Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

100000000;TOTAL ACTIVOS;17.891.124.369.155;11.302.804.466.810;322.638.447;11.703.638.631.371;40.897.890.105.783
105000000;EFECTIVO Y DEPÓSITOS EN BANCOS;863.594.451.639;0;0;1.180.253.557.368;2.043.848.009.007
105000100;Efectivo;134.668.513.618;0;0;85.521.321.935;220.189.835.553
105000101;Efectivo en oficinas;84.356.598.560;0;0;77.853.077.435;162.209.675.995
105000102;Efectivo en empresas transportadoras de valores;50.311.915.058;0;0;7.668.244.500;57.980.159.558
105000103;Efectivo en custodia en otras entidades financieras;0;0;0;0;0
105000200;Depósitos en el Banco Central de Chile;692.144.904.250;0;0;16.560.432.163;708.705.336.413
105000201;Depósitos en cuenta corriente;40.144.904.250;0;0;16.560.432.163;56.705.336.413
105000202;Depósitos overnight;652.000.000.000;0;0;0;652.000.000.000
105000209;Otros depósitos disponibles;0;0;0;0;0
105000300;Depósitos en Bancos Centrales del exterior;0;0;0;777.578.051.054;777.578.051.054
105000301;Depósitos en cuenta corriente;0;0;0;777.578.051.054;777.578.051.054
105000302;Depósitos overnight;0;0;0;0;0
105000309;Otros depósitos disponibles;0;0;0;0;0
105000400;Depósitos en bancos del país;36.660.413.190;0;0;0;36.660.413.190
105000500;Depósitos en bancos del exterior;120.620.581;0;0;300.593.752.216;300.714.372.797
107000000;OPERACIONES CON LIQUIDACION EN CURSO;473.408.522.658;0;0;596.726.681.372;1.070.135.204.030
107000100;Documentos a cargo de otros bancos (canje);29.381.769.815;0;0;3.380.468.895;32.762.238.710
107000101;Canje no deducible;0;0;0;301.361.513;301.361.513
107000102;Canje de la plaza;29.230.433.536;0;0;1.725.782.778;30.956.216.314
107000103;Canje de otras plazas;151.336.279;0;0;1.353.324.604;1.504.660.883
107000200;Transferencias de fondos en curso con una contraparte central;5.271.160.000;0;0;0;5.271.160.000
107000201;Fondos pendientes de transferencia por operaciones en la cámara de swaps;0;0;0;0;0
107000202;Fondos pendientes de transferencia por operaciones en la cámara de forwards;5.271.160.000;0;0;0;5.271.160.000
107000300;Transferencias de fondos en curso a través de una cámara de compensación de alto valor;4.486.734.952;0;0;0;4.486.734.952
107000400;Otras transferencias de fondos en curso con Bancos u Otros;434.268.857.891;0;0;593.346.212.477;1.027.615.070.368
107000401;Pagos de contrapartes por liquidar - Bancos;338.014.349.747;0;0;474.388;338.014.824.135
107000409;Divisas pendientes de transferencia - Bancos;0;0;0;449.179.758.353;449.179.758.353
107000411;Pagos de contrapartes por liquidar - Otros;96.254.508.144;0;0;6.383.299.149;102.637.807.293
107000419;Divisas pendientes de transferencia - Otros;0;0;0;137.782.680.587;137.782.680.587
110000000;ACTIVOS FINANCIEROS PARA NEGOCIAR A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;2.911.252.397.522;202.838.825.974;0;914.339.244.938;4.028.430.468.434
111000100;Contratos de derivados financieros;2.557.760.598.140;137.857.045.232;0;638.524.127.505;3.334.141.770.877
111000101;Forwards;465.326.689.582;0;0;32.896.787.155;498.223.476.737
111000102;Swaps;2.092.023.983.875;137.857.045.232;0;605.572.386.314;2.835.453.415.421
111000103;Opciones Call;24.432.357;0;0;52.124.758;76.557.115
