
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;125.976;156.007;76;160.099;442.158
4100100;Contratos de retrocompra;429;0;0;623;1.052
4100101;Intereses;429;0;0;623;1.052
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;706;0;0;266;972
4100201;Intereses;706;0;0;266;972
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;64.688;69.168;76;98.922;232.854
4100301;Intereses de préstamos comerciales;52.520;14.823;0;61.149;128.492
4100309;Intereses de créditos de comercio exterior;978;0;0;23.869;24.847
4100310;Intereses de créditos en cuentas corrientes;4.490;0;0;432;4.922
4100320;Intereses de operaciones de factoraje;1.907;3;76;1.159;3.145
4100325;Intereses de préstamos estudiantiles;0;6.970;0;0;6.970
4100330;Intereses por leasing comercial;3.080;2.663;0;11.342;17.085
4100340;Intereses de otros créditos y cuentas por cobrar;0;1;0;963;964
4100351;Reajustes de préstamos comerciales;0;34.192;0;4;34.196
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;4;0;0;4
4100375;Reajustes de préstamos estudiantiles;0;7.217;0;0;7.217
4100380;Reajustes por leasing comercial;0;3.043;0;0;3.043
4100390;Reajustes de otros créditos y cuentas por cobrar;0;44;0;0;44
4100399;Comisiones por prepago de créditos comerciales;1.713;208;0;4;1.925
4100400;Colocaciones para vivienda;0;75.760;0;15.038;90.798
4100401;Intereses de préstamos con letras de crédito;0;332;0;0;332
4100402;Comisiones de préstamos con letras de crédito;0;218;0;0;218
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;1.224;0;0;1.224
4100407;Intereses de otros mutuos para vivienda;0;29.926;0;6.995;36.921
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;8.043;8.043
4100430;Intereses de otros créditos para vivienda;0;237;0;0;237
4100451;Reajustes de préstamos con letras de crédito;0;290;0;0;290
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;1.029;0;0;1.029
4100457;Reajustes de otros mutuos para vivienda;0;41.926;0;0;41.926
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;199;0;0;199
4100499;Comisiones por prepago de créditos para vivienda;0;379;0;0;379
4100500;Colocaciones de consumo;60.468;161;0;30.510;91.139
4100501;Intereses de créditos de consumo en cuotas;36.835;104;0;24.053;60.992
4100510;Intereses de créditos en cuentas corrientes;10.794;0;0;154;10.948
4100520;Intereses de créditos por tarjetas de crédito;12.175;0;0;6.122;18.297
4100530;Intereses por leasing de consumo;8;0;0;75;83
4100540;Intereses de otros créditos de consumo;0;0;0;106;106
4100590;Reajustes colocaciones de consumo;0;57;0;0;57
4100599;Comisiones por prepago de créditos de consumo;656;0;0;0;656
4100600;Instrumentos de inversión;9.360;10.603;0;11.810;31.773
4100601;Intereses de inversiones disponibles para la venta;9.360;26;0;1.445;10.831
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;10.641;10.641
4100651;Reajustes de inversiones disponibles para la venta;0;10.577;0;-276;10.301
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;112;315;0;2.518;2.945
4100801;Intereses por saldos en cuentas corrientes;0;0;0;2;2
4100804;Intereses operaciones overnight;0;0;0;699;699
4100810;Otros intereses ganados;111;0;0;1.817;1.928
4100850;Otros reajustes ganados;1;315;0;0;316
4100900;Resultado de coberturas contables;-9.787;0;0;412;-9.375
4150000;GASTOS POR INTERESES Y REAJUSTES;-61.738;-83.549;0;-78.901;-224.188
4150100;Depósitos a la vista;-1.299;-118;0;-12.703;-14.120
4150101;Intereses por cuentas corrientes;-1.299;0;0;-343;-1.642
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;-12.360;-12.360
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-118;0;0;-118
4150200;Contratos de retrocompra;-2.241;0;0;-2.619;-4.860
4150201;Intereses;-2.236;0;0;-2.619;-4.855
4150251;Reajustes;-5;0;0;0;-5
4150300;Depósitos y captaciones a plazo;-49.266;-7.128;0;-33.440;-89.834
4150301;Intereses por depósitos a plazo;-49.266;-4.164;0;-33.323;-86.753
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;-117;-117
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-2.964;0;0;-2.964
4150352;Reajustes por cuentas de ahorro a plazo;0;0;0;0;0
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-780;0;0;-17.043;-17.823
4150401;Intereses;-780;0;0;-17.043;-17.823
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-17.492;-74.429;0;-12.275;-104.196
4150501;Intereses por letras de crédito;0;-147;0;0;-147
4150511;Intereses por bonos corrientes;-16.150;-16.068;0;-12.275;-44.493
4150521;Intereses por bonos subordinados;0;-8.965;0;0;-8.965
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-370;0;0;-370
4150561;Reajustes por bonos corrientes;-1.342;-40.520;0;0;-41.862
4150571;Reajustes por bonos subordinados;0;-8.359;0;0;-8.359
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;0;0;-119;-119
4150601;Intereses;0;0;0;-119;-119
4150651;Reajustes;0;0;0;0;0
4150700;Obligaciones por contratos de arrendamiento;-661;0;0;-688;-1.349
4150701;Intereses;-621;0;0;-688;-1.309
4150751;Reajustes;-40;0;0;0;-40
4150800;Otros gastos por intereses o reajustes;-5;-1.874;0;-14;-1.893
4150801;Intereses;-7;0;0;-14;-21
4150851;Reajustes;2;-1.874;0;0;-1.872
