
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;516.813;187.758;99;514.427;1.219.097
4100100;Contratos de retrocompra;1.983;0;0;2.996;4.979
4100101;Intereses;1.964;0;0;2.996;4.960
4100151;Reajustes;19;0;0;0;19
4100200;Créditos otorgados a bancos;3.085;0;0;1.512;4.597
4100201;Intereses;3.085;0;0;1.512;4.597
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;290.677;95.850;-213;316.116;702.430
4100301;Intereses de préstamos comerciales;229.905;37.820;0;227.309;495.034
4100309;Intereses de créditos de comercio exterior;5.176;0;0;33.906;39.082
4100310;Intereses de créditos en cuentas corrientes;19.170;0;0;3.154;22.324
4100320;Intereses de operaciones de factoraje;3.390;2;0;2.296;5.688
4100325;Intereses de préstamos estudiantiles;15.350;6.720;0;0;22.070
4100330;Intereses por leasing comercial;16.581;4.039;485;45.074;66.179
4100340;Intereses de otros créditos y cuentas por cobrar;14;0;0;4.299;4.313
4100351;Reajustes de préstamos comerciales;0;35.632;0;0;35.632
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;67;0;0;67
4100375;Reajustes de préstamos estudiantiles;0;7.675;0;0;7.675
4100380;Reajustes por leasing comercial;0;3.811;-698;0;3.113
4100390;Reajustes de otros créditos y cuentas por cobrar;0;84;0;0;84
4100399;Comisiones por prepago de créditos comerciales;1.091;0;0;78;1.169
4100400;Colocaciones para vivienda;51.013;87.728;0;39.658;178.399
4100401;Intereses de préstamos con letras de crédito;1.476;320;0;0;1.796
4100402;Comisiones de préstamos con letras de crédito;717;0;0;0;717
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;4.954;211;0;0;5.165
4100407;Intereses de otros mutuos para vivienda;42.870;47.935;0;17.834;108.639
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;1;0;0;21.824;21.825
4100430;Intereses de otros créditos para vivienda;989;0;0;0;989
4100451;Reajustes de préstamos con letras de crédito;0;617;0;0;617
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;1.760;0;0;1.760
4100457;Reajustes de otros mutuos para vivienda;0;36.567;0;0;36.567
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;318;0;0;318
4100499;Comisiones por prepago de créditos para vivienda;6;0;0;0;6
4100500;Colocaciones de consumo;147.699;186;1;122.112;269.998
4100501;Intereses de créditos de consumo en cuotas;83.973;142;0;97.817;181.932
4100510;Intereses de créditos en cuentas corrientes;35.411;0;0;896;36.307
4100520;Intereses de créditos por tarjetas de crédito;26.969;0;0;21.467;48.436
4100530;Intereses por leasing de consumo;50;3;0;1.297;1.350
4100540;Intereses de otros créditos de consumo;2;0;0;635;637
4100590;Reajustes colocaciones de consumo;0;41;1;0;42
4100599;Comisiones por prepago de créditos de consumo;1.294;0;0;0;1.294
4100600;Instrumentos de inversión;22.476;3.958;0;26.580;53.014
4100601;Intereses de inversiones disponibles para la venta;22.476;0;0;23.007;45.483
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;3.573;3.573
4100651;Reajustes de inversiones disponibles para la venta;0;3.958;0;0;3.958
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.428;36;311;5.452;7.227
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;311;695;1.006
4100810;Otros intereses ganados;1.422;0;0;4.757;6.179
4100850;Otros reajustes ganados;6;36;0;0;42
4100900;Resultado de coberturas contables;-1.548;0;0;1;-1.547
4150000;GASTOS POR INTERESES Y REAJUSTES;-232.037;-120.070;0;-315.026;-667.133
4150100;Depósitos a la vista;-3.781;-102;0;-54.507;-58.390
4150101;Intereses por cuentas corrientes;-3.781;0;0;-935;-4.716
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;-53.572;-53.572
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-102;0;0;-102
4150200;Contratos de retrocompra;-4.046;-1;0;-19.163;-23.210
4150201;Intereses;-4.046;-1;0;-19.163;-23.210
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-155.770;-23.057;0;-154.160;-332.987
4150301;Intereses por depósitos a plazo;-155.760;-13.893;0;-152.526;-322.179
4150302;Intereses por cuentas de ahorro a plazo;-10;0;0;-1.634;-1.644
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-9.071;0;0;-9.071
4150352;Reajustes por cuentas de ahorro a plazo;0;-93;0;0;-93
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-3.038;-3.970;0;-34.830;-41.838
4150401;Intereses;-3.038;-1.596;0;-34.830;-39.464
4150451;Reajustes;0;-2.374;0;0;-2.374
4150500;Instrumentos de deuda emitidos;-65.490;-91.497;0;-51.759;-208.746
4150501;Intereses por letras de crédito;-1.140;-466;0;0;-1.606
4150511;Intereses por bonos corrientes;-42.457;-36.849;0;-51.575;-130.881
4150521;Intereses por bonos subordinados;-21.893;-2.971;0;-184;-25.048
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-861;0;0;-861
4150561;Reajustes por bonos corrientes;0;-42.447;0;0;-42.447
4150571;Reajustes por bonos subordinados;0;-7.903;0;0;-7.903
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;0;0;-84;-84
4150601;Intereses;0;0;0;-84;-84
4150651;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;-1;-1.443;0;-523;-1.967
4150801;Intereses;0;0;0;-523;-523
4150851;Reajustes;-1;-1.443;0;0;-1.444
4150900;Resultado de coberturas contables;89;0;0;0;89
4200000;INGRESOS POR COMISIONES;105.357;1.175;0;54.041;160.573
4200100;Comisiones por líneas de crédito y sobregiros;1.625;0;0;709;2.334
4200200;Comisiones por avales y cartas de crédito;5.023;1.175;0;4.590;10.788
4200300;Comisiones por servicios de tarjetas;34.433;0;0;12.682;47.115
4200303;Tarjetas de cajeros automáticos;8.857;0;0;1.537;10.394
4200304;Tarjetas de crédito-comisiones a titulares;6.464;0;0;2.515;8.979
4200305;Tarjetas de crédito-comisiones de establecimientos;9.837;0;0;5.945;15.782
4200306;Tarjetas de débito-comisiones de titulares;6.347;0;0;502;6.849
4200307;Tarjetas de débito-comisiones de establecimientos;2.928;0;0;541;3.469
4200309;Otras tarjetas;0;0;0;1.642;1.642
4200400;Comisiones por administración de cuentas;7.746;0;0;1.777;9.523
