
Código Contable;Descripción;Total (suma de todas las monedas)
411250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
411250302;Otros depósitos en el Banco Central de Chile no disponibles;0
411250309;Otras acreencias con el Banco Central de Chile;0
411250400;Bancos Centrales del exterior;0
411250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
411250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
411250409;Otras acreencias con Bancos Centrales del exterior;0
411280000;Colocaciones comerciales;368.214.321.667
411280100;Préstamos comerciales;292.233.970.512
411280101;Préstamos en el país;150.751.082.092
411280102;Préstamos en el exterior;132.250.254.814
411280103;Créditos para infraestructura escolar Ley N° 20.845;0
411280104;Préstamos con letras de crédito para fines generales;330.763
411280105;Préstamos con mutuos hipotecarios endosables para fines generales;66.396
411280106;Préstamos con mutuos hipotecarios no endosables para fines generales;9.232.236.447
411280200;Créditos de comercio exterior;31.542.322.518
411280201;Acreditivos negociados a plazo de exportaciones chilenas;15.992.613.446
411280202;Otros créditos para exportaciones chilenas;2.121.482.477
411280203;Acreditivos negociados a plazo de importaciones chilenas;12.121.236.712
411280204;Otros créditos para importaciones chilenas;0
411280205;Acreditivos negociados a plazo de operaciones entre terceros países;0
411280209;Otros créditos para operaciones entre terceros países;1.306.989.883
411280300;Deudores en cuentas corrientes;6.485.622.716
411280400;Deudores por tarjetas de crédito;242.125.614
411280500;Operaciones de factoraje;6.730.216.472
411280501;Factoring con responsabilidad;4.700.518.634
411280502;Factoring sin responsabilidad;2.029.697.838
411280600;Operaciones de leasing financiero comercial;25.615.823.111
411280601;Leasing por bienes inmobiliarios;3.110.803.763
411280602;Leasing por bienes no inmobiliarios;22.505.019.348
411280700;Préstamos estudiantiles;5.364.240.724
411280701;Créditos para estudios superiores Ley N° 20.027;5.135.516.326
411280702;Créditos con garantía CORFO;228.724.398
411280709;Otros créditos para estudios superiores;0
411280900;Otros créditos y cuentas por cobrar;0
411280901;Deudores por pago de obligaciones avaladas;0
411280902;Deudores por boletas de garantía pagadas;0
411280990;Otras cuentas por cobrar;0
411350000;Colocaciones para vivienda;74.041.419.158
411350100;Préstamos con letras de crédito para vivienda;145.463.515
411350200;Préstamos con mutuos hipotecarios endosable;771.690.764
411350300;Préstamos con mutuos financiados con bonos hipotecarios;0
411350400;Otros créditos con mutuos para vivienda;64.258.031.529
411350401;Otros créditos con mutuos no endosables para vivienda;52.593.892.899
411350402;Otros créditos con mutuos para vivienda;11.664.138.630
411350500;Operaciones de leasing financiero para vivienda;8.861.478.171
411350900;Otros créditos y cuentas por cobrar;4.755.179
411350901;Créditos complementarios a los mutuos;4.755.179
411350902;Créditos de enlace;0
411350903;Créditos provenientes de la ANAP;0
411350990;Cuentas por cobrar a deudores para vivienda;0
411380000;Colocaciones de consumo;141.292.501.970
411380100;Créditos de consumo en cuotas;91.382.893.553
411380200;Deudores en cuentas corrientes;11.992.541.746
411380300;Deudores por tarjetas de crédito;37.814.406.353
411380400;Operaciones de leasing financiero de consumo;20.509.595
411380900;Otros créditos y cuentas por cobrar;82.150.723
411380901;Créditos de consumo rotativos;82.150.723
411380990;Cuentas por cobrar a deudores de consumo;0
411450000;Otros instrumentos financieros;38.424.273.952
411450100;Depósitos en el Banco Central de Chile;5.354.104.273
411450101;Depósitos en cuenta corriente;0
411450102;Depósitos overnight;5.354.104.273
411450109;Otros depósitos disponibles;0
411450200;Depósitos en Bancos Centrales del exterior;22.231.500.718
411450201;Depósitos en cuenta corriente;22.187.577.317
411450202;Depósitos overnight;43.923.401
411450209;Otros depósitos disponibles;0
411450300;Depósitos en bancos del país;0
411450400;Depósitos en bancos del exterior;4.424.142.622
411450900;Otros intereses ganados;6.414.526.339
411700000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;46.318.900.067
411720000;Instrumentos financieros de deuda;43.595.347.511
411720100;Del Estado y Banco Central de Chile;35.681.574.307
411720101;Instrumentos financieros de deuda del Banco Central de Chile;11.141.436.260
411720102;Bonos y pagarés de la Tesorería General de la República;23.659.472.306
411720109;Otros instrumentos financieros de deuda fiscales;880.665.741
411720200;Otros instrumentos financieros de deuda emitidos en el país;732.369.354
411720201;Instrumentos financieros de deuda de otros bancos del país;193.017.459
411720202;Bonos y efectos de comercio de empresas del país;0
411720209;Otros instrumentos financieros de deuda emitidos en el país;539.351.895
411720300;Instrumentos financieros de deuda emitidos en el exterior;7.181.403.850
411720301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
411720302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;5.486.229.070
411720303;Instrumentos financieros de deuda de otros bancos en el exterior;0
411720304;Bonos y efectos de comercio de empresas en el exterior;0
411720309;Otros instrumentos financieros de deuda emitidos en el exterior;1.695.174.780
411740000;Otros instrumentos financieros;2.723.552.556
411740100;Créditos originados y adquiridos por la entidad;0
411740101;Adeudado por bancos;0
411740102;Colocaciones comerciales;0
411740103;Colocaciones para vivienda;0
411740104;Colocaciones de consumo;0
411740200;Otros;2.723.552.556
411800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;14.554.316.273
411800100;Utilidad por contratos de derivados financieros para cobertura contable;23.635.545.106
411800200;Pérdida por contratos de derivados financieros para cobertura contable;-9.101.730.628
411800300;Resultados por ajuste de activos financieros cubiertos;20.501.795
412000000;GASTOS POR INTERESES;-461.305.600.372
412100000;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-444.649.451.778
412150000;Depósitos y otras obligaciones a la vista;-45.679.393.259
412150100;Cuentas corrientes;-7.497.675.115
412150101;Cuentas corrientes de bancos del país;0
412150102;Cuentas corrientes de bancos del exterior;-1.048.091.403
412150103;Cuentas corrientes de otras personas jurídicas;-6.448.218.793
412150104;Cuentas corrientes de personas naturales;-1.364.919
412150200;Cuentas de depósito a la vista;-35.956.382.836
412150201;Cuentas de ahorro a la vista;0
412150202;Cuentas a la vista;-35.956.382.836
412150300;Otros depósitos a la vista;0
412150500;Otras obligaciones a la vista;-2.225.335.308
412180000;Depósitos y otras captaciones a plazo;-285.460.320.248
412180100;Depósitos a plazo;-285.457.324.158
412180200;Cuentas de ahorro a plazo;0
412180201;Cuentas de ahorro a plazo con giro diferido;0
412180202;Cuentas de ahorro a plazo con giro incondicional;0
412180300;Otros saldos acreedores a plazo;-2.996.090
412180301;Boletas de garantías pagaderas con 30 días de aviso;0
412180302;Depósitos en cuentas ¿overnight¿;0
412180390;Otros;-2.996.090
412250000;Obligaciones por pactos de retrocompra y préstamos de valores;-3.540.139.190
412250100;Operaciones con bancos del país;-442.959
412250101;Contratos de retrocompra con otros bancos;-442.959
412250102;Contratos de retrocompra con Banco Central de Chile;0
412250103;Obligaciones por préstamos de valores;0
412250200;Operaciones con bancos del exterior;-179.978.843
412250201;Contratos de retrocompra con otros bancos;0
412250202;Contratos de retrocompra con Bancos Centrales del exterior;-179.978.843
412250203;Obligaciones por préstamos de valores;0
412250300;Operaciones con otras entidades en el país;-3.100.977.500
412250301;Contratos de retrocompra;-3.100.977.500
412250302;Obligaciones por préstamos de valores;0
412250400;Operaciones con otras entidades en el exterior;-258.739.888
412250401;Contratos de retrocompra;-258.739.888
412250402;Obligaciones por préstamos de valores;0
412280000;Obligaciones con bancos;-39.929.317.994
412280100;Bancos del país;-784.272.745
412280110;Financiamientos de comercio exterior;0
412280111;Financiamientos para exportaciones chilenas;0
412280112;Financiamientos para importaciones chilenas;0
412280113;Obligaciones por operaciones entre terceros países;0
412280120;Préstamos y otras obligaciones;-784.272.745
412280121;Préstamos interbancarios de liquidez;-10.069.444
412280122;Préstamos interbancarios comerciales;0
412280123;Sobregiros en cuentas corrientes;0
412280124;Depósitos a plazo no transferibles;0
412280129;Otras obligaciones;-774.203.301
412280200;Bancos del exterior;-35.344.278.595
412280210;Financiamientos de comercio exterior;0
412280211;Financiamientos para exportaciones chilenas;0
412280212;Financiamientos para importaciones chilenas;0
412280213;Obligaciones por operaciones entre terceros países;0
412280220;Préstamos y otras obligaciones;-35.344.278.595
412280221;Préstamos interbancarios de liquidez;-22.600.930.913
412280222;Préstamos interbancarios comerciales;-11.163.746.675
412280223;Sobregiros en cuentas corrientes;0
412280224;Depósitos a plazo no transferibles;-1.579.601.007
412280229;Otras obligaciones;0
412280300;Banco Central de Chile;-3.800.766.654
412280301;Préstamos y otras obligaciones;-3.800.766.654
412280302;Líneas de crédito por reprogramación de deudas;0
412280400;Bancos Centrales del exterior;0
412280401;Préstamos y otras obligaciones;0
412280402;Líneas de crédito por reprogramación de deudas;0
412350000;Instrumentos financieros de deuda emitidos;-60.780.867.330
412350100;Letras de Créditos;-141.021.066
412350101;Letras de crédito para vivienda;-110.581.870
412350102;Letras de crédito para fines generales;-30.439.196
412350200;Bonos;-60.639.846.264
412350201;Bonos corrientes;-60.639.846.264
412350203;Bonos hipotecarios;0
412380000;Otras obligaciones financieras;-9.259.413.757
412380100;Obligaciones con el sector público;0
412380101;Financiamientos de CORFO;0
412380102;Obligaciones con otros organismos gubernamentales;0
412380200;Otras obligaciones en el país;-1.985.480.052
412380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
412380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas nominativas;0
412380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas innominadas;0
412380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
412380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
412380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
412380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380208;Obligaciones a favor de exportadores chilenos;0
412380290;Otros créditos obtenidos en el país;-1.985.480.052
412380300;Obligaciones con el exterior;-7.273.933.705
412380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
412380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380304;Obligaciones a favor de exportadores extranjeros;0
412380305;Adeudado a organismos internacionales;0
412380306;Otros créditos obtenidos en el exterior;-7.273.933.705
412450000;OBLIGACIONES POR CONTRATOS DE ARRENDAMIENTO;-2.955.505.056
412500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-10.985.432.213
412500100;Bonos subordinados;-10.985.432.213
412800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;-2.715.211.325
412800100;Utilidad por contratos de derivados financieros para cobertura contable;8.989.383.803
412800200;Pérdida por contratos de derivados financieros para cobertura contable;-10.374.249.277
412800300;Resultados por ajuste de pasivos financieros cubiertos;-1.330.345.851
415000000;"INGRESOS POR REAJUSTES DE LA U.F., IVP, IPC";97.450.688.930
415100000;ACTIVOS FINANCIEROS A COSTO AMORTIZADO;97.396.981.322
415150000;Derechos por pactos de retroventa y prestamos de valores;0
415150100;Operaciones con bancos del país;0
415150101;Contratos de retroventa con otros bancos;0
415150102;Contratos de retroventa con Banco Central de Chile;0
415150103;Derechos por préstamos de valores;0
415150200;Operaciones con bancos del exterior;0
415150201;Contratos de retroventa con otros bancos;0
415150202;Contratos de retroventa con Bancos Centrales del exterior;0
415150203;Derechos por préstamos de valores;0
415150300;Operaciones con otras entidades en el país;0
415150301;Contratos de retroventa;0
415150302;Derechos por préstamos de valores;0
415150400;Operaciones con otras entidades en el exterior;0
415150401;Contratos de retroventa;0
415150402;Derechos por préstamos de valores;0
415200000;Instrumentos financieros de deuda;3.325.321.645
415200100;Del Estado y Banco Central de Chile;3.325.321.645
415200101;Instrumentos financieros de deuda del Banco Central de Chile;0
415200102;Bonos y pagarés de la Tesorería General de la República;3.325.321.645
415200109;Otros instrumentos financieros de deuda fiscales;0
415200200;Otros instrumentos financieros de deuda emitidos en el país;0
415200201;Instrumentos financieros de deuda de otros bancos del país;0
415200202;Bonos y efectos de comercio de empresas del país;0
415200209;Otros instrumentos financieros de deuda emitidos en el país;0
415200300;Instrumentos financieros de deuda emitidos en el exterior;0
415200301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415200302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415200303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415200304;Bonos y efectos de comercio de empresas en el exterior;0
415200309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415250000;Adeudado por bancos;0
415250100;Bancos del país;0
415250101;Préstamos interbancarios de liquidez;0
415250102;Préstamos interbancarios comerciales;0
415250103;Sobregiros en cuentas corrientes;0
415250104;Créditos comercio exterior exportaciones chilenas;0
415250105;Créditos comercio exterior importaciones chilenas;0
415250106;Créditos comercio exterior entre terceros países;0
415250107;Depósitos no transferibles en bancos del país;0
415250190;Otras acreencias con bancos del país;0
415250200;Bancos del exterior;0
415250201;Préstamos interbancarios de liquidez;0
415250202;Préstamos interbancarios comerciales;0
415250203;Sobregiros en cuentas corrientes;0
415250204;Créditos comercio exterior exportaciones chilenas;0
415250205;Créditos comercio exterior importaciones chilenas;0
415250206;Créditos comercio exterior entre terceros países;0
415250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
415250208;Otros depósitos no transferibles en bancos del exterior;0
415250290;Otras acreencias con bancos del exterior;0
415250300;Banco Central de Chile;0
415250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
415250302;Otros depósitos en el Banco Central de Chile no disponibles;0
415250390;Otras acreencias con el Banco Central de Chile;0
415250400;Bancos Centrales del exterior;0
415250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
415250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
415250403;Otras acreencias con Bancos Centrales del exterior;0
415280000;Colocaciones comerciales;38.412.597.510
415280100;Préstamos comerciales;31.481.431.914
415280101;Préstamos en el país;23.378.457.605
415280102;Préstamos en el exterior;0
415280103;Créditos para infraestructura escolar Ley N° 20.845;0
415280104;Préstamos con letras de crédito para fines generales;15.972.034
415280105;Préstamos con mutuos hipotecarios endosables para fines generales;8.087.002.275
415280106;Préstamos con mutuos hipotecarios no endosables para fines generales;0
415280200;Créditos de comercio exterior;0
415280201;Acreditivos negociados a plazo de exportaciones chilenas;0
415280209;Otros créditos para exportaciones chilenas;0
415280221;Acreditivos negociados a plazo de importaciones chilenas;0
415280229;Otros créditos para importaciones chilenas;0
415280231;Acreditivos negociados a plazo de operaciones entre terceros países;0
415280239;Otros créditos para operaciones entre terceros países;0
415280300;Deudores en cuentas corrientes;0
415280400;Deudores por tarjetas de crédito;0
415280500;Operaciones de factoraje;0
415280501;Factoring con responsabilidad;0
415280502;Factoring sin responsabilidad;0
415280600;Operaciones de leasing financiero comercial;2.298.217.102
415280601;Leasing por bienes inmobiliarios;1.712.831.313
415280602;Leasing por bienes no inmobiliarios;585.385.789
415280700;Préstamos estudiantiles;4.632.948.494
415280701;Créditos para estudios superiores Ley N° 20.027;4.484.257.880
415280702;Créditos con garantía CORFO;148.690.614
415280709;Otros créditos para estudios superiores;0
415280900;Otros créditos y cuentas por cobrar;0
415280901;Deudores por pago de obligaciones avaladas;0
415280902;Deudores por boletas de garantía pagadas;0
415280990;Otras cuentas por cobrar;0
415350000;Colocaciones para vivienda;54.849.650.387
415350100;Préstamos con letras de crédito para vivienda;110.041.544
415350200;Préstamos con mutuos hipotecarios endosable;529.900.056
415350300;Préstamos con mutuos financiados con bonos hipotecarios;0
415350400;Otros créditos con mutuos para vivienda;54.067.240.089
415350401;Otros créditos con mutuos no endosables para vivienda;54.067.240.089
415350402;Otros créditos con mutuos para vivienda;0
415350500;Operaciones de leasing financiero para vivienda;0
415350900;Otros créditos y cuentas por cobrar;142.468.698
415350901;Créditos complementarios a los mutuos;142.366.115
415350902;Créditos de enlace;0
415350903;Créditos provenientes de la ANAP;0
415350990;Cuentas por cobrar a deudores para vivienda;102.583
415380000;Colocaciones de consumo;7.325.800
415380100;Créditos de consumo en cuotas;7.325.800
415380200;Deudores en cuentas corrientes;0
415380300;Deudores por tarjetas de crédito;0
415380400;Operaciones de leasing financiero de consumo;0
415380900;Otros créditos y cuentas por cobrar;0
415380901;Créditos de consumo rotativos;0
415380990;Cuentas por cobrar a deudores de consumo;0
415450000;Otros instrumentos financieros;802.085.980
415450100;Depósitos en el Banco Central de Chile;0
415450101;Depósitos en cuenta corriente;0
415450102;Depósitos overnight;0
415450109;Otros depósitos disponibles;0
415450300;Depósitos en bancos del país;0
415450900;"          Otros ingresos por reajustes de la U.F., IVP, IPC ganados";802.085.980
415600000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;4.115.701.608
415620000;Instrumentos financieros de deuda;4.115.701.608
415620100;Del Estado y Banco Central de Chile;4.115.701.608
415620101;Instrumentos financieros de deuda del Banco Central de Chile;5.211.325
415620102;Bonos y pagarés de la Tesorería General de la República;4.110.490.283
415620109;Otros instrumentos financieros de deuda fiscales;0
415620200;Otros instrumentos financieros de deuda emitidos en el país;0
415620201;Instrumentos financieros de deuda de otros bancos del país;0
415620202;Bonos y efectos de comercio de empresas del país;0
415620209;Otros instrumentos financieros de deuda emitidos en el país;0
415620300;Instrumentos financieros de deuda emitidos en el exterior;0
415620301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415620302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415620303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415620304;Bonos y efectos de comercio de empresas en el exterior;0
415620309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415640000;Otros instrumentos financieros;0
415640100;Créditos originados y adquiridos por la entidad;0
415640101;Adeudado por bancos;0
415640102;Colocaciones comerciales;0
415640103;Colocaciones para vivienda;0
415640104;Colocaciones de consumo;0
415640200;Otros;0
415800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";-4.061.994.000
415800100;Utilidad por contratos de derivados financieros para cobertura contable;2.215.245.000
415800200;Pérdida por contratos de derivados financieros para cobertura contable;-6.277.239.000
415800300;Resultados por ajuste de activos financieros cubiertos;0
416000000;"GASTOS POR REAJUSTES DE LA U.F., IVP, IPC";-68.447.121.435
416100100;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-59.849.985.589
416150000;Depósitos y otras obligaciones a la vista;-279.903.846
416150100;Cuentas corrientes;0
416150101;Cuentas corrientes de bancos del país;0
416150102;Cuentas corrientes de bancos del exterior;0
416150103;Cuentas corrientes de otras personas jurídicas;0
416150104;Cuentas corrientes de personas naturales;0
416150200;Cuentas de depósito a la vista;0
416150201;Cuentas de ahorro a la vista;0
416150202;Cuentas a la vista;0
416150300;Otros depósitos a la vista;0
416150500;Otras obligaciones a la vista;-279.903.846
416180000;Depósitos y otras captaciones a plazo;-5.546.431.174
416180100;Depósitos a plazo;-5.546.431.174
416180200;Cuentas de ahorro a plazo;0
416180201;Cuentas de ahorro a plazo con giro diferido;0
416180202;Cuentas de ahorro a plazo con giro incondicional;0
416180300;Otros saldos acreedores a plazo;0
416180301;Boletas de garantías pagaderas con 30 días de aviso;0
416180302;Depósitos en cuentas ¿overnight¿;0
416180390;Otros;0
416250000;Obligaciones por pactos de retrocompra y prestamos de valores;0
416250100;Operaciones con bancos del país;0
416250101;Contratos de retrocompra con otros bancos;0
416250102;Contratos de retrocompra con Banco Central de Chile;0
416250103;Obligaciones por préstamos de valores;0
416250200;Operaciones con bancos del exterior;0
416250201;Contratos de retrocompra con otros bancos;0
416250202;Contratos de retrocompra con Bancos Centrales del exterior;0
416250203;Obligaciones por préstamos de valores;0
416250300;Operaciones con otras entidades en el país;0
416250301;Contratos de retrocompra;0
416250302;Obligaciones por préstamos de valores;0
416250400;Operaciones con otras entidades en el exterior;0
416250401;Contratos de retrocompra;0
416250402;Obligaciones por préstamos de valores;0
416280000;Obligaciones con bancos;0
416280100;Bancos del país;0
416280110;Financiamientos de comercio exterior;0
416280111;Financiamientos para exportaciones chilenas;0
416280112;Financiamientos para importaciones chilenas;0
416280113;Obligaciones por operaciones entre terceros países;0
416280120;Préstamos y otras obligaciones;0
416280121;Préstamos interbancarios de liquidez;0
416280122;Préstamos interbancarios comerciales;0
416280123;Sobregiros en cuentas corrientes;0
416280124;Depósitos a plazo no transferibles;0
416280129;Otras obligaciones;0
416280200;Bancos del exterior;0
416280210;Financiamientos de comercio exterior;0
416280211;Financiamientos para exportaciones chilenas;0
416280212;Financiamientos para importaciones chilenas;0
416280213;Obligaciones por operaciones entre terceros países;0
416280220;Préstamos y otras obligaciones;0
416280221;Préstamos interbancarios de liquidez;0
416280222;Préstamos interbancarios comerciales;0
416280223;Sobregiros en cuentas corrientes;0
416280224;Depósitos a plazo no transferibles;0
416280229;Otras obligaciones;0
416280300;Banco Central de Chile;0
416280301;Préstamos y otras obligaciones;0
416280302;Líneas de crédito por reprogramación de deudas;0
416280400;Banco Central del Exterior;0
416280401;Préstamos y otras obligaciones;0
416280402;Líneas de crédito por reprogramación de deudas;0
416350000;Instrumentos financieros de deuda emitidos;-52.654.621.386
416350100;Letras de Créditos;-103.236.218
416350101;Letras de crédito para vivienda;-80.634.355
416350102;Letras de crédito para fines generales;-22.601.863
416350200;Bonos;-52.551.385.168
416350201;Bonos corrientes;-52.551.385.168
416350203;Bonos hipotecarios;0
416380000;Otras obligaciones financieras;-1.369.029.183
416380100;Obligaciones con el sector público;0
416380101;Financiamientos de CORFO;0
416380102;Obligaciones con otros organismos gubernamentales;0
416380200;Otras obligaciones en el país;-1.369.029.183
416380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
416380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas nominativas;0
416380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas innominadas;0
416380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
416380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
416380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
416380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380208;Obligaciones a favor de exportadores chilenos;0
416380290;Otros créditos obtenidos en el país;-1.369.029.183
416380300;Obligaciones con el exterior;0
416380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
416380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380304;Obligaciones a favor de exportadores extranjeros;0
416380305;Adeudado a organismos internacionales;0
416380306;Otros créditos obtenidos en el exterior;0
416500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-8.597.135.846
416500100;Bonos subordinados;-8.597.135.846
416500200;Bonos sin plazo fijo de vencimiento;0
416800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";0
416800100;Utilidad por contratos de derivados financieros para cobertura contable;0
416800200;Pérdida por contratos de derivados financieros para cobertura contable;0
416800300;Resultados por ajuste de pasivos financieros cubiertos;0
420000000;INGRESOS POR COMISIONES Y SERVICIOS PRESTADOS;75.605.492.966
422150100;Comisiones por prepago de créditos;2.151.541.404
422150101;Créditos otorgados a bancos;0
422150102;Créditos comerciales;423.796.209
422150103;Créditos para vivienda;380.629.112
422150104;Créditos de consumo;1.347.116.083
422180100;Comisiones de préstamos con letras de crédito;31.252.779
422180101;Comisiones de préstamos con letras de crédito para vivienda;20.211.876
422180102;Comisiones de préstamos con letras de crédito para fines generales;11.040.903
422250100;Comisiones por líneas de crédito y sobregiros en cuenta corriente;1.702.612.766
422250101;Líneas de crédito;1.664.362.766
422250102;Sobregiros pactados;38.250.000
422280100;Comisiones por avales y cartas de crédito;9.162.860.159
422280101;Cartas de crédito de operaciones de circulación de mercancías;781.330.371
422280102;Avales y fianzas;0
422280103;Cartas de crédito stand-by;1.217.725.350
422280104;Boletas de garantía enteradas con pagaré u otro título de crédito a favor del banco;7.163.804.438
422280105;Boletas de garantía enteradas con depósito en dinero;0
422280190;Otros;0
422350100;Comisiones por servicios de tarjetas;23.560.295.381
422350101;Tarjetas de cajeros automáticos;567.018.462
422350102;Tarjetas de crédito - comisiones de titulares;8.449.565.142
422350103;Tarjetas de crédito - comisiones de establecimientos;12.875.558.320
422350104;Tarjetas de débito - comisiones de titulares;922.485.363
422350105;Tarjetas de débito - comisiones de establecimientos;744.759.478
422350106;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de titulares;0
