
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;138.506;115.008;46;155.983;409.543
4100100;Contratos de retrocompra;510;0;0;374;884
4100101;Intereses;506;0;0;374;880
4100151;Reajustes;4;0;0;0;4
4100200;Créditos otorgados a bancos;413;0;0;337;750
4100201;Intereses;413;0;0;337;750
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;78.451;49.799;-76;89.109;217.283
4100301;Intereses de préstamos comerciales;65.490;14.214;0;63.585;143.289
4100309;Intereses de créditos de comercio exterior;1.500;0;0;10.917;12.417
4100310;Intereses de créditos en cuentas corrientes;5.464;0;0;757;6.221
4100320;Intereses de operaciones de factoraje;1.596;1;0;733;2.330
4100325;Intereses de préstamos estudiantiles;328;6.843;0;0;7.171
4100330;Intereses por leasing comercial;3.007;3.426;0;12.222;18.655
4100340;Intereses de otros créditos y cuentas por cobrar;0;3;0;895;898
4100351;Reajustes de préstamos comerciales;0;18.740;0;0;18.740
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;25;0;0;25
4100375;Reajustes de préstamos estudiantiles;0;4.304;0;0;4.304
4100380;Reajustes por leasing comercial;0;2.001;-76;0;1.925
4100390;Reajustes de otros créditos y cuentas por cobrar;0;33;0;0;33
4100399;Comisiones por prepago de créditos comerciales;1.066;209;0;0;1.275
4100400;Colocaciones para vivienda;0;56.659;0;12.670;69.329
4100401;Intereses de préstamos con letras de crédito;0;516;0;0;516
4100402;Comisiones de préstamos con letras de crédito;0;295;0;0;295
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;1.594;0;0;1.594
4100407;Intereses de otros mutuos para vivienda;0;30.958;0;5.450;36.408
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;7.220;7.220
4100430;Intereses de otros créditos para vivienda;0;304;0;0;304
4100451;Reajustes de préstamos con letras de crédito;0;297;0;0;297
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;887;0;0;887
4100457;Reajustes de otros mutuos para vivienda;0;21.421;0;0;21.421
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;158;0;0;158
4100499;Comisiones por prepago de créditos para vivienda;0;229;0;0;229
4100500;Colocaciones de consumo;54.099;280;0;36.888;91.267
4100501;Intereses de créditos de consumo en cuotas;31.595;13;0;30.034;61.642
4100510;Intereses de créditos en cuentas corrientes;12.547;0;0;215;12.762
4100520;Intereses de créditos por tarjetas de crédito;9.410;0;0;6.214;15.624
4100530;Intereses por leasing de consumo;13;2;0;296;311
4100540;Intereses de otros créditos de consumo;0;0;0;129;129
4100590;Reajustes colocaciones de consumo;0;265;0;0;265
4100599;Comisiones por prepago de créditos de consumo;534;0;0;0;534
4100600;Instrumentos de inversión;7.213;8.254;122;14.930;30.519
4100601;Intereses de inversiones disponibles para la venta;7.213;2.517;122;13.588;23.440
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;1.342;1.342
4100651;Reajustes de inversiones disponibles para la venta;0;5.737;0;0;5.737
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;395;16;0;1.675;2.086
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;447;447
4100810;Otros intereses ganados;395;0;0;1.228;1.623
4100850;Otros reajustes ganados;0;16;0;0;16
4100900;Resultado de coberturas contables;-2.575;0;0;0;-2.575
4150000;GASTOS POR INTERESES Y REAJUSTES;-68.730;-58.491;0;-85.255;-212.476
4150100;Depósitos a la vista;-1.369;-38;0;-10.878;-12.285
4150101;Intereses por cuentas corrientes;-1.369;0;0;-282;-1.651
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;-10.596;-10.596
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-38;0;0;-38
4150200;Contratos de retrocompra;-1.700;0;0;-5.471;-7.171
4150201;Intereses;-1.700;0;0;-5.471;-7.171
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-47.369;-10.367;0;-41.382;-99.118
4150301;Intereses por depósitos a plazo;-47.366;-5.894;0;-41.329;-94.589
4150302;Intereses por cuentas de ahorro a plazo;-3;0;0;-53;-56
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-4.424;0;0;-4.424
4150352;Reajustes por cuentas de ahorro a plazo;0;-49;0;0;-49
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-836;-156;0;-15.488;-16.480
4150401;Intereses;-836;-79;0;-15.488;-16.403
4150451;Reajustes;0;-77;0;0;-77
4150500;Instrumentos de deuda emitidos;-15.329;-46.864;0;-11.737;-73.930
4150501;Intereses por letras de crédito;0;-402;0;0;-402
4150511;Intereses por bonos corrientes;-15.329;-11.946;0;-11.737;-39.012
4150521;Intereses por bonos subordinados;0;-8.367;0;0;-8.367
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-378;0;0;-378
4150561;Reajustes por bonos corrientes;0;-20.792;0;0;-20.792
4150571;Reajustes por bonos subordinados;0;-4.979;0;0;-4.979
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;0;0;-103;-103
4150601;Intereses;0;0;0;-103;-103
4150651;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;-1.066;0;-196;-1.262
4150801;Intereses;0;0;0;-196;-196
4150851;Reajustes;0;-1.066;0;0;-1.066
4150900;Resultado de coberturas contables;-2.127;0;0;0;-2.127
4200000;INGRESOS POR COMISIONES;40.731;608;0;16.583;57.922
4200100;Comisiones por líneas de crédito y sobregiros;1.345;0;0;273;1.618
4200200;Comisiones por avales y cartas de crédito;1.627;608;0;1.092;3.327
4200300;Comisiones por servicios de tarjetas;11.903;0;0;6.069;17.972
4200303;Tarjetas de cajeros automáticos;2.987;0;0;724;3.711
4200304;Tarjetas de crédito-comisiones a titulares;2.215;0;0;713;2.928
4200305;Tarjetas de crédito-comisiones de establecimientos;3.528;0;0;4.160;7.688
4200306;Tarjetas de débito-comisiones de titulares;1.884;0;0;65;1.949
4200307;Tarjetas de débito-comisiones de establecimientos;1.289;0;0;0;1.289
4200309;Otras tarjetas;0;0;0;407;407
4200400;Comisiones por administración de cuentas;1.759;0;0;647;2.406
4200500;Comisiones por cobranzas, recaudaciones y pagos;3.451;0;0;1.683;5.134
4200600;Comisiones por intermediación y manejo de valores;1.138;0;0;1.543;2.681
4200700;Comisiones por inversiones en fondos mutuos u otros;3.777;0;0;2.271;6.048
4200800;Remuneraciones por comercialización de seguros;7.995;0;0;1.010;9.005
4200900;Otras comisiones ganadas;7.736;0;0;1.995;9.731
4250000;GASTOS POR COMISIONES;-3.791;0;0;-8.345;-12.136
4250100;Remuneraciones por operación de tarjetas;-3.013;0;0;-5.614;-8.627
4250101;Comisiones por operación de tarjetas de crédito;-1.242;0;0;-5.603;-6.845
4250102;Comisiones por operación de tarjetas de débito y cajeros;-1.771;0;0;-11;-1.782
4250190;Otras;0;0;0;0;0
4250200;Comisiones por operación con valores;-326;0;0;-641;-967
4250300;Otras comisiones;-452;0;0;-2.090;-2.542
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;-13.117;-4.333;0;-14.337;-31.787
4300100;Instrumentos financieros para negociación;907;0;0;430;1.337
4300101;Intereses y reajustes;510;0;0;4.475;4.985
4300102;Ajuste a valor razonable;-68;0;0;-3.682;-3.750
4300103;Utilidad por venta;658;0;0;513;1.171
4300104;Pérdida por venta;-294;0;0;-876;-1.170
4300190;Resultado inversiones en Fondos Mutuos;101;0;0;0;101
4300200;Derivados de negociación;-18.230;-4.333;0;-17.015;-39.578
4300300;Venta de instrumentos disponibles para la venta;2.320;0;0;1.936;4.256
4300400;Venta de cartera de créditos;47;0;0;0;47
4300500;Resultado neto de otras operaciones;1.839;0;0;312;2.151
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;22.152;-187;237;25.672;47.874
4350100;Resultado neto de cambio monedas extranjeras;33.954;0;0;25.670;59.624
4350200;Resultados neto por reajustes por tipo de cambio;0;-187;237;0;50
4350900;Resultado de coberturas contables;-11.802;0;0;2;-11.800
4400000;OTROS INGRESOS OPERACIONALES;8.500;0;0;3.069;11.569
4400100;Ingresos por bienes recibidos en pago;10;0;0;412;422
4400200;Liberación de provisiones por contingencias;0;0;0;428;428
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;8.490;0;0;2.229;10.719
4500000;PROVISIONES POR RIESGO DE CREDITO;-24.385;0;0;-28.102;-52.487
4500100;Provisiones para créditos y cuentas por cobrar;-30.899;0;0;-29.720;-60.619
4500101;Provisiones colocaciones comerciales;-3.143;0;0;-8.804;-11.947
4500111;Provisiones colocaciones para vivienda;-197;0;0;-2.570;-2.767
4500112;Provisiones colocaciones de consumo;-27.560;0;0;-18.305;-45.865
4500190;Provisiones para créditos otorgados a bancos;1;0;0;-41;-40
4500200;Provisiones para créditos contingentes;71;0;0;-386;-315
4500700;Provisiones adicionales;0;0;0;0;0
4500701;Provisiones adicionales colocaciones comerciales;0;0;0;0;0
4500702;Provisiones adicionales colocaciones para vivienda;0;0;0;0;0
4500703;Provisiones adicionales colocaciones de consumo;0;0;0;0;0
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;6.443;0;0;2.004;8.447
4500901;Recuperación de créditos comerciales castigados;2.337;0;0;1.018;3.355
4500911;Recuperación de créditos para vivienda castigados;391;0;0;21;412
4500921;Recuperación de créditos de consumo castigados;3.715;0;0;965;4.680
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-47.769;0;0;-22.880;-70.649
4610000;GASTOS DE ADMINISTRACIÓN;-48.997;0;0;-25.157;-74.154
4610100;Gastos generales de administración;-39.005;0;0;-14.911;-53.916
4610200;Servicios subcontratados;-3.727;0;0;-2.990;-6.717
4610300;Gastos del Directorio;-315;0;0;-23;-338
4610400;Publicidad y propaganda;-2.685;0;0;-477;-3.162
4610500;Impuestos, contribuciones y aportes;-3.265;0;0;-6.756;-10.021
4620000;DEPRECIACIONES Y AMORTIZACIONES;-12.350;0;0;-7.633;-19.983
4630000;DETERIOROS;0;0;0;0;0
4650000;OTROS GASTOS OPERACIONALES;-12.940;0;0;-4.227;-17.167
4650100;Provisiones y gastos por bienes recibidos en pago;-2.510;0;0;-1.849;-4.359
4650200;Provisiones por contingencias;-98;0;0;-235;-333
4650201;Provisiones por riesgo país;0;0;0;0;0
4650211;Provisiones especiales para créditos al exterior;0;0;0;0;0
4650290;Otras provisiones por contingencias;-98;0;0;-235;-333
4650900;Otros gastos;-10.332;0;0;-2.143;-12.475
4700000;RESULTADO POR INVERSIONES EN SOCIEDADES;25;0;0;1.248;1.273
4700100;Utilidades por inversiones en sociedades;25;0;0;1.248;1.273
4700101;Sucursales en el exterior;0;0;0;0;0
4700103;Sociedades con influencia significativa;0;0;0;0;0
4700110;Percibido por acciones y derechos en otras sociedades;25;0;0;1.248;1.273
4700200;Pérdidas por inversiones en sociedades;0;0;0;0;0
4700201;Sucursales en el exterior;0;0;0;0;0
4700203;Sociedades con influencia significativa;0;0;0;0;0
4700210;Ajustes por deterioro de inversiones en sociedades;0;0;0;0;0
4800000;IMPUESTO A LA RENTA;-560;0;0;6.249;5.689
4800001;Provisión impuesto a la renta;-3.736;0;0;-2.744;-6.480
4850000;RESULTADO DE OPERACIONES DESCONTINUADAS;0;0;0;0;0
4900000;INTERES NO CONTROLADOR;268;0;0;3;271
5003000;INGRESO NETO POR INTERESES Y REAJUSTES;69.776;56.517;46;70.728;197.067
5004000;INGRESO NETO POR COMISIONES;36.940;608;0;8.238;45.786
5005000;TOTAL INGRESOS OPERACIONALES;124.251;52.605;283;93.370;270.509
5006000;INGRESO OPERACIONAL NETO;99.866;52.605;283;65.268;218.022
5007000;RESULTADO OPERACIONAL;-22.190;52.605;283;5.371;36.069
5008000;RESULTADO ANTES DE IMPUESTO A LA RENTA;-22.165;52.605;283;6.619;37.342
5009000;RESULTADO DE OPERACIONES CONTINUAS;-22.725;52.605;283;12.868;43.031
5010000;UTILIDAD (PERDIDA) CONSOLIDADA DEL EJERCICIO;-22.725;52.605;283;12.868;43.031
5020000;RESULTADO DE LOS PROPIETARIOS;-22.993;52.605;283;12.865;42.760
