Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

100000000;TOTAL ACTIVOS;3.478.273.780.928;3.482.655.575.442;0;978.214.951.565;7.939.144.307.935
105000000;EFECTIVO Y DEPÓSITOS EN BANCOS;105.116.924.654;0;0;86.754.381.814;191.871.306.468
105000100;Efectivo;2.895.803.195;0;0;220.939.070;3.116.742.265
105000101;Efectivo en oficinas;1.660.368.195;0;0;220.939.070;1.881.307.265
105000102;Efectivo en empresas transportadoras de valores;1.235.435.000;0;0;0;1.235.435.000
105000103;Efectivo en custodia en otras entidades financieras;0;0;0;0;0
105000200;Depósitos en el Banco Central de Chile;89.140.712.955;0;0;361.141.598;89.501.854.553
105000201;Depósitos en cuenta corriente;89.140.712.955;0;0;361.141.598;89.501.854.553
105000202;Depósitos overnight;0;0;0;0;0
105000209;Otros depósitos disponibles;0;0;0;0;0
105000300;Depósitos en Bancos Centrales del exterior;0;0;0;0;0
105000301;Depósitos en cuenta corriente;0;0;0;0;0
105000302;Depósitos overnight;0;0;0;0;0
105000309;Otros depósitos disponibles;0;0;0;0;0
105000400;Depósitos en bancos del país;13.080.408.504;0;0;4.690.627.031;17.771.035.535
105000500;Depósitos en bancos del exterior;0;0;0;81.481.674.115;81.481.674.115
107000000;OPERACIONES CON LIQUIDACION EN CURSO;22.491.449.250;0;0;33.948.105.770;56.439.555.020
107000100;Documentos a cargo de otros bancos (canje);2.116.553.809;0;0;432.284.640;2.548.838.449
107000101;Canje no deducible;0;0;0;0;0
107000102;Canje de la plaza;2.116.553.809;0;0;432.284.640;2.548.838.449
107000103;Canje de otras plazas;0;0;0;0;0
107000200;Transferencias de fondos en curso con una contraparte central;0;0;0;0;0
107000201;Fondos pendientes de transferencia por operaciones en la cámara de swaps;0;0;0;0;0
107000202;Fondos pendientes de transferencia por operaciones en la cámara de forwards;0;0;0;0;0
107000300;Transferencias de fondos en curso a través de una cámara de compensación de alto valor;0;0;0;0;0
107000400;Otras transferencias de fondos en curso con Bancos u Otros;20.374.895.441;0;0;33.515.821.130;53.890.716.571
107000401;Pagos de contrapartes por liquidar - Bancos;20.149.458.459;0;0;0;20.149.458.459
107000409;Divisas pendientes de transferencia - Bancos;0;0;0;33.515.821.130;33.515.821.130
107000411;Pagos de contrapartes por liquidar - Otros;225.436.982;0;0;0;225.436.982
107000419;Divisas pendientes de transferencia - Otros;0;0;0;0;0
110000000;ACTIVOS FINANCIEROS PARA NEGOCIAR A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;326.895.106.011;40.416.692.380;0;5.941.788;367.317.740.179
111000100;Contratos de derivados financieros;114.492.800.554;21.532.432;0;0;114.514.332.986
111000101;Forwards;39.813.406.240;0;0;0;39.813.406.240
111000102;Swaps;59.942.383.277;21.532.432;0;0;59.963.915.709
111000103;Opciones Call;0;0;0;0;0
111000104;Opciones Put;0;0;0;0;0
111000105;Futuros;0;0;0;0;0
111000109;Otros;14.737.011.037;0;0;0;14.737.011.037
112000000;Instrumentos financieros de deuda;203.574.597.946;40.395.159.948;0;0;243.969.757.894
112000100;Del Estado y Banco Central de Chile;125.321.213.107;19.176.384.820;0;0;144.497.597.927
112000101;Instrumentos financieros de deuda del Banco Central de Chile;93.192.471.162;0;0;0;93.192.471.162
112000102;Bonos y pagarés de la Tesorería General de la República;32.128.741.945;19.176.384.820;0;0;51.305.126.765
112000109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
112000200;Otros instrumentos financieros de deuda emitidos en el país;78.253.384.839;21.218.775.128;0;0;99.472.159.967
112000201;Instrumentos financieros de deuda de otros bancos del país;78.253.384.839;19.409.840.965;0;0;97.663.225.804
112000202;Bonos y efectos de comercio de empresas del país;0;0;0;0;0
112000209;Otros instrumentos financieros de deuda emitidos en el país;0;1.808.934.163;0;0;1.808.934.163
112000300;Instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
112000301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0;0;0;0;0
112000302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0;0;0;0;0
112000303;Instrumentos financieros de deuda de otros bancos en el exterior;0;0;0;0;0
112000304;Bonos y efectos de comercio de empresas en el exterior;0;0;0;0;0
112000309;Otros instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
113000000;Otros instrumentos financieros;8.827.707.511;0;0;5.941.788;8.833.649.299
113000100;Inversiones en Fondos Mutuos;0;0;0;5.941.788;5.941.788
113000101;Fondos mutuos administrados por sociedades relacionadas;0;0;0;0;0
113000102;Fondos mutuos administrados por terceros;0;0;0;5.941.788;5.941.788
113000200;Instrumentos de patrimonio;8.827.707.511;0;0;0;8.827.707.511
113000201;Instrumentos de patrimonio en el país;8.827.707.511;0;0;0;8.827.707.511
113000202;Instrumentos de patrimonio en el exterior;0;0;0;0;0
113000300;Créditos originados y adquiridos por la entidad;0;0;0;0;0
113000301;Adeudado por bancos;0;0;0;0;0
113000302;Colocaciones comerciales;0;0;0;0;0
113000303;Colocaciones para vivienda;0;0;0;0;0
113000304;Colocaciones de consumo;0;0;0;0;0
113000400;Otros;0;0;0;0;0
115000000;ACTIVOS FINANCIEROS NO DESTINADOS A NEGOCIACIÓN VALORADOS OBLIGATORIAMENTE A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;0;0;0;0;0
115250000;Instrumentos financieros de deuda;0;0;0;0;0
115250100;Del Estado y Banco Central de Chile;0;0;0;0;0
115250101;Instrumentos financieros de deuda del Banco Central de Chile;0;0;0;0;0
115250102;Bonos y pagarés de la Tesorería General de la República;0;0;0;0;0
115250109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
115250200;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
115250201;Instrumentos financieros de deuda de otros bancos del país;0;0;0;0;0
115250202;Bonos y efectos de comercio de empresas del país;0;0;0;0;0
115250209;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
115250300;Instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
115250301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0;0;0;0;0
115250302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0;0;0;0;0
115250303;Instrumentos financieros de deuda de otros bancos en el exterior;0;0;0;0;0
115250304;Bonos y efectos de comercio de empresas en el exterior;0;0;0;0;0
115250309;Otros instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
115500000;Otros instrumentos financieros;0;0;0;0;0
115500100;Inversiones en Fondos Mutuos;0;0;0;0;0
115500101;Fondos mutuos administrados por sociedades relacionadas;0;0;0;0;0
115500102;Fondos mutuos administrados por terceros;0;0;0;0;0
115500300;Créditos originados y adquiridos por la entidad;0;0;0;0;0
115500301;Adeudado por bancos;0;0;0;0;0
115500302;Colocaciones comerciales;0;0;0;0;0
115500303;Colocaciones para vivienda;0;0;0;0;0
115500304;Colocaciones de consumo;0;0;0;0;0
115500400;Otros;0;0;0;0;0
118000000;ACTIVOS FINANCIEROS DESIGNADOS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;0;0;0;0;0
118250000;Instrumentos financieros de deuda;0;0;0;0;0
118250100;Del Estado y Banco Central de Chile;0;0;0;0;0
118250101;Instrumentos financieros de deuda del Banco Central de Chile;0;0;0;0;0
118250102;Bonos y pagarés de la Tesorería General de la República;0;0;0;0;0
118250109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
118250200;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
