
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;441.448;339.310;0;495.044;1.275.802
4100100;Contratos de retrocompra;1.075;0;0;2.675;3.750
4100101;Intereses;1.076;0;0;2.675;3.751
4100151;Reajustes;-1;0;0;0;-1
4100200;Créditos otorgados a bancos;2.283;0;0;1.585;3.868
4100201;Intereses;2.283;0;0;1.585;3.868
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;225.593;157.315;0;305.025;687.933
4100301;Intereses de préstamos comerciales;179.538;45.496;0;191.818;416.852
4100309;Intereses de créditos de comercio exterior;4.294;0;0;69.091;73.385
4100310;Intereses de créditos en cuentas corrientes;15.390;0;0;1.756;17.146
4100320;Intereses de operaciones de factoraje;6.306;4;0;3.129;9.439
4100325;Intereses de préstamos estudiantiles;0;28.869;0;0;28.869
4100330;Intereses por leasing comercial;10.210;8.381;0;33.820;52.411
4100340;Intereses de otros créditos y cuentas por cobrar;0;8;0;5.181;5.189
4100351;Reajustes de préstamos comerciales;0;56.374;0;0;56.374
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;29;0;0;29
4100375;Reajustes de préstamos estudiantiles;0;12.870;0;0;12.870
4100380;Reajustes por leasing comercial;0;4.761;0;0;4.761
4100390;Reajustes de otros créditos y cuentas por cobrar;0;111;0;0;111
4100399;Comisiones por prepago de créditos comerciales;9.855;412;0;230;10.497
4100400;Colocaciones para vivienda;0;172.609;0;41.411;214.020
4100401;Intereses de préstamos con letras de crédito;0;1.186;0;0;1.186
4100402;Comisiones de préstamos con letras de crédito;0;560;0;0;560
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;4.040;0;0;4.040
4100407;Intereses de otros mutuos para vivienda;0;97.988;0;18.993;116.981
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;22.418;22.418
4100430;Intereses de otros créditos para vivienda;0;776;0;0;776
4100451;Reajustes de préstamos con letras de crédito;0;587;0;0;587
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;1.971;0;0;1.971
4100457;Reajustes de otros mutuos para vivienda;0;64.493;0;0;64.493
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;371;0;0;371
4100499;Comisiones por prepago de créditos para vivienda;0;637;0;0;637
4100500;Colocaciones de consumo;185.428;243;0;97.582;283.253
4100501;Intereses de créditos de consumo en cuotas;112.201;147;0;79.004;191.352
4100510;Intereses de créditos en cuentas corrientes;36.656;0;0;518;37.174
4100520;Intereses de créditos por tarjetas de crédito;34.196;0;0;17.355;51.551
4100530;Intereses por leasing de consumo;28;1;0;380;409
4100540;Intereses de otros créditos de consumo;1;0;0;325;326
4100590;Reajustes colocaciones de consumo;0;95;0;0;95
4100599;Comisiones por prepago de créditos de consumo;2.346;0;0;0;2.346
4100600;Instrumentos de inversión;27.192;8.322;0;32.168;67.682
4100601;Intereses de inversiones disponibles para la venta;27.167;1.756;0;3.055;31.978
