
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;290.837;229.802;0;336.681;857.320
4100100;Contratos de retrocompra;909;0;0;1.584;2.493
4100101;Intereses;908;0;0;1.584;2.492
4100151;Reajustes;1;0;0;0;1
4100200;Créditos otorgados a bancos;1.669;0;0;1.214;2.883
4100201;Intereses;1.669;0;0;1.214;2.883
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;149.605;107.325;0;203.210;460.140
4100301;Intereses de préstamos comerciales;121.094;29.764;0;129.119;279.977
4100309;Intereses de créditos de comercio exterior;2.813;0;0;44.442;47.255
4100310;Intereses de créditos en cuentas corrientes;10.429;0;0;1.214;11.643
4100320;Intereses de operaciones de factoraje;4.474;3;0;1.990;6.467
4100325;Intereses de préstamos estudiantiles;0;20.658;0;0;20.658
4100330;Intereses por leasing comercial;7.023;5.720;0;22.523;35.266
4100340;Intereses de otros créditos y cuentas por cobrar;0;6;0;3.718;3.724
4100351;Reajustes de préstamos comerciales;0;38.973;0;0;38.973
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;26;0;0;26
4100375;Reajustes de préstamos estudiantiles;0;8.612;0;0;8.612
4100380;Reajustes por leasing comercial;0;3.203;0;0;3.203
4100390;Reajustes de otros créditos y cuentas por cobrar;0;78;0;0;78
4100399;Comisiones por prepago de créditos comerciales;3.772;282;0;204;4.258
4100400;Colocaciones para vivienda;0;116.724;0;27.400;144.124
4100401;Intereses de préstamos con letras de crédito;0;810;0;0;810
4100402;Comisiones de préstamos con letras de crédito;0;379;0;0;379
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;2.718;0;0;2.718
4100407;Intereses de otros mutuos para vivienda;0;65.008;0;12.531;77.539
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;14.869;14.869
4100430;Intereses de otros créditos para vivienda;0;524;0;0;524
4100451;Reajustes de préstamos con letras de crédito;0;414;0;0;414
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;1.376;0;0;1.376
4100457;Reajustes de otros mutuos para vivienda;0;44.825;0;0;44.825
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;261;0;0;261
4100499;Comisiones por prepago de créditos para vivienda;0;409;0;0;409
4100500;Colocaciones de consumo;122.546;213;0;65.903;188.662
4100501;Intereses de créditos de consumo en cuotas;73.719;144;0;53.598;127.461
4100510;Intereses de créditos en cuentas corrientes;24.828;0;0;347;25.175
4100520;Intereses de créditos por tarjetas de crédito;22.436;0;0;11.458;33.894
4100530;Intereses por leasing de consumo;18;1;0;282;301
4100540;Intereses de otros créditos de consumo;1;0;0;218;219
4100590;Reajustes colocaciones de consumo;0;68;0;0;68
4100599;Comisiones por prepago de créditos de consumo;1.544;0;0;0;1.544
4100600;Instrumentos de inversión;17.515;4.865;0;29.394;51.774
4100601;Intereses de inversiones disponibles para la venta;17.490;1.283;0;1.871;20.644
4100621;Intereses de inversiones hasta el vencimiento;25;0;0;27.527;27.552
4100651;Reajustes de inversiones disponibles para la venta;0;3.582;0;-4;3.578
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;185;675;0;7.990;8.850
4100801;Intereses por saldos en cuentas corrientes;0;0;0;1;1
4100804;Intereses operaciones overnight;0;0;0;709;709
4100810;Otros intereses ganados;180;0;0;7.280;7.460
4100850;Otros reajustes ganados;5;675;0;0;680
4100900;Resultado de coberturas contables;-1.592;0;0;-14;-1.606
4150000;GASTOS POR INTERESES Y REAJUSTES;-139.922;-120.954;-3;-171.453;-432.332
4150100;Depósitos a la vista;-3.099;-98;0;-21.561;-24.758
4150101;Intereses por cuentas corrientes;-3.099;0;0;-1.026;-4.125
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;-20.535;-20.535
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-98;0;0;-98
