
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;273.263;123.047;1.841;32.503;430.654
4100100;Contratos de retrocompra;632;0;0;0;632
4100101;Intereses;632;0;0;0;632
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;5.761;0;0;2.790;8.551
4100201;Intereses;5.761;0;0;2.790;8.551
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;111.214;48.145;1.841;24.328;185.528
4100301;Intereses de préstamos comerciales;78.043;39.360;2;11.107;128.512
4100309;Intereses de créditos de comercio exterior;987;106;32;12.058;13.183
4100310;Intereses de créditos en cuentas corrientes;10.045;0;0;44;10.089
4100320;Intereses de operaciones de factoraje;6.872;58;0;1.119;8.049
4100325;Intereses de préstamos estudiantiles;0;585;0;0;585
4100330;Intereses por leasing comercial;12.326;8.046;1.807;0;22.179
4100340;Intereses de otros créditos y cuentas por cobrar;1.528;8;0;0;1.536
4100351;Reajustes de préstamos comerciales;0;65;0;0;65
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;-5;0;0;-5
4100375;Reajustes de préstamos estudiantiles;0;1;0;0;1
4100380;Reajustes por leasing comercial;0;-80;0;0;-80
4100390;Reajustes de otros créditos y cuentas por cobrar;0;1;0;0;1
4100399;Comisiones por prepago de créditos comerciales;1.413;0;0;0;1.413
4100400;Colocaciones para vivienda;1.171;72.767;0;0;73.938
4100401;Intereses de préstamos con letras de crédito;0;250;0;0;250
4100402;Comisiones de préstamos con letras de crédito;163;0;0;0;163
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;486;0;0;486
4100407;Intereses de otros mutuos para vivienda;76;71.696;0;0;71.772
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;86;0;0;86
4100451;Reajustes de préstamos con letras de crédito;0;2;0;0;2
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;0;0;0;0
4100457;Reajustes de otros mutuos para vivienda;0;247;0;0;247
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;932;0;0;0;932
4100500;Colocaciones de consumo;157.319;852;0;0;158.171
4100501;Intereses de créditos de consumo en cuotas;96.691;852;0;0;97.543
4100510;Intereses de créditos en cuentas corrientes;21.001;0;0;0;21.001
4100520;Intereses de créditos por tarjetas de crédito;37.321;0;0;0;37.321
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;0;0;0;0
4100599;Comisiones por prepago de créditos de consumo;2.306;0;0;0;2.306
4100600;Instrumentos de inversión;4.995;1.369;0;2.278;8.642
4100601;Intereses de inversiones disponibles para la venta;4.995;1.399;0;2.278;8.672
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;-30;0;0;-30
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;0;-86;0;3.444;3.358
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;0;0;0;3.444;3.444
4100850;Otros reajustes ganados;0;-86;0;0;-86
4100900;Resultado de coberturas contables;-7.829;0;0;-337;-8.166
4150000;GASTOS POR INTERESES Y REAJUSTES;-55.659;-46.228;-1;-27.796;-129.684
4150100;Depósitos a la vista;-82;10;0;0;-72
4150101;Intereses por cuentas corrientes;-82;0;0;0;-82
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;10;0;0;10
4150200;Contratos de retrocompra;-1.610;0;0;-5;-1.615
4150201;Intereses;-1.610;0;0;-5;-1.615
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-58.776;-4.823;0;-8.638;-72.237
4150301;Intereses por depósitos a plazo;-58.765;-4.671;0;-8.244;-71.680
4150302;Intereses por cuentas de ahorro a plazo;-11;-174;0;0;-185
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;-394;-394
4150351;Reajustes por depósitos a plazo;0;-8;0;0;-8
4150352;Reajustes por cuentas de ahorro a plazo;0;30;0;0;30
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-510;0;0;-10.316;-10.826
4150401;Intereses;-510;0;0;-10.316;-10.826
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-821;-41.473;0;-8.820;-51.114
4150501;Intereses por letras de crédito;-25;-162;0;0;-187
4150511;Intereses por bonos corrientes;-796;-34.276;0;-8.820;-43.892
4150521;Intereses por bonos subordinados;0;-6.991;0;0;-6.991
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;0;0;0;0
4150561;Reajustes por bonos corrientes;0;-44;0;0;-44
4150571;Reajustes por bonos subordinados;0;0;0;0;0
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;-217;-8;-1;0;-226
4150601;Intereses;-217;-8;-1;0;-226
4150651;Reajustes;0;0;0;0;0
4150700;Obligaciones por contratos de arrendamiento;-447;0;0;0;-447
4150701;Intereses;-447;0;0;0;-447
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;66;0;-17;49
4150801;Intereses;0;0;0;-17;-17
4150851;Reajustes;0;66;0;0;66
4150900;Resultado de coberturas contables;6.804;0;0;0;6.804
4200000;INGRESOS POR COMISIONES;128.703;2.796;0;2.724;134.223
4200100;Comisiones por líneas de crédito y sobregiros;1.190;0;0;0;1.190
4200200;Comisiones por avales y cartas de crédito;2.761;2.796;0;789;6.346
4200300;Comisiones por servicios de tarjetas;45.602;0;0;0;45.602
4200303;Tarjetas de cajeros automáticos;12.847;0;0;0;12.847
4200304;Tarjetas de crédito-comisiones a titulares;10.341;0;0;0;10.341
4200305;Tarjetas de crédito-comisiones de establecimientos;12.838;0;0;0;12.838
4200306;Tarjetas de débito-comisiones de titulares;1.902;0;0;0;1.902
4200307;Tarjetas de débito-comisiones de establecimientos;7.674;0;0;0;7.674
4200309;Otras tarjetas;0;0;0;0;0
4200400;Comisiones por administración de cuentas;11.559;0;0;0;11.559
4200500;Comisiones por cobranzas, recaudaciones y pagos;13.465;0;0;1;13.466
4200600;Comisiones por intermediación y manejo de valores;5.302;0;0;82;5.384
4200700;Comisiones por inversiones en fondos mutuos u otros;22.377;0;0;1.852;24.229
4200800;Remuneraciones por comercialización de seguros;9.213;0;0;0;9.213
4200900;Otras comisiones ganadas;17.234;0;0;0;17.234
4250000;GASTOS POR COMISIONES;-30.663;0;0;-150;-30.813
4250100;Remuneraciones por operación de tarjetas;-22.529;0;0;0;-22.529
4250101;Comisiones por operación de tarjetas de crédito;-8.754;0;0;0;-8.754
4250102;Comisiones por operación de tarjetas de débito y cajeros;-8.298;0;0;0;-8.298
4250190;Otras;-5.477;0;0;0;-5.477
4250200;Comisiones por operación con valores;-1.632;0;0;-48;-1.680
4250300;Otras comisiones;-6.502;0;0;-102;-6.604
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;55.256;4.115;0;-50.805;8.566
4300100;Instrumentos financieros para negociación;15.392;961;0;93;16.446
4300101;Intereses y reajustes;8.790;320;0;0;9.110
4300102;Ajuste a valor razonable;334;695;0;0;1.029
4300103;Utilidad por venta;6.366;0;0;93;6.459
4300104;Pérdida por venta;-570;-54;0;0;-624
4300190;Resultado inversiones en Fondos Mutuos;472;0;0;0;472
4300200;Derivados de negociación;40.010;3.186;0;-50.574;-7.378
4300300;Venta de instrumentos disponibles para la venta;41;-32;0;-324;-315
4300400;Venta de cartera de créditos;0;0;0;0;0
4300500;Resultado neto de otras operaciones;-187;0;0;0;-187
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;17.770;0;-1.653;0;16.117
4350100;Resultado neto de cambio monedas extranjeras;51.459;0;0;0;51.459
4350200;Resultados neto por reajustes por tipo de cambio;0;0;-1.653;0;-1.653
4350900;Resultado de coberturas contables;-33.689;0;0;0;-33.689
4400000;OTROS INGRESOS OPERACIONALES;14.851;14;0;668;15.533
4400100;Ingresos por bienes recibidos en pago;4.509;0;0;0;4.509
4400200;Liberación de provisiones por contingencias;0;0;0;0;0
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;10.342;14;0;668;11.024
4500000;PROVISIONES POR RIESGO DE CREDITO;-90.170;1.014;0;0;-89.156
4500100;Provisiones para créditos y cuentas por cobrar;-100.412;0;0;0;-100.412
4500101;Provisiones colocaciones comerciales;-23.153;0;0;0;-23.153
4500111;Provisiones colocaciones para vivienda;-1.995;0;0;0;-1.995
4500112;Provisiones colocaciones de consumo;-75.372;0;0;0;-75.372
4500190;Provisiones para créditos otorgados a bancos;108;0;0;0;108
4500200;Provisiones para créditos contingentes;-882;0;0;0;-882
4500700;Provisiones adicionales;0;0;0;0;0
4500701;Provisiones adicionales colocaciones comerciales;0;0;0;0;0
4500702;Provisiones adicionales colocaciones para vivienda;0;0;0;0;0
4500703;Provisiones adicionales colocaciones de consumo;0;0;0;0;0
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;11.124;1.014;0;0;12.138
4500901;Recuperación de créditos comerciales castigados;2.475;381;0;0;2.856
4500911;Recuperación de créditos para vivienda castigados;1.190;0;0;0;1.190
4500921;Recuperación de créditos de consumo castigados;7.459;633;0;0;8.092
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-113.555;0;0;0;-113.555
