
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;252.756;197.504;1.001;18.468;469.729
4100100;Contratos de retrocompra;425;0;0;0;425
4100101;Intereses;425;0;0;0;425
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;6.911;0;0;967;7.878
4100201;Intereses;6.911;0;0;967;7.878
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;110.861;83.221;963;15.969;211.014
4100301;Intereses de préstamos comerciales;84.150;36.961;21;9.480;130.612
4100309;Intereses de créditos de comercio exterior;1.633;23;39;6.252;7.947
4100310;Intereses de créditos en cuentas corrientes;8.597;0;0;10;8.607
4100320;Intereses de operaciones de factoraje;6.120;73;0;227;6.420
4100325;Intereses de préstamos estudiantiles;0;510;0;0;510
4100330;Intereses por leasing comercial;8.674;10.010;903;0;19.587
4100340;Intereses de otros créditos y cuentas por cobrar;1.136;4;0;0;1.140
4100351;Reajustes de préstamos comerciales;0;28.846;0;0;28.846
4100359;Reajustes de créditos de comercio exterior;0;47;0;0;47
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;142;0;0;142
4100375;Reajustes de préstamos estudiantiles;0;281;0;0;281
4100380;Reajustes por leasing comercial;0;6.322;0;0;6.322
4100390;Reajustes de otros créditos y cuentas por cobrar;0;2;0;0;2
4100399;Comisiones por prepago de créditos comerciales;551;0;0;0;551
4100400;Colocaciones para vivienda;1.295;108.930;0;0;110.225
4100401;Intereses de préstamos con letras de crédito;0;690;0;0;690
4100402;Comisiones de préstamos con letras de crédito;294;0;0;0;294
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;1;1.010;0;0;1.011
4100407;Intereses de otros mutuos para vivienda;237;61.433;0;0;61.670
