
Código Contable;Descripción;Total (suma de todas las monedas)
411250106;Créditos comercio exterior entre terceros países;0
411250107;Depósitos no transferibles en bancos del país;0
411250190;Otras acreencias con bancos del país;0
411250200;Bancos del exterior;4.362.582.592
411250201;Préstamos interbancarios de liquidez;0
411250202;Préstamos interbancarios comerciales;3.943.398.511
411250203;Sobregiros en cuentas corrientes;0
411250204;Créditos comercio exterior exportaciones chilenas;417.667.831
411250205;Créditos comercio exterior importaciones chilenas;0
411250206;Créditos comercio exterior entre terceros países;1.516.250
411250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
411250208;Otros depósitos no transferibles en bancos del exterior;0
411250290;Otras acreencias con bancos del exterior;0
411250300;Banco Central de Chile;81.406.178.564
411250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
411250302;Otros depósitos en el Banco Central de Chile no disponibles;81.406.178.564
411250309;Otras acreencias con el Banco Central de Chile;0
411250400;Bancos Centrales del exterior;0
411250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
411250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
411250409;Otras acreencias con Bancos Centrales del exterior;0
411280000;Colocaciones comerciales;723.085.424.555
411280100;Préstamos comerciales;545.713.464.733
411280101;Préstamos en el país;495.235.694.105
411280102;Préstamos en el exterior;364.689.467
411280103;Créditos para infraestructura escolar Ley N° 20.845;0
411280104;Préstamos con letras de crédito para fines generales;12.517.200
411280105;Préstamos con mutuos hipotecarios endosables para fines generales;23.024.786
411280106;Préstamos con mutuos hipotecarios no endosables para fines generales;50.077.539.175
411280200;Créditos de comercio exterior;57.447.147.022
411280201;Acreditivos negociados a plazo de exportaciones chilenas;0
411280202;Otros créditos para exportaciones chilenas;36.992.058.616
411280203;Acreditivos negociados a plazo de importaciones chilenas;190.015.481
411280204;Otros créditos para importaciones chilenas;20.265.072.925
411280205;Acreditivos negociados a plazo de operaciones entre terceros países;0
411280209;Otros créditos para operaciones entre terceros países;0
411280300;Deudores en cuentas corrientes;24.550.016.859
411280400;Deudores por tarjetas de crédito;4.888.285.265
411280500;Operaciones de factoraje;31.838.710.016
411280501;Factoring con responsabilidad;17.420.406.910
411280502;Factoring sin responsabilidad;14.418.303.106
411280600;Operaciones de leasing financiero comercial;57.193.371.475
411280601;Leasing por bienes inmobiliarios;18.795.374.405
411280602;Leasing por bienes no inmobiliarios;38.397.997.070
411280700;Préstamos estudiantiles;1.356.748.284
411280701;Créditos para estudios superiores Ley N° 20.027;0
411280702;Créditos con garantía CORFO;1.025.476
411280709;Otros créditos para estudios superiores;1.355.722.808
411280900;Otros créditos y cuentas por cobrar;97.680.901
411280901;Deudores por pago de obligaciones avaladas;0
411280902;Deudores por boletas de garantía pagadas;97.680.901
411280990;Otras cuentas por cobrar;0
411350000;Colocaciones para vivienda;179.288.917.694
411350100;Préstamos con letras de crédito para vivienda;73.763.398
411350200;Préstamos con mutuos hipotecarios endosable;310.370.138
411350300;Préstamos con mutuos financiados con bonos hipotecarios;0
411350400;Otros créditos con mutuos para vivienda;177.174.147.594
411350401;Otros créditos con mutuos no endosables para vivienda;0
411350402;Otros créditos con mutuos para vivienda;177.174.147.594
411350500;Operaciones de leasing financiero para vivienda;0
411350900;Otros créditos y cuentas por cobrar;1.730.636.564
411350901;Créditos complementarios a los mutuos;1.513.465.310
411350902;Créditos de enlace;217.171.254
411350903;Créditos provenientes de la ANAP;0
411350990;Cuentas por cobrar a deudores para vivienda;0
411380000;Colocaciones de consumo;378.347.208.747
411380100;Créditos de consumo en cuotas;218.320.225.685
411380200;Deudores en cuentas corrientes;49.965.084.885
411380300;Deudores por tarjetas de crédito;110.035.397.120
411380400;Operaciones de leasing financiero de consumo;26.493.893
411380900;Otros créditos y cuentas por cobrar;7.164
411380901;Créditos de consumo rotativos;0
411380990;Cuentas por cobrar a deudores de consumo;7.164
411450000;Otros instrumentos financieros;26.468.271.742
411450100;Depósitos en el Banco Central de Chile;0
411450101;Depósitos en cuenta corriente;0
411450102;Depósitos overnight;0
411450109;Otros depósitos disponibles;0
411450200;Depósitos en Bancos Centrales del exterior;0
411450201;Depósitos en cuenta corriente;0
411450202;Depósitos overnight;0
411450209;Otros depósitos disponibles;0
411450300;Depósitos en bancos del país;0
411450400;Depósitos en bancos del exterior;18.684.032.161
411450900;Otros intereses ganados;7.784.239.581
411700000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;182.664.926.834
411720000;Instrumentos financieros de deuda;182.664.926.834
411720100;Del Estado y Banco Central de Chile;113.272.634.828
411720101;Instrumentos financieros de deuda del Banco Central de Chile;237.184.150
411720102;Bonos y pagarés de la Tesorería General de la República;112.961.401.741
411720109;Otros instrumentos financieros de deuda fiscales;74.048.937
411720200;Otros instrumentos financieros de deuda emitidos en el país;66.217.170.467
411720201;Instrumentos financieros de deuda de otros bancos del país;65.159.352.113
411720202;Bonos y efectos de comercio de empresas del país;1.057.818.354
411720209;Otros instrumentos financieros de deuda emitidos en el país;0
411720300;Instrumentos financieros de deuda emitidos en el exterior;3.175.121.539
411720301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
411720302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;950.709.893
411720303;Instrumentos financieros de deuda de otros bancos en el exterior;2.224.411.646
411720304;Bonos y efectos de comercio de empresas en el exterior;0
411720309;Otros instrumentos financieros de deuda emitidos en el exterior;0
411740000;Otros instrumentos financieros;0
411740100;Créditos originados y adquiridos por la entidad;0
411740101;Adeudado por bancos;0
411740102;Colocaciones comerciales;0
411740103;Colocaciones para vivienda;0
411740104;Colocaciones de consumo;0
411740200;Otros;0
411800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;-16.658.247.337
411800100;Utilidad por contratos de derivados financieros para cobertura contable;81.601.831.378
411800200;Pérdida por contratos de derivados financieros para cobertura contable;-98.260.078.715
411800300;Resultados por ajuste de activos financieros cubiertos;0
412000000;GASTOS POR INTERESES;-833.212.060.645
412100000;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-834.914.948.044
412150000;Depósitos y otras obligaciones a la vista;-744.660.584
412150100;Cuentas corrientes;-276.371.202
412150101;Cuentas corrientes de bancos del país;0
412150102;Cuentas corrientes de bancos del exterior;0
412150103;Cuentas corrientes de otras personas jurídicas;-262.247.321
412150104;Cuentas corrientes de personas naturales;-14.123.881
412150200;Cuentas de depósito a la vista;0
412150201;Cuentas de ahorro a la vista;0
412150202;Cuentas a la vista;0
412150300;Otros depósitos a la vista;0
412150500;Otras obligaciones a la vista;-468.289.382
412180000;Depósitos y otras captaciones a plazo;-677.965.630.488
412180100;Depósitos a plazo;-672.423.498.768
412180200;Cuentas de ahorro a plazo;-231.064.843
412180201;Cuentas de ahorro a plazo con giro diferido;-120.641.034
412180202;Cuentas de ahorro a plazo con giro incondicional;-110.423.809
412180300;Otros saldos acreedores a plazo;-5.311.066.877
412180301;Boletas de garantías pagaderas con 30 días de aviso;0
412180302;Depósitos en cuentas ¿overnight¿;0
412180390;Otros;-5.311.066.877
412250000;Obligaciones por pactos de retrocompra y préstamos de valores;-9.262.087.129
412250100;Operaciones con bancos del país;-43.735.327
412250101;Contratos de retrocompra con otros bancos;0
412250102;Contratos de retrocompra con Banco Central de Chile;-43.735.327
412250103;Obligaciones por préstamos de valores;0
412250200;Operaciones con bancos del exterior;0
412250201;Contratos de retrocompra con otros bancos;0
412250202;Contratos de retrocompra con Bancos Centrales del exterior;0
412250203;Obligaciones por préstamos de valores;0
412250300;Operaciones con otras entidades en el país;-9.218.351.802
412250301;Contratos de retrocompra;-9.218.351.802
412250302;Obligaciones por préstamos de valores;0
412250400;Operaciones con otras entidades en el exterior;0
412250401;Contratos de retrocompra;0
412250402;Obligaciones por préstamos de valores;0
412280000;Obligaciones con bancos;-28.772.031.782
412280100;Bancos del país;-744.507.232
412280110;Financiamientos de comercio exterior;0
412280111;Financiamientos para exportaciones chilenas;0
412280112;Financiamientos para importaciones chilenas;0
412280113;Obligaciones por operaciones entre terceros países;0
412280120;Préstamos y otras obligaciones;-744.507.232
412280121;Préstamos interbancarios de liquidez;-41.512.229
412280122;Préstamos interbancarios comerciales;-563.225.551
412280123;Sobregiros en cuentas corrientes;-114.101.503
412280124;Depósitos a plazo no transferibles;0
412280129;Otras obligaciones;-25.667.949
412280200;Bancos del exterior;-17.096.130.109
412280210;Financiamientos de comercio exterior;-13.632.408.188
412280211;Financiamientos para exportaciones chilenas;-13.632.408.188
412280212;Financiamientos para importaciones chilenas;0
412280213;Obligaciones por operaciones entre terceros países;0
412280220;Préstamos y otras obligaciones;-3.463.721.921
412280221;Préstamos interbancarios de liquidez;0
412280222;Préstamos interbancarios comerciales;-3.460.154.845
412280223;Sobregiros en cuentas corrientes;-3.567.076
412280224;Depósitos a plazo no transferibles;0
412280229;Otras obligaciones;0
412280300;Banco Central de Chile;-10.931.394.441
412280301;Préstamos y otras obligaciones;-10.931.394.441
412280302;Líneas de crédito por reprogramación de deudas;0
412280400;Bancos Centrales del exterior;0
412280401;Préstamos y otras obligaciones;0
412280402;Líneas de crédito por reprogramación de deudas;0
412350000;Instrumentos financieros de deuda emitidos;-118.169.150.940
412350100;Letras de Créditos;-37.960.779
412350101;Letras de crédito para vivienda;-26.874.903
412350102;Letras de crédito para fines generales;-11.085.876
412350200;Bonos;-118.131.190.161
412350201;Bonos corrientes;-118.131.190.161
412350203;Bonos hipotecarios;0
412380000;Otras obligaciones financieras;-1.387.121
412380100;Obligaciones con el sector público;-1.387.121
412380101;Financiamientos de CORFO;-1.387.121
412380102;Obligaciones con otros organismos gubernamentales;0
412380200;Otras obligaciones en el país;0
412380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
412380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas nominativas;0
412380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas innominadas;0
412380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
412380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
412380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
412380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380208;Obligaciones a favor de exportadores chilenos;0
412380290;Otros créditos obtenidos en el país;0
412380300;Obligaciones con el exterior;0
412380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
412380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380304;Obligaciones a favor de exportadores extranjeros;0
412380305;Adeudado a organismos internacionales;0
412380306;Otros créditos obtenidos en el exterior;0
412450000;OBLIGACIONES POR CONTRATOS DE ARRENDAMIENTO;-900.947.946
412500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-16.388.639.416
412500100;Bonos subordinados;-16.388.639.416
412800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;18.992.474.761
412800100;Utilidad por contratos de derivados financieros para cobertura contable;106.757.075.660
412800200;Pérdida por contratos de derivados financieros para cobertura contable;-87.764.600.899
412800300;Resultados por ajuste de pasivos financieros cubiertos;0
415000000;"INGRESOS POR REAJUSTES DE LA U.F., IVP, IPC";481.262.647.194
415100000;ACTIVOS FINANCIEROS A COSTO AMORTIZADO;518.004.809.707
415150000;Derechos por pactos de retroventa y prestamos de valores;0
415150100;Operaciones con bancos del país;0
415150101;Contratos de retroventa con otros bancos;0
415150102;Contratos de retroventa con Banco Central de Chile;0
415150103;Derechos por préstamos de valores;0
415150200;Operaciones con bancos del exterior;0
415150201;Contratos de retroventa con otros bancos;0
415150202;Contratos de retroventa con Bancos Centrales del exterior;0
415150203;Derechos por préstamos de valores;0
415150300;Operaciones con otras entidades en el país;0
415150301;Contratos de retroventa;0
415150302;Derechos por préstamos de valores;0
415150400;Operaciones con otras entidades en el exterior;0
415150401;Contratos de retroventa;0
415150402;Derechos por préstamos de valores;0
415200000;Instrumentos financieros de deuda;16.083.787.540
415200100;Del Estado y Banco Central de Chile;16.083.787.540
415200101;Instrumentos financieros de deuda del Banco Central de Chile;0
415200102;Bonos y pagarés de la Tesorería General de la República;16.083.787.540
415200109;Otros instrumentos financieros de deuda fiscales;0
415200200;Otros instrumentos financieros de deuda emitidos en el país;0
415200201;Instrumentos financieros de deuda de otros bancos del país;0
415200202;Bonos y efectos de comercio de empresas del país;0
415200209;Otros instrumentos financieros de deuda emitidos en el país;0
415200300;Instrumentos financieros de deuda emitidos en el exterior;0
415200301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415200302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415200303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415200304;Bonos y efectos de comercio de empresas en el exterior;0
415200309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415250000;Adeudado por bancos;0
415250100;Bancos del país;0
415250101;Préstamos interbancarios de liquidez;0
415250102;Préstamos interbancarios comerciales;0
415250103;Sobregiros en cuentas corrientes;0
415250104;Créditos comercio exterior exportaciones chilenas;0
415250105;Créditos comercio exterior importaciones chilenas;0
415250106;Créditos comercio exterior entre terceros países;0
415250107;Depósitos no transferibles en bancos del país;0
415250190;Otras acreencias con bancos del país;0
415250200;Bancos del exterior;0
415250201;Préstamos interbancarios de liquidez;0
415250202;Préstamos interbancarios comerciales;0
415250203;Sobregiros en cuentas corrientes;0
415250204;Créditos comercio exterior exportaciones chilenas;0
415250205;Créditos comercio exterior importaciones chilenas;0
415250206;Créditos comercio exterior entre terceros países;0
415250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
415250208;Otros depósitos no transferibles en bancos del exterior;0
415250290;Otras acreencias con bancos del exterior;0
415250300;Banco Central de Chile;0
415250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
415250302;Otros depósitos en el Banco Central de Chile no disponibles;0
415250390;Otras acreencias con el Banco Central de Chile;0
415250400;Bancos Centrales del exterior;0
415250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
415250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
415250403;Otras acreencias con Bancos Centrales del exterior;0
415280000;Colocaciones comerciales;183.119.488.118
415280100;Préstamos comerciales;157.079.800.598
415280101;Préstamos en el país;75.999.327.706
415280102;Préstamos en el exterior;0
415280103;Créditos para infraestructura escolar Ley N° 20.845;0
415280104;Préstamos con letras de crédito para fines generales;14.472.888
415280105;Préstamos con mutuos hipotecarios endosables para fines generales;67.737.979
415280106;Préstamos con mutuos hipotecarios no endosables para fines generales;80.998.262.025
415280200;Créditos de comercio exterior;10
415280201;Acreditivos negociados a plazo de exportaciones chilenas;0
415280209;Otros créditos para exportaciones chilenas;10
415280221;Acreditivos negociados a plazo de importaciones chilenas;0
415280229;Otros créditos para importaciones chilenas;0
415280231;Acreditivos negociados a plazo de operaciones entre terceros países;0
415280239;Otros créditos para operaciones entre terceros países;0
415280300;Deudores en cuentas corrientes;0
415280400;Deudores por tarjetas de crédito;0
415280500;Operaciones de factoraje;33.526.765
415280501;Factoring con responsabilidad;28.269.740
415280502;Factoring sin responsabilidad;5.257.025
415280600;Operaciones de leasing financiero comercial;24.410.779.110
415280601;Leasing por bienes inmobiliarios;20.441.561.935
415280602;Leasing por bienes no inmobiliarios;3.969.217.175
415280700;Préstamos estudiantiles;1.546.076.723
415280701;Créditos para estudios superiores Ley N° 20.027;0
415280702;Créditos con garantía CORFO;858.410
415280709;Otros créditos para estudios superiores;1.545.218.313
415280900;Otros créditos y cuentas por cobrar;49.304.912
415280901;Deudores por pago de obligaciones avaladas;0
415280902;Deudores por boletas de garantía pagadas;49.304.784
415280990;Otras cuentas por cobrar;128
415350000;Colocaciones para vivienda;315.850.604.132
415350100;Préstamos con letras de crédito para vivienda;96.117.780
415350200;Préstamos con mutuos hipotecarios endosable;371.838.077
415350300;Préstamos con mutuos financiados con bonos hipotecarios;0
415350400;Otros créditos con mutuos para vivienda;311.072.120.908
415350401;Otros créditos con mutuos no endosables para vivienda;0
415350402;Otros créditos con mutuos para vivienda;311.072.120.908
415350500;Operaciones de leasing financiero para vivienda;0
415350900;Otros créditos y cuentas por cobrar;4.310.527.367
415350901;Créditos complementarios a los mutuos;4.074.037.766
415350902;Créditos de enlace;236.489.601
415350903;Créditos provenientes de la ANAP;0
415350990;Cuentas por cobrar a deudores para vivienda;0
415380000;Colocaciones de consumo;1.217.862.909
415380100;Créditos de consumo en cuotas;1.217.824.943
415380200;Deudores en cuentas corrientes;0
415380300;Deudores por tarjetas de crédito;0
415380400;Operaciones de leasing financiero de consumo;37.966
415380900;Otros créditos y cuentas por cobrar;0
415380901;Créditos de consumo rotativos;0
415380990;Cuentas por cobrar a deudores de consumo;0
415450000;Otros instrumentos financieros;1.733.067.008
415450100;Depósitos en el Banco Central de Chile;0
415450101;Depósitos en cuenta corriente;0
415450102;Depósitos overnight;0
415450109;Otros depósitos disponibles;0
415450300;Depósitos en bancos del país;0
415450900;"          Otros ingresos por reajustes de la U.F., IVP, IPC ganados";1.733.067.008
415600000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;18.559.459.598
415620000;Instrumentos financieros de deuda;18.559.459.598
415620100;Del Estado y Banco Central de Chile;9.655.011.034
415620101;Instrumentos financieros de deuda del Banco Central de Chile;0
415620102;Bonos y pagarés de la Tesorería General de la República;9.588.313.019
415620109;Otros instrumentos financieros de deuda fiscales;66.698.015
415620200;Otros instrumentos financieros de deuda emitidos en el país;8.904.448.564
415620201;Instrumentos financieros de deuda de otros bancos del país;7.687.561.661
415620202;Bonos y efectos de comercio de empresas del país;1.216.886.903
415620209;Otros instrumentos financieros de deuda emitidos en el país;0
415620300;Instrumentos financieros de deuda emitidos en el exterior;0
415620301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415620302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415620303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415620304;Bonos y efectos de comercio de empresas en el exterior;0
415620309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415640000;Otros instrumentos financieros;0
415640100;Créditos originados y adquiridos por la entidad;0
415640101;Adeudado por bancos;0
415640102;Colocaciones comerciales;0
415640103;Colocaciones para vivienda;0
415640104;Colocaciones de consumo;0
415640200;Otros;0
415800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";-55.301.622.111
415800100;Utilidad por contratos de derivados financieros para cobertura contable;0
415800200;Pérdida por contratos de derivados financieros para cobertura contable;-55.301.622.111
415800300;Resultados por ajuste de activos financieros cubiertos;0
416000000;"GASTOS POR REAJUSTES DE LA U.F., IVP, IPC";-295.627.722.779
416100100;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-267.543.734.034
416150000;Depósitos y otras obligaciones a la vista;-8.030.283.725
416150100;Cuentas corrientes;0
416150101;Cuentas corrientes de bancos del país;0
416150102;Cuentas corrientes de bancos del exterior;0
416150103;Cuentas corrientes de otras personas jurídicas;0
416150104;Cuentas corrientes de personas naturales;0
416150200;Cuentas de depósito a la vista;0
416150201;Cuentas de ahorro a la vista;0
416150202;Cuentas a la vista;0
416150300;Otros depósitos a la vista;0
416150500;Otras obligaciones a la vista;-8.030.283.725
416180000;Depósitos y otras captaciones a plazo;-59.550.507.504
416180100;Depósitos a plazo;-50.243.447.976
416180200;Cuentas de ahorro a plazo;-9.180.756.219
416180201;Cuentas de ahorro a plazo con giro diferido;-4.216.708.451
416180202;Cuentas de ahorro a plazo con giro incondicional;-4.964.047.768
416180300;Otros saldos acreedores a plazo;-126.303.309
416180301;Boletas de garantías pagaderas con 30 días de aviso;-126.303.309
416180302;Depósitos en cuentas ¿overnight¿;0
416180390;Otros;0
416250000;Obligaciones por pactos de retrocompra y prestamos de valores;0
416250100;Operaciones con bancos del país;0
416250101;Contratos de retrocompra con otros bancos;0
416250102;Contratos de retrocompra con Banco Central de Chile;0
416250103;Obligaciones por préstamos de valores;0
416250200;Operaciones con bancos del exterior;0
416250201;Contratos de retrocompra con otros bancos;0
416250202;Contratos de retrocompra con Bancos Centrales del exterior;0
416250203;Obligaciones por préstamos de valores;0
416250300;Operaciones con otras entidades en el país;0
416250301;Contratos de retrocompra;0
416250302;Obligaciones por préstamos de valores;0
416250400;Operaciones con otras entidades en el exterior;0
416250401;Contratos de retrocompra;0
416250402;Obligaciones por préstamos de valores;0
416280000;Obligaciones con bancos;0
416280100;Bancos del país;0
416280110;Financiamientos de comercio exterior;0
416280111;Financiamientos para exportaciones chilenas;0
416280112;Financiamientos para importaciones chilenas;0
416280113;Obligaciones por operaciones entre terceros países;0
416280120;Préstamos y otras obligaciones;0
416280121;Préstamos interbancarios de liquidez;0
416280122;Préstamos interbancarios comerciales;0
416280123;Sobregiros en cuentas corrientes;0
416280124;Depósitos a plazo no transferibles;0
416280129;Otras obligaciones;0
416280200;Bancos del exterior;0
416280210;Financiamientos de comercio exterior;0
416280211;Financiamientos para exportaciones chilenas;0
416280212;Financiamientos para importaciones chilenas;0
416280213;Obligaciones por operaciones entre terceros países;0
416280220;Préstamos y otras obligaciones;0
416280221;Préstamos interbancarios de liquidez;0
416280222;Préstamos interbancarios comerciales;0
416280223;Sobregiros en cuentas corrientes;0
416280224;Depósitos a plazo no transferibles;0
416280229;Otras obligaciones;0
416280300;Banco Central de Chile;0
416280301;Préstamos y otras obligaciones;0
416280302;Líneas de crédito por reprogramación de deudas;0
416280400;Banco Central del Exterior;0
416280401;Préstamos y otras obligaciones;0
416280402;Líneas de crédito por reprogramación de deudas;0
416350000;Instrumentos financieros de deuda emitidos;-199.960.726.040
416350100;Letras de Créditos;-51.685.024
416350101;Letras de crédito para vivienda;-50.601.763
416350102;Letras de crédito para fines generales;-1.083.261
416350200;Bonos;-199.909.041.016
416350201;Bonos corrientes;-199.909.041.016
416350203;Bonos hipotecarios;0
416380000;Otras obligaciones financieras;-2.216.765
416380100;Obligaciones con el sector público;-2.216.765
416380101;Financiamientos de CORFO;-2.216.765
416380102;Obligaciones con otros organismos gubernamentales;0
416380200;Otras obligaciones en el país;0
416380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
416380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas nominativas;0
416380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas innominadas;0
416380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
416380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
416380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
416380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380208;Obligaciones a favor de exportadores chilenos;0
416380290;Otros créditos obtenidos en el país;0
416380300;Obligaciones con el exterior;0
416380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
416380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380304;Obligaciones a favor de exportadores extranjeros;0
416380305;Adeudado a organismos internacionales;0
416380306;Otros créditos obtenidos en el exterior;0
416500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-28.083.988.745
416500100;Bonos subordinados;-28.083.988.745
416500200;Bonos sin plazo fijo de vencimiento;0
416800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";0
416800100;Utilidad por contratos de derivados financieros para cobertura contable;0
416800200;Pérdida por contratos de derivados financieros para cobertura contable;0
416800300;Resultados por ajuste de pasivos financieros cubiertos;0
420000000;INGRESOS POR COMISIONES Y SERVICIOS PRESTADOS;349.086.771.838
422150100;Comisiones por prepago de créditos;5.044.358.679
422150101;Créditos otorgados a bancos;0
422150102;Créditos comerciales;650.891.574
422150103;Créditos para vivienda;876.135.675
422150104;Créditos de consumo;3.517.331.430
422180100;Comisiones de préstamos con letras de crédito;51.714.901
422180101;Comisiones de préstamos con letras de crédito para vivienda;37.980.146
422180102;Comisiones de préstamos con letras de crédito para fines generales;13.734.755
422250100;Comisiones por líneas de crédito y sobregiros en cuenta corriente;2.457.203.903
422250101;Líneas de crédito;2.457.203.903
422250102;Sobregiros pactados;0
422280100;Comisiones por avales y cartas de crédito;18.002.326.007
422280101;Cartas de crédito de operaciones de circulación de mercancías;909.043.338
422280102;Avales y fianzas;0
422280103;Cartas de crédito stand-by;808.599.107
422280104;Boletas de garantía enteradas con pagaré u otro título de crédito a favor del banco;15.586.298.524
422280105;Boletas de garantía enteradas con depósito en dinero;619.936.133
422280190;Otros;78.448.905
422350100;Comisiones por servicios de tarjetas;121.938.329.458
422350101;Tarjetas de cajeros automáticos;29.079.376.161
422350102;Tarjetas de crédito - comisiones de titulares;24.380.029.205
422350103;Tarjetas de crédito - comisiones de establecimientos;44.736.272.661
422350104;Tarjetas de débito - comisiones de titulares;3.150.794.286
422350105;Tarjetas de débito - comisiones de establecimientos;20.591.857.145
422350106;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de titulares;0
