
Código Contable;Descripción;Total (suma de todas las monedas)
411250204;Créditos comercio exterior exportaciones chilenas;368.854.544
411250205;Créditos comercio exterior importaciones chilenas;0
411250206;Créditos comercio exterior entre terceros países;0
411250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
411250208;Otros depósitos no transferibles en bancos del exterior;0
411250290;Otras acreencias con bancos del exterior;0
411250300;Banco Central de Chile;24.813.940.729
411250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
411250302;Otros depósitos en el Banco Central de Chile no disponibles;24.813.940.729
411250309;Otras acreencias con el Banco Central de Chile;0
411250400;Bancos Centrales del exterior;0
411250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
411250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
411250409;Otras acreencias con Bancos Centrales del exterior;0
411280000;Colocaciones comerciales;359.934.684.348
411280100;Préstamos comerciales;262.707.560.920
411280101;Préstamos en el país;235.685.005.987
411280102;Préstamos en el exterior;455.995.477
411280103;Créditos para infraestructura escolar Ley N° 20.845;0
411280104;Préstamos con letras de crédito para fines generales;3.170.781
411280105;Préstamos con mutuos hipotecarios endosables para fines generales;8.940.949
411280106;Préstamos con mutuos hipotecarios no endosables para fines generales;26.554.447.726
411280200;Créditos de comercio exterior;34.687.305.072
411280201;Acreditivos negociados a plazo de exportaciones chilenas;0
411280202;Otros créditos para exportaciones chilenas;23.201.644.234
411280203;Acreditivos negociados a plazo de importaciones chilenas;3.027.013
411280204;Otros créditos para importaciones chilenas;11.481.283.058
411280205;Acreditivos negociados a plazo de operaciones entre terceros países;0
411280209;Otros créditos para operaciones entre terceros países;1.350.767
411280300;Deudores en cuentas corrientes;10.798.298.189
411280400;Deudores por tarjetas de crédito;2.882.003.454
411280500;Operaciones de factoraje;14.776.753.410
411280501;Factoring con responsabilidad;8.624.976.439
411280502;Factoring sin responsabilidad;6.151.776.971
411280600;Operaciones de leasing financiero comercial;33.389.089.005
411280601;Leasing por bienes inmobiliarios;11.154.949.906
411280602;Leasing por bienes no inmobiliarios;22.234.139.099
411280700;Préstamos estudiantiles;662.171.492
411280701;Créditos para estudios superiores Ley N° 20.027;0
411280702;Créditos con garantía CORFO;71.799
411280709;Otros créditos para estudios superiores;662.099.693
411280900;Otros créditos y cuentas por cobrar;31.502.806
411280901;Deudores por pago de obligaciones avaladas;0
411280902;Deudores por boletas de garantía pagadas;31.502.806
411280990;Otras cuentas por cobrar;0
411350000;Colocaciones para vivienda;98.109.233.932
411350100;Préstamos con letras de crédito para vivienda;25.231.765
411350200;Préstamos con mutuos hipotecarios endosable;122.666.467
411350300;Préstamos con mutuos financiados con bonos hipotecarios;0
411350400;Otros créditos con mutuos para vivienda;97.090.441.365
411350401;Otros créditos con mutuos no endosables para vivienda;0
411350402;Otros créditos con mutuos para vivienda;97.090.441.365
411350500;Operaciones de leasing financiero para vivienda;0
411350900;Otros créditos y cuentas por cobrar;870.894.335
411350901;Créditos complementarios a los mutuos;747.114.123
411350902;Créditos de enlace;123.780.212
411350903;Créditos provenientes de la ANAP;0
411350990;Cuentas por cobrar a deudores para vivienda;0
411380000;Colocaciones de consumo;207.712.245.099
411380100;Créditos de consumo en cuotas;118.535.491.228
411380200;Deudores en cuentas corrientes;24.407.283.741
411380300;Deudores por tarjetas de crédito;64.757.553.483
411380400;Operaciones de leasing financiero de consumo;11.916.647
411380900;Otros créditos y cuentas por cobrar;0
411380901;Créditos de consumo rotativos;0
411380990;Cuentas por cobrar a deudores de consumo;0
411450000;Otros instrumentos financieros;19.151.662.370
411450100;Depósitos en el Banco Central de Chile;0
411450101;Depósitos en cuenta corriente;0
411450102;Depósitos overnight;0
411450109;Otros depósitos disponibles;0
411450200;Depósitos en Bancos Centrales del exterior;0
411450201;Depósitos en cuenta corriente;0
411450202;Depósitos overnight;0
411450209;Otros depósitos disponibles;0
411450300;Depósitos en bancos del país;0
411450400;Depósitos en bancos del exterior;14.573.424.518
411450900;Otros intereses ganados;4.578.237.852
411700000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;60.338.734.847
411720000;Instrumentos financieros de deuda;60.338.734.847
411720100;Del Estado y Banco Central de Chile;26.869.421.769
411720101;Instrumentos financieros de deuda del Banco Central de Chile;5.857.390.383
411720102;Bonos y pagarés de la Tesorería General de la República;20.968.900.682
411720109;Otros instrumentos financieros de deuda fiscales;43.130.704
411720200;Otros instrumentos financieros de deuda emitidos en el país;30.278.068.201
411720201;Instrumentos financieros de deuda de otros bancos del país;29.668.862.326
411720202;Bonos y efectos de comercio de empresas del país;609.205.875
411720209;Otros instrumentos financieros de deuda emitidos en el país;0
411720300;Instrumentos financieros de deuda emitidos en el exterior;3.191.244.877
411720301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
411720302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;730.465.229
411720303;Instrumentos financieros de deuda de otros bancos en el exterior;2.460.779.648
411720304;Bonos y efectos de comercio de empresas en el exterior;0
411720309;Otros instrumentos financieros de deuda emitidos en el exterior;0
411740000;Otros instrumentos financieros;0
411740100;Créditos originados y adquiridos por la entidad;0
411740101;Adeudado por bancos;0
411740102;Colocaciones comerciales;0
411740103;Colocaciones para vivienda;0
411740104;Colocaciones de consumo;0
411740200;Otros;0
411800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;-10.270.646.300
411800100;Utilidad por contratos de derivados financieros para cobertura contable;2.790.415.145
411800200;Pérdida por contratos de derivados financieros para cobertura contable;-13.061.061.445
411800300;Resultados por ajuste de activos financieros cubiertos;0
412000000;GASTOS POR INTERESES;-337.324.617.479
412100000;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-342.977.204.192
412150000;Depósitos y otras obligaciones a la vista;-541.894.456
412150100;Cuentas corrientes;-167.139.280
412150101;Cuentas corrientes de bancos del país;0
412150102;Cuentas corrientes de bancos del exterior;0
412150103;Cuentas corrientes de otras personas jurídicas;-160.039.282
412150104;Cuentas corrientes de personas naturales;-7.099.998
412150200;Cuentas de depósito a la vista;0
412150201;Cuentas de ahorro a la vista;0
412150202;Cuentas a la vista;0
412150300;Otros depósitos a la vista;0
412150500;Otras obligaciones a la vista;-374.755.176
412180000;Depósitos y otras captaciones a plazo;-253.119.815.128
412180100;Depósitos a plazo;-250.133.149.337
412180200;Cuentas de ahorro a plazo;-119.882.443
412180201;Cuentas de ahorro a plazo con giro diferido;-55.487.615
412180202;Cuentas de ahorro a plazo con giro incondicional;-64.394.828
412180300;Otros saldos acreedores a plazo;-2.866.783.348
412180301;Boletas de garantías pagaderas con 30 días de aviso;0
412180302;Depósitos en cuentas ¿overnight¿;0
412180390;Otros;-2.866.783.348
412250000;Obligaciones por pactos de retrocompra y préstamos de valores;-4.167.084.654
412250100;Operaciones con bancos del país;-24.826.548
412250101;Contratos de retrocompra con otros bancos;0
412250102;Contratos de retrocompra con Banco Central de Chile;-24.826.548
412250103;Obligaciones por préstamos de valores;0
412250200;Operaciones con bancos del exterior;0
412250201;Contratos de retrocompra con otros bancos;0
412250202;Contratos de retrocompra con Bancos Centrales del exterior;0
412250203;Obligaciones por préstamos de valores;0
412250300;Operaciones con otras entidades en el país;-4.142.258.106
412250301;Contratos de retrocompra;-4.142.258.106
412250302;Obligaciones por préstamos de valores;0
412250400;Operaciones con otras entidades en el exterior;0
412250401;Contratos de retrocompra;0
412250402;Obligaciones por préstamos de valores;0
412280000;Obligaciones con bancos;-21.721.528.568
412280100;Bancos del país;-626.738.251
412280110;Financiamientos de comercio exterior;0
412280111;Financiamientos para exportaciones chilenas;0
412280112;Financiamientos para importaciones chilenas;0
412280113;Obligaciones por operaciones entre terceros países;0
412280120;Préstamos y otras obligaciones;-626.738.251
412280121;Préstamos interbancarios de liquidez;-52.615.354
412280122;Préstamos interbancarios comerciales;-568.964.281
412280123;Sobregiros en cuentas corrientes;-5.158.616
412280124;Depósitos a plazo no transferibles;0
412280129;Otras obligaciones;0
412280200;Bancos del exterior;-15.659.290.309
412280210;Financiamientos de comercio exterior;-13.485.761.482
412280211;Financiamientos para exportaciones chilenas;-13.485.761.482
412280212;Financiamientos para importaciones chilenas;0
412280213;Obligaciones por operaciones entre terceros países;0
412280220;Préstamos y otras obligaciones;-2.173.528.827
412280221;Préstamos interbancarios de liquidez;0
412280222;Préstamos interbancarios comerciales;-2.172.766.954
412280223;Sobregiros en cuentas corrientes;-761.873
412280224;Depósitos a plazo no transferibles;0
412280229;Otras obligaciones;0
412280300;Banco Central de Chile;-5.435.500.008
412280301;Préstamos y otras obligaciones;-5.435.500.008
412280302;Líneas de crédito por reprogramación de deudas;0
412280400;Bancos Centrales del exterior;0
412280401;Préstamos y otras obligaciones;0
412280402;Líneas de crédito por reprogramación de deudas;0
412350000;Instrumentos financieros de deuda emitidos;-63.426.778.816
412350100;Letras de Créditos;-13.234.309
412350101;Letras de crédito para vivienda;-13.234.309
412350102;Letras de crédito para fines generales;0
412350200;Bonos;-63.413.544.507
412350201;Bonos corrientes;-63.413.544.507
412350203;Bonos hipotecarios;0
412380000;Otras obligaciones financieras;-102.570
412380100;Obligaciones con el sector público;-102.570
412380101;Financiamientos de CORFO;-102.570
412380102;Obligaciones con otros organismos gubernamentales;0
412380200;Otras obligaciones en el país;0
412380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
412380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas nominativas;0
412380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas innominadas;0
412380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
412380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
412380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
412380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380208;Obligaciones a favor de exportadores chilenos;0
412380290;Otros créditos obtenidos en el país;0
412380300;Obligaciones con el exterior;0
412380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
412380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380304;Obligaciones a favor de exportadores extranjeros;0
412380305;Adeudado a organismos internacionales;0
412380306;Otros créditos obtenidos en el exterior;0
412450000;OBLIGACIONES POR CONTRATOS DE ARRENDAMIENTO;-623.705.064
412500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-8.505.189.614
412500100;Bonos subordinados;-8.505.189.614
412800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;14.781.481.391
412800100;Utilidad por contratos de derivados financieros para cobertura contable;19.903.401.570
412800200;Pérdida por contratos de derivados financieros para cobertura contable;-5.121.920.179
412800300;Resultados por ajuste de pasivos financieros cubiertos;0
415000000;"INGRESOS POR REAJUSTES DE LA U.F., IVP, IPC";154.692.563.524
415100000;ACTIVOS FINANCIEROS A COSTO AMORTIZADO;167.004.866.486
415150000;Derechos por pactos de retroventa y prestamos de valores;0
415150100;Operaciones con bancos del país;0
415150101;Contratos de retroventa con otros bancos;0
415150102;Contratos de retroventa con Banco Central de Chile;0
415150103;Derechos por préstamos de valores;0
415150200;Operaciones con bancos del exterior;0
415150201;Contratos de retroventa con otros bancos;0
415150202;Contratos de retroventa con Bancos Centrales del exterior;0
415150203;Derechos por préstamos de valores;0
415150300;Operaciones con otras entidades en el país;0
415150301;Contratos de retroventa;0
415150302;Derechos por préstamos de valores;0
415150400;Operaciones con otras entidades en el exterior;0
415150401;Contratos de retroventa;0
415150402;Derechos por préstamos de valores;0
415200000;Instrumentos financieros de deuda;4.935.852.294
415200100;Del Estado y Banco Central de Chile;4.935.852.294
415200101;Instrumentos financieros de deuda del Banco Central de Chile;0
415200102;Bonos y pagarés de la Tesorería General de la República;4.935.852.294
415200109;Otros instrumentos financieros de deuda fiscales;0
415200200;Otros instrumentos financieros de deuda emitidos en el país;0
415200201;Instrumentos financieros de deuda de otros bancos del país;0
415200202;Bonos y efectos de comercio de empresas del país;0
415200209;Otros instrumentos financieros de deuda emitidos en el país;0
415200300;Instrumentos financieros de deuda emitidos en el exterior;0
415200301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415200302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415200303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415200304;Bonos y efectos de comercio de empresas en el exterior;0
415200309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415250000;Adeudado por bancos;0
415250100;Bancos del país;0
415250101;Préstamos interbancarios de liquidez;0
415250102;Préstamos interbancarios comerciales;0
415250103;Sobregiros en cuentas corrientes;0
415250104;Créditos comercio exterior exportaciones chilenas;0
415250105;Créditos comercio exterior importaciones chilenas;0
415250106;Créditos comercio exterior entre terceros países;0
415250107;Depósitos no transferibles en bancos del país;0
415250190;Otras acreencias con bancos del país;0
415250200;Bancos del exterior;0
415250201;Préstamos interbancarios de liquidez;0
415250202;Préstamos interbancarios comerciales;0
415250203;Sobregiros en cuentas corrientes;0
415250204;Créditos comercio exterior exportaciones chilenas;0
415250205;Créditos comercio exterior importaciones chilenas;0
415250206;Créditos comercio exterior entre terceros países;0
415250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
415250208;Otros depósitos no transferibles en bancos del exterior;0
415250290;Otras acreencias con bancos del exterior;0
415250300;Banco Central de Chile;0
415250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
415250302;Otros depósitos en el Banco Central de Chile no disponibles;0
415250390;Otras acreencias con el Banco Central de Chile;0
415250400;Bancos Centrales del exterior;0
415250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
415250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
415250403;Otras acreencias con Bancos Centrales del exterior;0
415280000;Colocaciones comerciales;59.326.495.085
415280100;Préstamos comerciales;51.929.090.388
415280101;Préstamos en el país;27.096.920.051
415280102;Préstamos en el exterior;0
415280103;Créditos para infraestructura escolar Ley N° 20.845;0
415280104;Préstamos con letras de crédito para fines generales;2.226.391
415280105;Préstamos con mutuos hipotecarios endosables para fines generales;23.438.208
415280106;Préstamos con mutuos hipotecarios no endosables para fines generales;24.806.505.738
415280200;Créditos de comercio exterior;3
415280201;Acreditivos negociados a plazo de exportaciones chilenas;0
415280209;Otros créditos para exportaciones chilenas;3
415280221;Acreditivos negociados a plazo de importaciones chilenas;0
415280229;Otros créditos para importaciones chilenas;0
415280231;Acreditivos negociados a plazo de operaciones entre terceros países;0
415280239;Otros créditos para operaciones entre terceros países;0
415280300;Deudores en cuentas corrientes;0
415280400;Deudores por tarjetas de crédito;0
415280500;Operaciones de factoraje;1.155.440
415280501;Factoring con responsabilidad;1.155.440
415280502;Factoring sin responsabilidad;0
415280600;Operaciones de leasing financiero comercial;6.960.397.408
415280601;Leasing por bienes inmobiliarios;6.049.560.495
415280602;Leasing por bienes no inmobiliarios;910.836.913
415280700;Préstamos estudiantiles;426.040.792
415280701;Créditos para estudios superiores Ley N° 20.027;0
415280702;Créditos con garantía CORFO;28.781
415280709;Otros créditos para estudios superiores;426.012.011
415280900;Otros créditos y cuentas por cobrar;9.811.054
415280901;Deudores por pago de obligaciones avaladas;0
415280902;Deudores por boletas de garantía pagadas;9.811.054
415280990;Otras cuentas por cobrar;0
415350000;Colocaciones para vivienda;101.459.842.244
415350100;Préstamos con letras de crédito para vivienda;18.221.864
415350200;Préstamos con mutuos hipotecarios endosable;86.164.505
415350300;Préstamos con mutuos financiados con bonos hipotecarios;0
415350400;Otros créditos con mutuos para vivienda;100.091.015.260
415350401;Otros créditos con mutuos no endosables para vivienda;0
415350402;Otros créditos con mutuos para vivienda;100.091.015.260
415350500;Operaciones de leasing financiero para vivienda;0
415350900;Otros créditos y cuentas por cobrar;1.264.440.615
415350901;Créditos complementarios a los mutuos;1.205.851.521
415350902;Créditos de enlace;58.589.094
415350903;Créditos provenientes de la ANAP;0
415350990;Cuentas por cobrar a deudores para vivienda;0
415380000;Colocaciones de consumo;263.014.560
415380100;Créditos de consumo en cuotas;263.014.594
415380200;Deudores en cuentas corrientes;0
415380300;Deudores por tarjetas de crédito;0
415380400;Operaciones de leasing financiero de consumo;-34
415380900;Otros créditos y cuentas por cobrar;0
415380901;Créditos de consumo rotativos;0
415380990;Cuentas por cobrar a deudores de consumo;0
415450000;Otros instrumentos financieros;1.019.662.303
415450100;Depósitos en el Banco Central de Chile;0
415450101;Depósitos en cuenta corriente;0
415450102;Depósitos overnight;0
415450109;Otros depósitos disponibles;0
415450300;Depósitos en bancos del país;0
415450900;"          Otros ingresos por reajustes de la U.F., IVP, IPC ganados";1.019.662.303
415600000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;4.885.606.478
415620000;Instrumentos financieros de deuda;4.885.606.478
415620100;Del Estado y Banco Central de Chile;2.939.848.047
415620101;Instrumentos financieros de deuda del Banco Central de Chile;0
415620102;Bonos y pagarés de la Tesorería General de la República;2.876.691.749
415620109;Otros instrumentos financieros de deuda fiscales;63.156.298
415620200;Otros instrumentos financieros de deuda emitidos en el país;1.945.758.431
415620201;Instrumentos financieros de deuda de otros bancos del país;1.551.834.997
415620202;Bonos y efectos de comercio de empresas del país;393.923.434
415620209;Otros instrumentos financieros de deuda emitidos en el país;0
415620300;Instrumentos financieros de deuda emitidos en el exterior;0
415620301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415620302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415620303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415620304;Bonos y efectos de comercio de empresas en el exterior;0
415620309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415640000;Otros instrumentos financieros;0
415640100;Créditos originados y adquiridos por la entidad;0
415640101;Adeudado por bancos;0
415640102;Colocaciones comerciales;0
415640103;Colocaciones para vivienda;0
415640104;Colocaciones de consumo;0
415640200;Otros;0
415800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";-17.197.909.440
415800100;Utilidad por contratos de derivados financieros para cobertura contable;3.087.368.406
415800200;Pérdida por contratos de derivados financieros para cobertura contable;-20.285.277.846
415800300;Resultados por ajuste de activos financieros cubiertos;0
416000000;"GASTOS POR REAJUSTES DE LA U.F., IVP, IPC";-87.799.875.820
416100100;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-79.297.820.519
416150000;Depósitos y otras obligaciones a la vista;-4.027.149.343
416150100;Cuentas corrientes;0
416150101;Cuentas corrientes de bancos del país;0
416150102;Cuentas corrientes de bancos del exterior;0
416150103;Cuentas corrientes de otras personas jurídicas;0
416150104;Cuentas corrientes de personas naturales;0
416150200;Cuentas de depósito a la vista;0
416150201;Cuentas de ahorro a la vista;0
416150202;Cuentas a la vista;0
416150300;Otros depósitos a la vista;0
416150500;Otras obligaciones a la vista;-4.027.149.343
416180000;Depósitos y otras captaciones a plazo;-15.313.496.849
416180100;Depósitos a plazo;-12.757.310.992
416180200;Cuentas de ahorro a plazo;-2.509.489.652
416180201;Cuentas de ahorro a plazo con giro diferido;-1.197.235.500
416180202;Cuentas de ahorro a plazo con giro incondicional;-1.312.254.152
416180300;Otros saldos acreedores a plazo;-46.696.205
416180301;Boletas de garantías pagaderas con 30 días de aviso;-46.696.205
416180302;Depósitos en cuentas ¿overnight¿;0
416180390;Otros;0
416250000;Obligaciones por pactos de retrocompra y prestamos de valores;0
416250100;Operaciones con bancos del país;0
416250101;Contratos de retrocompra con otros bancos;0
416250102;Contratos de retrocompra con Banco Central de Chile;0
416250103;Obligaciones por préstamos de valores;0
416250200;Operaciones con bancos del exterior;0
416250201;Contratos de retrocompra con otros bancos;0
416250202;Contratos de retrocompra con Bancos Centrales del exterior;0
416250203;Obligaciones por préstamos de valores;0
416250300;Operaciones con otras entidades en el país;0
416250301;Contratos de retrocompra;0
416250302;Obligaciones por préstamos de valores;0
416250400;Operaciones con otras entidades en el exterior;0
416250401;Contratos de retrocompra;0
416250402;Obligaciones por préstamos de valores;0
416280000;Obligaciones con bancos;0
416280100;Bancos del país;0
416280110;Financiamientos de comercio exterior;0
416280111;Financiamientos para exportaciones chilenas;0
416280112;Financiamientos para importaciones chilenas;0
416280113;Obligaciones por operaciones entre terceros países;0
416280120;Préstamos y otras obligaciones;0
416280121;Préstamos interbancarios de liquidez;0
416280122;Préstamos interbancarios comerciales;0
416280123;Sobregiros en cuentas corrientes;0
416280124;Depósitos a plazo no transferibles;0
416280129;Otras obligaciones;0
416280200;Bancos del exterior;0
416280210;Financiamientos de comercio exterior;0
416280211;Financiamientos para exportaciones chilenas;0
416280212;Financiamientos para importaciones chilenas;0
416280213;Obligaciones por operaciones entre terceros países;0
416280220;Préstamos y otras obligaciones;0
416280221;Préstamos interbancarios de liquidez;0
416280222;Préstamos interbancarios comerciales;0
416280223;Sobregiros en cuentas corrientes;0
416280224;Depósitos a plazo no transferibles;0
416280229;Otras obligaciones;0
416280300;Banco Central de Chile;0
416280301;Préstamos y otras obligaciones;0
416280302;Líneas de crédito por reprogramación de deudas;0
416280400;Banco Central del Exterior;0
416280401;Préstamos y otras obligaciones;0
416280402;Líneas de crédito por reprogramación de deudas;0
416350000;Instrumentos financieros de deuda emitidos;-59.957.064.648
416350100;Letras de Créditos;-10.330.182
416350101;Letras de crédito para vivienda;-10.316.311
416350102;Letras de crédito para fines generales;-13.871
416350200;Bonos;-59.946.734.466
416350201;Bonos corrientes;-59.946.734.466
416350203;Bonos hipotecarios;0
416380000;Otras obligaciones financieras;-109.679
416380100;Obligaciones con el sector público;-109.679
416380101;Financiamientos de CORFO;-109.679
416380102;Obligaciones con otros organismos gubernamentales;0
416380200;Otras obligaciones en el país;0
416380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
416380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas nominativas;0
416380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas innominadas;0
416380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
416380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
416380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
416380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380208;Obligaciones a favor de exportadores chilenos;0
416380290;Otros créditos obtenidos en el país;0
416380300;Obligaciones con el exterior;0
416380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
416380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380304;Obligaciones a favor de exportadores extranjeros;0
416380305;Adeudado a organismos internacionales;0
416380306;Otros créditos obtenidos en el exterior;0
416500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-8.502.055.301
416500100;Bonos subordinados;-8.502.055.301
416500200;Bonos sin plazo fijo de vencimiento;0
416800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";0
416800100;Utilidad por contratos de derivados financieros para cobertura contable;0
416800200;Pérdida por contratos de derivados financieros para cobertura contable;0
416800300;Resultados por ajuste de pasivos financieros cubiertos;0
420000000;INGRESOS POR COMISIONES Y SERVICIOS PRESTADOS;179.937.338.944
422150100;Comisiones por prepago de créditos;3.478.072.805
422150101;Créditos otorgados a bancos;0
422150102;Créditos comerciales;403.343.038
422150103;Créditos para vivienda;671.438.620
422150104;Créditos de consumo;2.403.291.147
422180100;Comisiones de préstamos con letras de crédito;17.650.998
422180101;Comisiones de préstamos con letras de crédito para vivienda;14.284.011
422180102;Comisiones de préstamos con letras de crédito para fines generales;3.366.987
422250100;Comisiones por líneas de crédito y sobregiros en cuenta corriente;1.246.456.674
422250101;Líneas de crédito;1.246.456.674
422250102;Sobregiros pactados;0
422280100;Comisiones por avales y cartas de crédito;10.032.718.282
422280101;Cartas de crédito de operaciones de circulación de mercancías;461.878.644
422280102;Avales y fianzas;0
422280103;Cartas de crédito stand-by;629.795.556
422280104;Boletas de garantía enteradas con pagaré u otro título de crédito a favor del banco;8.603.814.717
422280105;Boletas de garantía enteradas con depósito en dinero;286.662.928
422280190;Otros;50.566.437
422350100;Comisiones por servicios de tarjetas;56.382.669.106
422350101;Tarjetas de cajeros automáticos;11.922.825.524
422350102;Tarjetas de crédito - comisiones de titulares;11.702.016.612
422350103;Tarjetas de crédito - comisiones de establecimientos;20.988.329.518
422350104;Tarjetas de débito - comisiones de titulares;1.574.234.750
422350105;Tarjetas de débito - comisiones de establecimientos;10.195.262.702
422350106;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de titulares;0
422350107;Tarjetas de pago con provisión de fondos para tarjetas innominadas ¿ comisiones de titulares;0
