
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;812.500;629.246;4.429;95.227;1.541.402
4100100;Contratos de retrocompra;1.939;0;0;0;1.939
4100101;Intereses;1.939;0;0;0;1.939
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;13.557;0;0;7.819;21.376
4100201;Intereses;13.557;0;0;7.819;21.376
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;335.810;247.172;4.429;77.170;664.581
4100301;Intereses de préstamos comerciales;235.466;117.590;2;33.777;386.835
4100309;Intereses de créditos de comercio exterior;2.741;376;202;39.548;42.867
4100310;Intereses de créditos en cuentas corrientes;29.779;0;0;236;30.015
4100320;Intereses de operaciones de factoraje;20.019;220;0;3.609;23.848
4100325;Intereses de préstamos estudiantiles;0;1.855;0;0;1.855
4100330;Intereses por leasing comercial;36.715;24.797;4.225;0;65.737
4100340;Intereses de otros créditos y cuentas por cobrar;4.637;15;0;0;4.652
4100351;Reajustes de préstamos comerciales;0;86.224;0;0;86.224
4100359;Reajustes de créditos de comercio exterior;0;31;0;0;31
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;18;0;0;18
4100375;Reajustes de préstamos estudiantiles;0;924;0;0;924
4100380;Reajustes por leasing comercial;0;15.117;0;0;15.117
4100390;Reajustes de otros créditos y cuentas por cobrar;0;5;0;0;5
4100399;Comisiones por prepago de créditos comerciales;6.453;0;0;0;6.453
4100400;Colocaciones para vivienda;3.828;368.661;0;0;372.489
4100401;Intereses de préstamos con letras de crédito;0;689;0;0;689
4100402;Comisiones de préstamos con letras de crédito;485;0;0;0;485
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;1.365;0;0;1.365
4100407;Intereses de otros mutuos para vivienda;197;220.133;0;0;220.330
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;258;0;0;258
4100451;Reajustes de préstamos con letras de crédito;0;314;0;0;314
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;652;0;0;652
4100457;Reajustes de otros mutuos para vivienda;0;145.097;0;0;145.097
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;153;0;0;153
4100499;Comisiones por prepago de créditos para vivienda;3.146;0;0;0;3.146
4100500;Colocaciones de consumo;476.346;3.617;0;0;479.963
4100501;Intereses de créditos de consumo en cuotas;294.856;2.553;0;0;297.409
4100510;Intereses de créditos en cuentas corrientes;61.042;0;0;0;61.042
4100520;Intereses de créditos por tarjetas de crédito;112.892;0;0;0;112.892
4100530;Intereses por leasing de consumo;1;0;0;0;1
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;1.064;0;0;1.064
4100599;Comisiones por prepago de créditos de consumo;7.555;0;0;0;7.555
4100600;Instrumentos de inversión;19.930;8.345;0;4.448;32.723
4100601;Intereses de inversiones disponibles para la venta;19.930;3.717;0;4.448;28.095
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;4.628;0;0;4.628
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;0;1.451;0;10.380;11.831
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;0;0;0;10.380;10.380
4100850;Otros reajustes ganados;0;1.451;0;0;1.451
4100900;Resultado de coberturas contables;-38.910;0;0;-4.590;-43.500
4150000;GASTOS POR INTERESES Y REAJUSTES;-167.919;-287.803;-3;-81.584;-537.309
4150100;Depósitos a la vista;-476;-7.424;0;0;-7.900
4150101;Intereses por cuentas corrientes;-476;0;0;0;-476
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-7.424;0;0;-7.424
4150200;Contratos de retrocompra;-5.105;0;0;-25;-5.130
4150201;Intereses;-5.105;0;0;-25;-5.130
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-174.999;-43.522;0;-22.560;-241.081
4150301;Intereses por depósitos a plazo;-174.965;-10.765;0;-21.696;-207.426
4150302;Intereses por cuentas de ahorro a plazo;-34;-544;0;0;-578
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;-864;-864
4150351;Reajustes por depósitos a plazo;0;-28.803;0;0;-28.803
4150352;Reajustes por cuentas de ahorro a plazo;0;-3.383;0;0;-3.383
4150359;Reajustes de otros saldos acreedores a plazo;0;-27;0;0;-27
4150400;Obligaciones con bancos;-1.619;0;0;-31.668;-33.287
4150401;Intereses;-1.619;0;0;-31.668;-33.287
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-2.507;-236.605;0;-27.297;-266.409
4150501;Intereses por letras de crédito;-70;-440;0;0;-510
4150511;Intereses por bonos corrientes;-2.437;-105.910;0;-27.297;-135.644
4150521;Intereses por bonos subordinados;0;-21.227;0;0;-21.227
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-224;0;0;-224
4150561;Reajustes por bonos corrientes;0;-96.590;0;0;-96.590
4150571;Reajustes por bonos subordinados;0;-12.214;0;0;-12.214
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;-655;-48;-3;0;-706
4150601;Intereses;-655;-16;-3;0;-674
4150651;Reajustes;0;-32;0;0;-32
4150700;Obligaciones por contratos de arrendamiento;-1.889;0;0;0;-1.889
4150701;Intereses;-1.889;0;0;0;-1.889
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;-4;-204;0;-34;-242
4150801;Intereses;-4;0;0;-34;-38
4150851;Reajustes;0;-204;0;0;-204
4150900;Resultado de coberturas contables;19.335;0;0;0;19.335
4200000;INGRESOS POR COMISIONES;418.376;8.572;0;7.967;434.915
4200100;Comisiones por líneas de crédito y sobregiros;3.551;0;0;0;3.551
4200200;Comisiones por avales y cartas de crédito;8.428;8.572;0;2.470;19.470
4200300;Comisiones por servicios de tarjetas;140.528;0;0;0;140.528
4200303;Tarjetas de cajeros automáticos;41.995;0;0;0;41.995
4200304;Tarjetas de crédito-comisiones a titulares;31.090;0;0;0;31.090
4200305;Tarjetas de crédito-comisiones de establecimientos;38.909;0;0;0;38.909
4200306;Tarjetas de débito-comisiones de titulares;5.457;0;0;0;5.457
4200307;Tarjetas de débito-comisiones de establecimientos;23.077;0;0;0;23.077
4200309;Otras tarjetas;0;0;0;0;0
4200400;Comisiones por administración de cuentas;35.450;0;0;0;35.450
4200500;Comisiones por cobranzas, recaudaciones y pagos;42.114;0;0;5;42.119
4200600;Comisiones por intermediación y manejo de valores;16.581;0;0;242;16.823
4200700;Comisiones por inversiones en fondos mutuos u otros;70.589;0;0;5.250;75.839
4200800;Remuneraciones por comercialización de seguros;28.247;0;0;0;28.247
4200900;Otras comisiones ganadas;72.888;0;0;0;72.888
4250000;GASTOS POR COMISIONES;-96.234;0;0;-435;-96.669
4250100;Remuneraciones por operación de tarjetas;-71.669;0;0;0;-71.669
4250101;Comisiones por operación de tarjetas de crédito;-26.010;0;0;0;-26.010
4250102;Comisiones por operación de tarjetas de débito y cajeros;-26.002;0;0;0;-26.002
4250190;Otras;-19.657;0;0;0;-19.657
4250200;Comisiones por operación con valores;-4.355;0;0;-151;-4.506
4250300;Otras comisiones;-20.210;0;0;-284;-20.494
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;171.104;49.702;0;-129.327;91.479
4300100;Instrumentos financieros para negociación;61.347;4.494;0;94;65.935
4300101;Intereses y reajustes;26.066;4.561;0;0;30.627
4300102;Ajuste a valor razonable;1.585;436;0;0;2.021
