
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;865.529;476.729;468;58.845;1.401.571
4100100;Contratos de retrocompra;1.230;0;0;0;1.230
4100101;Intereses;1.230;0;0;0;1.230
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;7.540;0;0;4.377;11.917
4100201;Intereses;7.540;0;0;4.377;11.917
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;359.678;177.607;468;50.391;588.144
4100301;Intereses de préstamos comerciales;245.773;113.516;30;26.778;386.097
4100309;Intereses de créditos de comercio exterior;5.044;112;157;21.898;27.211
4100310;Intereses de créditos en cuentas corrientes;26.789;0;0;47;26.836
4100320;Intereses de operaciones de factoraje;17.964;175;0;1.668;19.807
4100325;Intereses de préstamos estudiantiles;0;1.560;0;0;1.560
4100330;Intereses por leasing comercial;54.850;2.775;281;0;57.906
4100340;Intereses de otros créditos y cuentas por cobrar;4.000;19;0;0;4.019
4100351;Reajustes de préstamos comerciales;0;49.732;0;0;49.732
4100359;Reajustes de créditos de comercio exterior;0;74;0;0;74
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;148;0;0;148
4100375;Reajustes de préstamos estudiantiles;0;508;0;0;508
4100380;Reajustes por leasing comercial;0;8.935;0;0;8.935
4100390;Reajustes de otros créditos y cuentas por cobrar;0;6;0;0;6
4100399;Comisiones por prepago de créditos comerciales;5.258;47;0;0;5.305
4100400;Colocaciones para vivienda;3.670;288.810;0;0;292.480
4100401;Intereses de préstamos con letras de crédito;0;1.454;0;0;1.454
4100402;Comisiones de préstamos con letras de crédito;743;0;0;0;743
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;2.297;0;0;2.297
4100407;Intereses de otros mutuos para vivienda;205;202.509;0;0;202.714
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;188;0;0;188
4100451;Reajustes de préstamos con letras de crédito;0;471;0;0;471
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;747;0;0;747
4100457;Reajustes de otros mutuos para vivienda;0;81.056;0;0;81.056
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;88;0;0;88
4100499;Comisiones por prepago de créditos para vivienda;2.722;0;0;0;2.722
4100500;Colocaciones de consumo;457.658;3.993;0;0;461.651
4100501;Intereses de créditos de consumo en cuotas;267.748;3.161;0;0;270.909
4100510;Intereses de créditos en cuentas corrientes;66.165;0;0;0;66.165
4100520;Intereses de créditos por tarjetas de crédito;116.689;0;0;0;116.689
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;4;0;0;0;4
4100590;Reajustes colocaciones de consumo;0;832;0;0;832
4100599;Comisiones por prepago de créditos de consumo;7.052;0;0;0;7.052
4100600;Instrumentos de inversión;11.256;5.356;0;4.605;21.217
4100601;Intereses de inversiones disponibles para la venta;11.256;3.250;0;4.605;19.111
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;2.106;0;0;2.106
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;0;963;0;2.822;3.785
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;0;0;0;2.822;2.822
4100850;Otros reajustes ganados;0;963;0;0;963
4100900;Resultado de coberturas contables;24.497;0;0;-3.350;21.147
4150000;GASTOS POR INTERESES Y REAJUSTES;-239.489;-211.659;-23;-39.836;-491.007
4150100;Depósitos a la vista;-150;-3.348;0;0;-3.498
4150101;Intereses por cuentas corrientes;-150;0;0;0;-150
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-3.348;0;0;-3.348
4150200;Contratos de retrocompra;-4.062;0;0;-8;-4.070
4150201;Intereses;-4.062;0;0;-8;-4.070
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-182.183;-34.822;0;-9.590;-226.595
4150301;Intereses por depósitos a plazo;-182.156;-14.500;0;-9.117;-205.773
4150302;Intereses por cuentas de ahorro a plazo;-27;-512;0;0;-539
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;-473;-473
4150351;Reajustes por depósitos a plazo;0;-17.750;0;0;-17.750
4150352;Reajustes por cuentas de ahorro a plazo;0;-2.035;0;0;-2.035
4150359;Reajustes de otros saldos acreedores a plazo;0;-25;0;0;-25
4150400;Obligaciones con bancos;-1.840;0;0;-12.107;-13.947
4150401;Intereses;-1.840;0;0;-12.107;-13.947
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-1.704;-172.966;0;-21.443;-196.113
4150501;Intereses por letras de crédito;-135;-1.001;0;0;-1.136
4150511;Intereses por bonos corrientes;-1.569;-91.555;0;-21.443;-114.567
4150521;Intereses por bonos subordinados;0;-22.628;0;0;-22.628
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-333;0;0;-333
4150561;Reajustes por bonos corrientes;0;-49.186;0;0;-49.186
4150571;Reajustes por bonos subordinados;0;-8.263;0;0;-8.263
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;-1.036;-175;-23;0;-1.234
4150601;Intereses;-1.036;-86;-23;0;-1.145
4150651;Reajustes;0;-89;0;0;-89
4150800;Otros gastos por intereses o reajustes;0;-348;0;-1;-349
4150801;Intereses;0;0;0;-1;-1
4150851;Reajustes;0;-348;0;0;-348
4150900;Resultado de coberturas contables;-48.514;0;0;3.313;-45.201
4200000;INGRESOS POR COMISIONES;336.063;7.649;0;6.842;350.554
4200100;Comisiones por líneas de crédito y sobregiros;3.776;0;0;0;3.776
4200200;Comisiones por avales y cartas de crédito;8.179;7.649;0;2.399;18.227
4200300;Comisiones por servicios de tarjetas;115.755;0;0;0;115.755
4200303;Tarjetas de cajeros automáticos;30.791;0;0;0;30.791
4200304;Tarjetas de crédito-comisiones a titulares;28.709;0;0;0;28.709
4200305;Tarjetas de crédito-comisiones de establecimientos;33.137;0;0;0;33.137
4200306;Tarjetas de débito-comisiones de titulares;6.008;0;0;0;6.008
4200307;Tarjetas de débito-comisiones de establecimientos;17.110;0;0;0;17.110
4200309;Otras tarjetas;0;0;0;0;0
4200400;Comisiones por administración de cuentas;32.889;0;0;0;32.889
4200500;Comisiones por cobranzas, recaudaciones y pagos;37.510;0;0;7;37.517
4200600;Comisiones por intermediación y manejo de valores;13.212;0;0;331;13.543
4200700;Comisiones por inversiones en fondos mutuos u otros;59.555;0;0;4.105;63.660
4200800;Remuneraciones por comercialización de seguros;22.426;0;0;0;22.426
4200900;Otras comisiones ganadas;42.761;0;0;0;42.761
4250000;GASTOS POR COMISIONES;-88.933;0;0;-421;-89.354
4250100;Remuneraciones por operación de tarjetas;-69.468;0;0;0;-69.468
4250101;Comisiones por operación de tarjetas de crédito;-27.715;0;0;0;-27.715
4250102;Comisiones por operación de tarjetas de débito y cajeros;-28.220;0;0;0;-28.220
4250190;Otras;-13.533;0;0;0;-13.533
4250200;Comisiones por operación con valores;-4.803;0;0;-158;-4.961
4250300;Otras comisiones;-14.662;0;0;-263;-14.925
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;23.937;-5.077;0;5.026;23.886
4300100;Instrumentos financieros para negociación;44.750;1.092;0;-57;45.785
4300101;Intereses y reajustes;35.914;3.975;0;0;39.889
4300102;Ajuste a valor razonable;-818;-2.060;0;0;-2.878
4300103;Utilidad por venta;11.034;0;0;0;11.034
4300104;Pérdida por venta;-2.366;-823;0;-57;-3.246
4300190;Resultado inversiones en Fondos Mutuos;986;0;0;0;986
4300200;Derivados de negociación;-26.076;-6.141;0;2.421;-29.796
4300300;Venta de instrumentos disponibles para la venta;1.453;-78;0;2.662;4.037
4300400;Venta de cartera de créditos;3.571;0;0;0;3.571
4300500;Resultado neto de otras operaciones;239;50;0;0;289
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;58.476;0;-4.359;0;54.117
4350100;Resultado neto de cambio monedas extranjeras;79.082;0;0;0;79.082
4350200;Resultados neto por reajustes por tipo de cambio;0;0;-4.359;0;-4.359
4350900;Resultado de coberturas contables;-20.606;0;0;0;-20.606
4400000;OTROS INGRESOS OPERACIONALES;23.079;44;0;2.084;25.207
4400100;Ingresos por bienes recibidos en pago;3.803;0;0;0;3.803
4400200;Liberación de provisiones por contingencias;102;0;0;0;102
4400290;Otras provisiones por contingencias;102;0;0;0;102
4400300;Otros ingresos;19.174;44;0;2.084;21.302
4500000;PROVISIONES POR RIESGO DE CREDITO;-180.302;3.947;0;692;-175.663
4500100;Provisiones para créditos y cuentas por cobrar;-208.947;0;0;0;-208.947
4500101;Provisiones colocaciones comerciales;-15.357;0;0;0;-15.357
4500111;Provisiones colocaciones para vivienda;-4.142;0;0;0;-4.142
4500112;Provisiones colocaciones de consumo;-189.390;0;0;0;-189.390
4500190;Provisiones para créditos otorgados a bancos;-58;0;0;0;-58
4500200;Provisiones para créditos contingentes;-1.051;0;0;0;-1.051
4500700;Provisiones adicionales;0;0;0;0;0
4500701;Provisiones adicionales colocaciones comerciales;0;0;0;0;0
4500702;Provisiones adicionales colocaciones para vivienda;0;0;0;0;0
4500703;Provisiones adicionales colocaciones de consumo;0;0;0;0;0
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;29.696;3.947;0;692;34.335
4500901;Recuperación de créditos comerciales castigados;6.027;2.017;0;692;8.736
4500911;Recuperación de créditos para vivienda castigados;2.070;0;0;0;2.070
4500921;Recuperación de créditos de consumo castigados;21.599;1.930;0;0;23.529
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-305.079;0;0;0;-305.079
4610000;GASTOS DE ADMINISTRACIÓN;-236.827;0;0;0;-236.827
4610100;Gastos generales de administración;-163.642;0;0;0;-163.642
4610200;Servicios subcontratados;-37.431;0;0;0;-37.431
4610300;Gastos del Directorio;-2.242;0;0;0;-2.242
4610400;Publicidad y propaganda;-22.901;0;0;0;-22.901
4610500;Impuestos, contribuciones y aportes;-10.611;0;0;0;-10.611
4620000;DEPRECIACIONES Y AMORTIZACIONES;-26.180;0;0;0;-26.180
4630000;DETERIOROS;-1;0;0;0;-1
4650000;OTROS GASTOS OPERACIONALES;-17.907;-10;0;-754;-18.671
4650100;Provisiones y gastos por bienes recibidos en pago;-4.087;0;0;0;-4.087
4650200;Provisiones por contingencias;-2.163;0;0;0;-2.163
4650201;Provisiones por riesgo país;-2.163;0;0;0;-2.163
4650211;Provisiones especiales para créditos al exterior;0;0;0;0;0
4650290;Otras provisiones por contingencias;0;0;0;0;0
4650900;Otros gastos;-11.657;-10;0;-754;-12.421
4700000;RESULTADO POR INVERSIONES EN SOCIEDADES;4.340;0;0;0;4.340
4700100;Utilidades por inversiones en sociedades;4.340;0;0;0;4.340
4700101;Sucursales en el exterior;0;0;0;0;0
4700103;Sociedades con influencia significativa;3.853;0;0;0;3.853
4700110;Percibido por acciones y derechos en otras sociedades;487;0;0;0;487
4700200;Pérdidas por inversiones en sociedades;0;0;0;0;0
4700201;Sucursales en el exterior;0;0;0;0;0
4700203;Sociedades con influencia significativa;0;0;0;0;0
4700210;Ajustes por deterioro de inversiones en sociedades;0;0;0;0;0
4800000;IMPUESTO A LA RENTA;-83.232;0;0;0;-83.232
