
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;87.437;106.229;0;22.775;216.441
4100100;Contratos de retrocompra;581;0;0;0;581
4100101;Intereses;581;0;0;0;581
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;167;0;0;0;167
4100201;Intereses;167;0;0;0;167
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;58.056;49.446;0;11.927;119.429
4100301;Intereses de préstamos comerciales;52.770;1.668;0;9.044;63.482
4100309;Intereses de créditos de comercio exterior;354;0;0;1.719;2.073
4100310;Intereses de créditos en cuentas corrientes;1.179;0;0;0;1.179
4100320;Intereses de operaciones de factoraje;1.698;0;0;911;2.609
4100325;Intereses de préstamos estudiantiles;0;0;0;0;0
4100330;Intereses por leasing comercial;1.998;23;0;253;2.274
4100340;Intereses de otros créditos y cuentas por cobrar;0;9;0;0;9
4100351;Reajustes de préstamos comerciales;0;47.080;0;0;47.080
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;1;0;0;1
4100375;Reajustes de préstamos estudiantiles;0;0;0;0;0
4100380;Reajustes por leasing comercial;0;626;0;0;626
4100390;Reajustes de otros créditos y cuentas por cobrar;0;39;0;0;39
4100399;Comisiones por prepago de créditos comerciales;57;0;0;0;57
4100400;Colocaciones para vivienda;0;44.256;0;0;44.256
4100401;Intereses de préstamos con letras de crédito;0;0;0;0;0
4100402;Comisiones de préstamos con letras de crédito;0;0;0;0;0
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;14.906;0;0;14.906
4100407;Intereses de otros mutuos para vivienda;0;57;0;0;57
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;592;0;0;592
4100451;Reajustes de préstamos con letras de crédito;0;0;0;0;0
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;27.394;0;0;27.394
4100457;Reajustes de otros mutuos para vivienda;0;203;0;0;203
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;1.104;0;0;1.104
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;10.236;0;0;0;10.236
4100501;Intereses de créditos de consumo en cuotas;10.068;0;0;0;10.068
4100510;Intereses de créditos en cuentas corrientes;0;0;0;0;0
4100520;Intereses de créditos por tarjetas de crédito;145;0;0;0;145
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;0;0;0;0
4100599;Comisiones por prepago de créditos de consumo;23;0;0;0;23
4100600;Instrumentos de inversión;24.825;12.468;0;10.843;48.136
4100601;Intereses de inversiones disponibles para la venta;24.825;4.299;0;10.843;39.967
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;8.169;0;0;8.169
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;844;0;0;5;849
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;844;0;0;5;849
4100850;Otros reajustes ganados;0;0;0;0;0
4100900;Resultado de coberturas contables;-7.272;59;0;0;-7.213
4150000;GASTOS POR INTERESES Y REAJUSTES;-17.605;-71.259;0;-4.194;-93.058
4150100;Depósitos a la vista;-406;0;0;0;-406
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;-406;0;0;0;-406
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;0;0;0;0
4150200;Contratos de retrocompra;-2.649;0;0;-1.265;-3.914
4150201;Intereses;-2.649;0;0;-1.265;-3.914
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-8.951;-3.879;0;-1.842;-14.672
4150301;Intereses por depósitos a plazo;-8.399;-38;0;-1.842;-10.279
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;0;0
4150309;Intereses de otros saldos acreedores a plazo;-552;-1.437;0;0;-1.989
4150351;Reajustes por depósitos a plazo;0;-746;0;0;-746
4150352;Reajustes por cuentas de ahorro a plazo;0;0;0;0;0
4150359;Reajustes de otros saldos acreedores a plazo;0;-1.658;0;0;-1.658
4150400;Obligaciones con bancos;-3.926;0;0;-1.087;-5.013
4150401;Intereses;-3.926;0;0;-1.087;-5.013
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-1.673;-64.780;0;0;-66.453
4150501;Intereses por letras de crédito;0;0;0;0;0
4150511;Intereses por bonos corrientes;-1.673;-10.999;0;0;-12.672
4150521;Intereses por bonos subordinados;0;-6.343;0;0;-6.343
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;0;0;0;0
4150561;Reajustes por bonos corrientes;0;-40.149;0;0;-40.149
4150571;Reajustes por bonos subordinados;0;-7.289;0;0;-7.289
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;-2.553;0;0;-2.553
4150601;Intereses;0;0;0;0;0
4150651;Reajustes;0;-2.553;0;0;-2.553
4150700;Obligaciones por contratos de arrendamiento;0;-37;0;0;-37
4150701;Intereses;0;-37;0;0;-37
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;-10;0;0;-10
4150801;Intereses;0;0;0;0;0
4150851;Reajustes;0;-10;0;0;-10
4150900;Resultado de coberturas contables;0;0;0;0;0
4200000;INGRESOS POR COMISIONES;9.787;494;0;91;10.372
4200100;Comisiones por líneas de crédito y sobregiros;24;0;0;0;24
4200200;Comisiones por avales y cartas de crédito;0;0;0;0;0
4200300;Comisiones por servicios de tarjetas;102;0;0;0;102
4200303;Tarjetas de cajeros automáticos;33;0;0;0;33
4200304;Tarjetas de crédito-comisiones a titulares;69;0;0;0;69
4200305;Tarjetas de crédito-comisiones de establecimientos;0;0;0;0;0
4200306;Tarjetas de débito-comisiones de titulares;0;0;0;0;0
4200307;Tarjetas de débito-comisiones de establecimientos;0;0;0;0;0
4200309;Otras tarjetas;0;0;0;0;0
4200400;Comisiones por administración de cuentas;543;0;0;0;543
4200500;Comisiones por cobranzas, recaudaciones y pagos;72;0;0;0;72
4200600;Comisiones por intermediación y manejo de valores;4.956;0;0;0;4.956
4200700;Comisiones por inversiones en fondos mutuos u otros;0;0;0;0;0
4200800;Remuneraciones por comercialización de seguros;0;0;0;0;0
4200900;Otras comisiones ganadas;4.090;494;0;91;4.675
4250000;GASTOS POR COMISIONES;-2.514;0;0;0;-2.514
4250100;Remuneraciones por operación de tarjetas;-8;0;0;0;-8
4250101;Comisiones por operación de tarjetas de crédito;-8;0;0;0;-8
4250102;Comisiones por operación de tarjetas de débito y cajeros;0;0;0;0;0
4250190;Otras;0;0;0;0;0
4250200;Comisiones por operación con valores;-481;0;0;0;-481
4250300;Otras comisiones;-2.025;0;0;0;-2.025
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;-19.261;342;0;12.341;-6.578
4300100;Instrumentos financieros para negociación;-614;941;0;0;327
4300101;Intereses y reajustes;-411;268;0;0;-143
4300102;Ajuste a valor razonable;-124;-828;0;0;-952
4300103;Utilidad por venta;2.260;1.501;0;0;3.761
4300104;Pérdida por venta;-2.368;0;0;0;-2.368
4300190;Resultado inversiones en Fondos Mutuos;29;0;0;0;29
4300200;Derivados de negociación;-23.745;-96;0;66;-23.775
4300300;Venta de instrumentos disponibles para la venta;4.547;-503;0;12.275;16.319
4300400;Venta de cartera de créditos;552;0;0;0;552
4300500;Resultado neto de otras operaciones;-1;0;0;0;-1
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;29.568;0;0;0;29.568
4350100;Resultado neto de cambio monedas extranjeras;20.783;0;0;0;20.783
4350200;Resultados neto por reajustes por tipo de cambio;8.785;0;0;0;8.785
4350900;Resultado de coberturas contables;0;0;0;0;0
4400000;OTROS INGRESOS OPERACIONALES;896;0;0;7;903
4400100;Ingresos por bienes recibidos en pago;0;0;0;0;0
4400200;Liberación de provisiones por contingencias;0;0;0;0;0
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;896;0;0;7;903
4500000;PROVISIONES POR RIESGO DE CREDITO;-33.699;0;0;0;-33.699
4500100;Provisiones para créditos y cuentas por cobrar;-34.496;0;0;0;-34.496
4500101;Provisiones colocaciones comerciales;-32.969;0;0;0;-32.969
4500111;Provisiones colocaciones para vivienda;-111;0;0;0;-111
4500112;Provisiones colocaciones de consumo;-1.070;0;0;0;-1.070
4500190;Provisiones para créditos otorgados a bancos;0;0;0;0;0
4500191;Provisiones por deducible de garantÌas FOGAPE Covid-19;-346;0;0;0;-346
4500200;Provisiones para créditos contingentes;-23;0;0;0;-23
4500700;Provisiones adicionales;0;0;0;0;0
4500701;Provisiones adicionales colocaciones comerciales;0;0;0;0;0
4500702;Provisiones adicionales colocaciones para vivienda;0;0;0;0;0
4500703;Provisiones adicionales colocaciones de consumo;0;0;0;0;0
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;820;0;0;0;820
4500901;Recuperación de créditos comerciales castigados;147;0;0;0;147
4500911;Recuperación de créditos para vivienda castigados;0;0;0;0;0
4500921;Recuperación de créditos de consumo castigados;673;0;0;0;673
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-21.707;0;0;0;-21.707
