
Código Contable;Descripción;Total (suma de todas las monedas)
411280101;Préstamos en el país;174.086.207.421
411280102;Préstamos en el exterior;0
411280103;Créditos para infraestructura escolar Ley N° 20.845;0
411280104;Préstamos con letras de crédito para fines generales;0
411280105;Préstamos con mutuos hipotecarios endosables para fines generales;5.123.092.801
411280106;Préstamos con mutuos hipotecarios no endosables para fines generales;567.028.187
411280200;Créditos de comercio exterior;15.523.414.202
411280201;Acreditivos negociados a plazo de exportaciones chilenas;0
411280202;Otros créditos para exportaciones chilenas;8.179.967.498
411280203;Acreditivos negociados a plazo de importaciones chilenas;0
411280204;Otros créditos para importaciones chilenas;7.343.446.704
411280205;Acreditivos negociados a plazo de operaciones entre terceros países;0
411280209;Otros créditos para operaciones entre terceros países;0
411280300;Deudores en cuentas corrientes;385.990.776
411280400;Deudores por tarjetas de crédito;0
411280500;Operaciones de factoraje;15.088.817.809
411280501;Factoring con responsabilidad;8.394.442.047
411280502;Factoring sin responsabilidad;6.694.375.762
411280600;Operaciones de leasing financiero comercial;10.807.407.091
411280601;Leasing por bienes inmobiliarios;864.924.851
411280602;Leasing por bienes no inmobiliarios;9.942.482.240
411280700;Préstamos estudiantiles;0
411280701;Créditos para estudios superiores Ley N° 20.027;0
411280702;Créditos con garantía CORFO;0
411280709;Otros créditos para estudios superiores;0
411280900;Otros créditos y cuentas por cobrar;0
411280901;Deudores por pago de obligaciones avaladas;0
411280902;Deudores por boletas de garantía pagadas;0
411280990;Otras cuentas por cobrar;0
411350000;Colocaciones para vivienda;51.827.801.601
411350100;Préstamos con letras de crédito para vivienda;0
411350200;Préstamos con mutuos hipotecarios endosable;46.806.242.745
411350300;Préstamos con mutuos financiados con bonos hipotecarios;0
411350400;Otros créditos con mutuos para vivienda;3.542.258.067
411350401;Otros créditos con mutuos no endosables para vivienda;3.542.258.067
411350402;Otros créditos con mutuos para vivienda;0
411350500;Operaciones de leasing financiero para vivienda;581.052.393
411350900;Otros créditos y cuentas por cobrar;898.248.396
411350901;Créditos complementarios a los mutuos;898.248.396
411350902;Créditos de enlace;0
411350903;Créditos provenientes de la ANAP;0
411350990;Cuentas por cobrar a deudores para vivienda;0
411380000;Colocaciones de consumo;18.852.637.767
411380100;Créditos de consumo en cuotas;16.952.564.293
411380200;Deudores en cuentas corrientes;1.313.348.179
411380300;Deudores por tarjetas de crédito;586.725.295
411380400;Operaciones de leasing financiero de consumo;0
411380900;Otros créditos y cuentas por cobrar;0
411380901;Créditos de consumo rotativos;0
411380990;Cuentas por cobrar a deudores de consumo;0
411450000;Otros instrumentos financieros;11.322.475.836
411450100;Depósitos en el Banco Central de Chile;3.089.666.681
411450101;Depósitos en cuenta corriente;0
411450102;Depósitos overnight;0
411450109;Otros depósitos disponibles;3.089.666.681
411450200;Depósitos en Bancos Centrales del exterior;0
411450201;Depósitos en cuenta corriente;0
411450202;Depósitos overnight;0
411450209;Otros depósitos disponibles;0
411450300;Depósitos en bancos del país;0
411450400;Depósitos en bancos del exterior;5.142.051.231
411450900;Otros intereses ganados;3.090.757.924
411700000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;105.191.843.829
411720000;Instrumentos financieros de deuda;105.191.843.829
411720100;Del Estado y Banco Central de Chile;66.787.684.463
411720101;Instrumentos financieros de deuda del Banco Central de Chile;28.220.134.371
411720102;Bonos y pagarés de la Tesorería General de la República;38.567.550.092
411720109;Otros instrumentos financieros de deuda fiscales;0
411720200;Otros instrumentos financieros de deuda emitidos en el país;24.934.026.319
411720201;Instrumentos financieros de deuda de otros bancos del país;10.818.533.047
411720202;Bonos y efectos de comercio de empresas del país;4.113.647.051
411720209;Otros instrumentos financieros de deuda emitidos en el país;10.001.846.221
411720300;Instrumentos financieros de deuda emitidos en el exterior;13.470.133.047
411720301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
411720302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;2.652.288.782
411720303;Instrumentos financieros de deuda de otros bancos en el exterior;1.121.887.053
411720304;Bonos y efectos de comercio de empresas en el exterior;0
411720309;Otros instrumentos financieros de deuda emitidos en el exterior;9.695.957.212
411740000;Otros instrumentos financieros;0
411740100;Créditos originados y adquiridos por la entidad;0
411740101;Adeudado por bancos;0
411740102;Colocaciones comerciales;0
411740103;Colocaciones para vivienda;0
411740104;Colocaciones de consumo;0
411740200;Otros;0
411800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;-4.526.882.618
411800100;Utilidad por contratos de derivados financieros para cobertura contable;8.199.071.470
411800200;Pérdida por contratos de derivados financieros para cobertura contable;-10.657.115.722
411800300;Resultados por ajuste de activos financieros cubiertos;-2.068.838.366
412000000;GASTOS POR INTERESES;-348.555.376.209
412100000;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-338.266.837.730
412150000;Depósitos y otras obligaciones a la vista;-21.338.682.856
412150100;Cuentas corrientes;-256.356.911
412150101;Cuentas corrientes de bancos del país;0
412150102;Cuentas corrientes de bancos del exterior;0
412150103;Cuentas corrientes de otras personas jurídicas;-256.356.911
412150104;Cuentas corrientes de personas naturales;0
412150200;Cuentas de depósito a la vista;-21.082.325.945
412150201;Cuentas de ahorro a la vista;0
412150202;Cuentas a la vista;-21.082.325.945
412150300;Otros depósitos a la vista;0
412150500;Otras obligaciones a la vista;0
412180000;Depósitos y otras captaciones a plazo;-190.050.731.326
412180100;Depósitos a plazo;-175.080.168.855
412180200;Cuentas de ahorro a plazo;0
412180201;Cuentas de ahorro a plazo con giro diferido;0
412180202;Cuentas de ahorro a plazo con giro incondicional;0
412180300;Otros saldos acreedores a plazo;-14.970.562.471
412180301;Boletas de garantías pagaderas con 30 días de aviso;0
412180302;Depósitos en cuentas ¿overnight¿;0
412180390;Otros;-14.970.562.471
412250000;Obligaciones por pactos de retrocompra y préstamos de valores;-33.897.582.425
412250100;Operaciones con bancos del país;-25.160.864
412250101;Contratos de retrocompra con otros bancos;0
412250102;Contratos de retrocompra con Banco Central de Chile;-25.160.864
412250103;Obligaciones por préstamos de valores;0
412250200;Operaciones con bancos del exterior;-23.192.577.049
412250201;Contratos de retrocompra con otros bancos;-23.192.577.049
412250202;Contratos de retrocompra con Bancos Centrales del exterior;0
412250203;Obligaciones por préstamos de valores;0
412250300;Operaciones con otras entidades en el país;-10.679.844.512
412250301;Contratos de retrocompra;-10.679.844.512
412250302;Obligaciones por préstamos de valores;0
412250400;Operaciones con otras entidades en el exterior;0
412250401;Contratos de retrocompra;0
412250402;Obligaciones por préstamos de valores;0
412280000;Obligaciones con bancos;-39.714.918.047
412280100;Bancos del país;-10.062.495.624
412280110;Financiamientos de comercio exterior;-3.046.373.763
412280111;Financiamientos para exportaciones chilenas;-2.989.382.892
412280112;Financiamientos para importaciones chilenas;-56.990.871
412280113;Obligaciones por operaciones entre terceros países;0
412280120;Préstamos y otras obligaciones;-7.016.121.861
412280121;Préstamos interbancarios de liquidez;-3.240.198.000
412280122;Préstamos interbancarios comerciales;-2.090.200.925
412280123;Sobregiros en cuentas corrientes;0
412280124;Depósitos a plazo no transferibles;0
412280129;Otras obligaciones;-1.685.722.936
412280200;Bancos del exterior;-29.652.422.423
412280210;Financiamientos de comercio exterior;0
412280211;Financiamientos para exportaciones chilenas;0
412280212;Financiamientos para importaciones chilenas;0
412280213;Obligaciones por operaciones entre terceros países;0
412280220;Préstamos y otras obligaciones;-29.652.422.423
412280221;Préstamos interbancarios de liquidez;0
412280222;Préstamos interbancarios comerciales;-29.652.422.423
412280223;Sobregiros en cuentas corrientes;0
412280224;Depósitos a plazo no transferibles;0
412280229;Otras obligaciones;0
412280300;Banco Central de Chile;0
412280301;Préstamos y otras obligaciones;0
412280302;Líneas de crédito por reprogramación de deudas;0
412280400;Bancos Centrales del exterior;0
412280401;Préstamos y otras obligaciones;0
412280402;Líneas de crédito por reprogramación de deudas;0
412350000;Instrumentos financieros de deuda emitidos;-53.264.923.076
412350100;Letras de Créditos;0
412350101;Letras de crédito para vivienda;0
412350102;Letras de crédito para fines generales;0
412350200;Bonos;-53.264.923.076
412350201;Bonos corrientes;-53.264.923.076
412350203;Bonos hipotecarios;0
412380000;Otras obligaciones financieras;0
412380100;Obligaciones con el sector público;0
412380101;Financiamientos de CORFO;0
412380102;Obligaciones con otros organismos gubernamentales;0
412380200;Otras obligaciones en el país;0
412380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
412380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas nominativas;0
412380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas innominadas;0
412380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
412380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
412380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
412380207;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
412380208;Obligaciones a favor de exportadores chilenos;0
412380290;Otros créditos obtenidos en el país;0
412380300;Obligaciones con el exterior;0
412380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
412380302;Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos);0
412380303;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
412380304;Obligaciones a favor de exportadores extranjeros;0
412380305;Adeudado a organismos internacionales;0
412380306;Otros créditos obtenidos en el exterior;0
412450000;OBLIGACIONES POR CONTRATOS DE ARRENDAMIENTO;-202.713.715
412500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-10.914.659.776
412500100;Bonos subordinados;-10.914.659.776
412800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;828.835.012
412800100;Utilidad por contratos de derivados financieros para cobertura contable;828.835.011
412800200;Pérdida por contratos de derivados financieros para cobertura contable;0
412800300;Resultados por ajuste de pasivos financieros cubiertos;1
415000000;INGRESOS POR REAJUSTES DE LA U.F., IVP, IPC;156.325.266.284
415100000;ACTIVOS FINANCIEROS A COSTO AMORTIZADO;124.511.194.971
415150000;Derechos por pactos de retroventa y prestamos de valores;0
415150100;Operaciones con bancos del país;0
415150101;Contratos de retroventa con otros bancos;0
415150102;Contratos de retroventa con Banco Central de Chile;0
415150103;Derechos por préstamos de valores;0
415150200;Operaciones con bancos del exterior;0
415150201;Contratos de retroventa con otros bancos;0
415150202;Contratos de retroventa con Bancos Centrales del exterior;0
415150203;Derechos por préstamos de valores;0
415150300;Operaciones con otras entidades en el país;0
415150301;Contratos de retroventa;0
415150302;Derechos por préstamos de valores;0
415150400;Operaciones con otras entidades en el exterior;0
415150401;Contratos de retroventa;0
415150402;Derechos por préstamos de valores;0
415200000;Instrumentos financieros de deuda;419.021.989
415200100;Del Estado y Banco Central de Chile;0
415200101;Instrumentos financieros de deuda del Banco Central de Chile;0
415200102;Bonos y pagarés de la Tesorería General de la República;0
415200109;Otros instrumentos financieros de deuda fiscales;0
415200200;Otros instrumentos financieros de deuda emitidos en el país;419.021.989
415200201;Instrumentos financieros de deuda de otros bancos del país;0
415200202;Bonos y efectos de comercio de empresas del país;419.021.989
415200209;Otros instrumentos financieros de deuda emitidos en el país;0
415200300;Instrumentos financieros de deuda emitidos en el exterior;0
415200301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415200302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415200303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415200304;Bonos y efectos de comercio de empresas en el exterior;0
415200309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415250000;Adeudado por bancos;0
415250100;Bancos del país;0
415250101;Préstamos interbancarios de liquidez;0
415250102;Préstamos interbancarios comerciales;0
415250103;Sobregiros en cuentas corrientes;0
415250104;Créditos comercio exterior exportaciones chilenas;0
415250105;Créditos comercio exterior importaciones chilenas;0
415250106;Créditos comercio exterior entre terceros países;0
415250107;Depósitos no transferibles en bancos del país;0
415250190;Otras acreencias con bancos del país;0
415250200;Bancos del exterior;0
415250201;Préstamos interbancarios de liquidez;0
415250202;Préstamos interbancarios comerciales;0
415250203;Sobregiros en cuentas corrientes;0
415250204;Créditos comercio exterior exportaciones chilenas;0
415250205;Créditos comercio exterior importaciones chilenas;0
415250206;Créditos comercio exterior entre terceros países;0
415250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
415250208;Otros depósitos no transferibles en bancos del exterior;0
415250290;Otras acreencias con bancos del exterior;0
415250300;Banco Central de Chile;0
415250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
415250302;Otros depósitos en el Banco Central de Chile no disponibles;0
415250390;Otras acreencias con el Banco Central de Chile;0
415250400;Bancos Centrales del exterior;0
415250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
415250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
415250403;Otras acreencias con Bancos Centrales del exterior;0
415280000;Colocaciones comerciales;56.071.446.560
415280100;Préstamos comerciales;53.776.734.865
415280101;Préstamos en el país;47.027.976.930
415280102;Préstamos en el exterior;0
415280103;Créditos para infraestructura escolar Ley N° 20.845;0
415280104;Préstamos con letras de crédito para fines generales;0
415280105;Préstamos con mutuos hipotecarios endosables para fines generales;6.149.076.351
415280106;Préstamos con mutuos hipotecarios no endosables para fines generales;599.681.584
415280200;Créditos de comercio exterior;0
415280201;Acreditivos negociados a plazo de exportaciones chilenas;0
415280209;Otros créditos para exportaciones chilenas;0
415280221;Acreditivos negociados a plazo de importaciones chilenas;0
415280229;Otros créditos para importaciones chilenas;0
415280231;Acreditivos negociados a plazo de operaciones entre terceros países;0
415280239;Otros créditos para operaciones entre terceros países;0
415280300;Deudores en cuentas corrientes;0
415280400;Deudores por tarjetas de crédito;0
415280500;Operaciones de factoraje;0
415280501;Factoring con responsabilidad;0
415280502;Factoring sin responsabilidad;0
415280600;Operaciones de leasing financiero comercial;2.294.711.695
415280601;Leasing por bienes inmobiliarios;410.148.256
415280602;Leasing por bienes no inmobiliarios;1.884.563.439
415280700;Préstamos estudiantiles;0
415280701;Créditos para estudios superiores Ley N° 20.027;0
415280702;Créditos con garantía CORFO;0
415280709;Otros créditos para estudios superiores;0
415280900;Otros créditos y cuentas por cobrar;0
415280901;Deudores por pago de obligaciones avaladas;0
415280902;Deudores por boletas de garantía pagadas;0
415280990;Otras cuentas por cobrar;0
415350000;Colocaciones para vivienda;68.020.726.422
415350100;Préstamos con letras de crédito para vivienda;0
415350200;Préstamos con mutuos hipotecarios endosable;62.121.487.010
415350300;Préstamos con mutuos financiados con bonos hipotecarios;0
415350400;Otros créditos con mutuos para vivienda;4.250.154.057
415350401;Otros créditos con mutuos no endosables para vivienda;4.250.154.057
415350402;Otros créditos con mutuos para vivienda;0
415350500;Operaciones de leasing financiero para vivienda;395.555.081
415350900;Otros créditos y cuentas por cobrar;1.253.530.274
415350901;Créditos complementarios a los mutuos;1.253.530.274
415350902;Créditos de enlace;0
415350903;Créditos provenientes de la ANAP;0
415350990;Cuentas por cobrar a deudores para vivienda;0
415380000;Colocaciones de consumo;0
415380100;Créditos de consumo en cuotas;0
415380200;Deudores en cuentas corrientes;0
415380300;Deudores por tarjetas de crédito;0
415380400;Operaciones de leasing financiero de consumo;0
415380900;Otros créditos y cuentas por cobrar;0
415380901;Créditos de consumo rotativos;0
415380990;Cuentas por cobrar a deudores de consumo;0
415450000;Otros instrumentos financieros;0
415450100;Depósitos en el Banco Central de Chile;0
415450101;Depósitos en cuenta corriente;0
415450102;Depósitos overnight;0
415450109;Otros depósitos disponibles;0
415450300;Depósitos en bancos del país;0
415450900;Otros ingresos por reajustes de la U.F., IVP, IPC ganados;0
415600000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;30.020.156.262
415620000;Instrumentos financieros de deuda;30.020.156.262
415620100;Del Estado y Banco Central de Chile;11.213.625.959
415620101;Instrumentos financieros de deuda del Banco Central de Chile;0
415620102;Bonos y pagarés de la Tesorería General de la República;11.213.625.959
415620109;Otros instrumentos financieros de deuda fiscales;0
415620200;Otros instrumentos financieros de deuda emitidos en el país;18.806.530.303
415620201;Instrumentos financieros de deuda de otros bancos del país;10.459.824.583
415620202;Bonos y efectos de comercio de empresas del país;0
415620209;Otros instrumentos financieros de deuda emitidos en el país;8.346.705.720
415620300;Instrumentos financieros de deuda emitidos en el exterior;0
415620301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415620302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415620303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415620304;Bonos y efectos de comercio de empresas en el exterior;0
415620309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415640000;Otros instrumentos financieros;0
415640100;Créditos originados y adquiridos por la entidad;0
415640101;Adeudado por bancos;0
415640102;Colocaciones comerciales;0
415640103;Colocaciones para vivienda;0
415640104;Colocaciones de consumo;0
415640200;Otros;0
415800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC;1.793.915.051
415800100;Utilidad por contratos de derivados financieros para cobertura contable;1.793.915.051
415800200;Pérdida por contratos de derivados financieros para cobertura contable;0
415800300;Resultados por ajuste de activos financieros cubiertos;0
416000000;GASTOS POR REAJUSTES DE LA U.F., IVP, IPC;-107.600.685.986
416100100;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-101.081.723.031
416150000;Depósitos y otras obligaciones a la vista;-7.411.314
416150100;Cuentas corrientes;0
416150101;Cuentas corrientes de bancos del país;0
416150102;Cuentas corrientes de bancos del exterior;0
416150103;Cuentas corrientes de otras personas jurídicas;0
416150104;Cuentas corrientes de personas naturales;0
416150200;Cuentas de depósito a la vista;0
416150201;Cuentas de ahorro a la vista;0
416150202;Cuentas a la vista;0
416150300;Otros depósitos a la vista;0
416150500;Otras obligaciones a la vista;-7.411.314
416180000;Depósitos y otras captaciones a plazo;-9.759.404.975
416180100;Depósitos a plazo;-5.074.812.254
416180200;Cuentas de ahorro a plazo;0
416180201;Cuentas de ahorro a plazo con giro diferido;0
416180202;Cuentas de ahorro a plazo con giro incondicional;0
416180300;Otros saldos acreedores a plazo;-4.684.592.721
416180301;Boletas de garantías pagaderas con 30 días de aviso;0
416180302;Depósitos en cuentas ¿overnight¿;0
416180390;Otros;-4.684.592.721
416250000;Obligaciones por pactos de retrocompra y prestamos de valores;0
416250100;Operaciones con bancos del país;0
416250101;Contratos de retrocompra con otros bancos;0
416250102;Contratos de retrocompra con Banco Central de Chile;0
416250103;Obligaciones por préstamos de valores;0
416250200;Operaciones con bancos del exterior;0
416250201;Contratos de retrocompra con otros bancos;0
416250202;Contratos de retrocompra con Bancos Centrales del exterior;0
416250203;Obligaciones por préstamos de valores;0
416250300;Operaciones con otras entidades en el país;0
416250301;Contratos de retrocompra;0
416250302;Obligaciones por préstamos de valores;0
416250400;Operaciones con otras entidades en el exterior;0
416250401;Contratos de retrocompra;0
416250402;Obligaciones por préstamos de valores;0
416280000;Obligaciones con bancos;0
416280100;Bancos del país;0
416280110;Financiamientos de comercio exterior;0
416280111;Financiamientos para exportaciones chilenas;0
416280112;Financiamientos para importaciones chilenas;0
416280113;Obligaciones por operaciones entre terceros países;0
416280120;Préstamos y otras obligaciones;0
416280121;Préstamos interbancarios de liquidez;0
416280122;Préstamos interbancarios comerciales;0
416280123;Sobregiros en cuentas corrientes;0
416280124;Depósitos a plazo no transferibles;0
416280129;Otras obligaciones;0
416280200;Bancos del exterior;0
416280210;Financiamientos de comercio exterior;0
416280211;Financiamientos para exportaciones chilenas;0
416280212;Financiamientos para importaciones chilenas;0
416280213;Obligaciones por operaciones entre terceros países;0
416280220;Préstamos y otras obligaciones;0
416280221;Préstamos interbancarios de liquidez;0
416280222;Préstamos interbancarios comerciales;0
416280223;Sobregiros en cuentas corrientes;0
416280224;Depósitos a plazo no transferibles;0
416280229;Otras obligaciones;0
416280300;Banco Central de Chile;0
416280301;Préstamos y otras obligaciones;0
416280302;Líneas de crédito por reprogramación de deudas;0
416280400;Banco Central del Exterior;0
416280401;Préstamos y otras obligaciones;0
416280402;Líneas de crédito por reprogramación de deudas;0
416350000;Instrumentos financieros de deuda emitidos;-89.640.646.896
416350100;Letras de Créditos;0
416350101;Letras de crédito para vivienda;0
416350102;Letras de crédito para fines generales;0
416350200;Bonos;-89.640.646.896
416350201;Bonos corrientes;-89.640.646.896
416350203;Bonos hipotecarios;0
416380000;Otras obligaciones financieras;-1.674.259.846
416380100;Obligaciones con el sector público;0
416380101;Financiamientos de CORFO;0
416380102;Obligaciones con otros organismos gubernamentales;0
416380200;Otras obligaciones en el país;-1.674.259.846
416380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
416380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas nominativas;0
416380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas innominadas;0
416380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
416380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
416380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
416380207;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
416380208;Obligaciones a favor de exportadores chilenos;0
416380290;Otros créditos obtenidos en el país;-1.674.259.846
416380300;Obligaciones con el exterior;0
416380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
416380302;Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos);0
416380303;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
416380304;Obligaciones a favor de exportadores extranjeros;0
416380305;Adeudado a organismos internacionales;0
416380306;Otros créditos obtenidos en el exterior;0
416500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-13.084.602.955
416500100;Bonos subordinados;-13.084.602.955
416500200;Bonos sin plazo fijo de vencimiento;0
416800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC;6.565.640.000
416800100;Utilidad por contratos de derivados financieros para cobertura contable;6.565.640.000
416800200;Pérdida por contratos de derivados financieros para cobertura contable;0
416800300;Resultados por ajuste de pasivos financieros cubiertos;0
420000000;INGRESOS POR COMISIONES Y SERVICIOS PRESTADOS;17.779.341.120
422150100;Comisiones por prepago de créditos;384.716.025
422150101;Créditos otorgados a bancos;0
422150102;Créditos comerciales;289.663.626
422150103;Créditos para vivienda;0
422150104;Créditos de consumo;95.052.399
422180100;Comisiones de préstamos con letras de crédito;0
422180101;Comisiones de préstamos con letras de crédito para vivienda;0
422180102;Comisiones de préstamos con letras de crédito para fines generales;0
422250100;Comisiones por líneas de crédito y sobregiros en cuenta corriente;0
422250101;Líneas de crédito;0
422250102;Sobregiros pactados;0
422280100;Comisiones por avales y cartas de crédito;46.250.676
422280101;Cartas de crédito de operaciones de circulación de mercancías;46.250.676
422280102;Avales y fianzas;0
422280103;Cartas de crédito stand-by;0
422280104;Boletas de garantía enteradas con pagaré u otro título de crédito a favor del banco;0
422280105;Boletas de garantía enteradas con depósito en dinero;0
422280190;Otros;0
422350100;Comisiones por servicios de tarjetas;264.039.765
422350101;Tarjetas de cajeros automáticos;81.265.486
422350102;Tarjetas de crédito - comisiones de titulares;182.774.279
422350103;Tarjetas de crédito - comisiones de establecimientos;0
422350104;Tarjetas de débito - comisiones de titulares;0
422350105;Tarjetas de débito - comisiones de establecimientos;0
422350106;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de titulares;0
422350107;Tarjetas de pago con provisión de fondos para tarjetas innominadas ¿ comisiones de titulares;0
422350108;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de establecimientos;0
422350109;Tarjetas de pago con provisión de fondos para tarjetas innominadas ¿ comisiones de establecimientos;0
422350190;Otras tarjetas;0
422380100;Comisiones por administración de cuentas;902.919.850
422380101;Cuentas corrientes a personas naturales;352.606.892
422380102;Cuentas corrientes a personas jurídicas;0
422380103;Cuentas de ahorro a la vista;0
422380104;Cuentas a la vista;550.312.958
