
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;66.382;26.944;0;24.126;117.452
4100100;Contratos de retrocompra;399;0;0;0;399
4100101;Intereses;399;0;0;0;399
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;492;0;0;0;492
4100201;Intereses;492;0;0;0;492
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;44.111;13.464;0;10.101;67.676
4100301;Intereses de préstamos comerciales;40.815;809;0;7.432;49.056
4100309;Intereses de créditos de comercio exterior;109;0;0;2.031;2.140
4100310;Intereses de créditos en cuentas corrientes;42;0;0;0;42
4100320;Intereses de operaciones de factoraje;1.892;0;0;579;2.471
4100325;Intereses de préstamos estudiantiles;0;0;0;0;0
4100330;Intereses por leasing comercial;1.253;0;0;59;1.312
4100340;Intereses de otros créditos y cuentas por cobrar;0;0;0;0;0
4100351;Reajustes de préstamos comerciales;0;12.294;0;0;12.294
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;-3;0;0;-3
4100375;Reajustes de préstamos estudiantiles;0;0;0;0;0
4100380;Reajustes por leasing comercial;0;364;0;0;364
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;0;0;0;0;0
4100400;Colocaciones para vivienda;0;6.728;0;0;6.728
4100401;Intereses de préstamos con letras de crédito;0;0;0;0;0
4100402;Comisiones de préstamos con letras de crédito;0;0;0;0;0
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;3.300;0;0;3.300
4100407;Intereses de otros mutuos para vivienda;0;0;0;0;0
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;492;0;0;492
4100451;Reajustes de préstamos con letras de crédito;0;0;0;0;0
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;2.648;0;0;2.648
4100457;Reajustes de otros mutuos para vivienda;0;0;0;0;0
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;288;0;0;288
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;8.078;0;0;0;8.078
4100501;Intereses de créditos de consumo en cuotas;7.917;0;0;0;7.917
4100510;Intereses de créditos en cuentas corrientes;0;0;0;0;0
4100520;Intereses de créditos por tarjetas de crédito;55;0;0;0;55
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;0;0;0;0
4100599;Comisiones por prepago de créditos de consumo;106;0;0;0;106
4100600;Instrumentos de inversión;13.179;6.766;0;13.761;33.706
4100601;Intereses de inversiones disponibles para la venta;13.179;3.850;0;13.761;30.790
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;2.916;0;0;2.916
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;123;0;0;264;387
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;15;0;0;0;15
4100810;Otros intereses ganados;107;0;0;264;371
4100850;Otros reajustes ganados;1;0;0;0;1
4100900;Resultado de coberturas contables;0;-14;0;0;-14
4150000;GASTOS POR INTERESES Y REAJUSTES;-34.428;-28.927;0;-11.323;-74.678
4150100;Depósitos a la vista;-244;0;0;0;-244
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;-244;0;0;0;-244
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;0;0;0;0
4150200;Contratos de retrocompra;-2.748;0;0;-2.307;-5.055
4150201;Intereses;-2.748;0;0;-2.307;-5.055
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-27.558;-8.179;0;-4.750;-40.487
4150301;Intereses por depósitos a plazo;-27.356;-2.743;0;-4.750;-34.849
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;0;0
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;-202;-5.436;0;0;-5.638
4150352;Reajustes por cuentas de ahorro a plazo;0;0;0;0;0
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-2.281;0;0;-4.266;-6.547
4150401;Intereses;-2.281;0;0;-4.266;-6.547
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-1.524;-20.390;0;0;-21.914
4150501;Intereses por letras de crédito;0;0;0;0;0
4150511;Intereses por bonos corrientes;-1.524;-7.072;0;0;-8.596
4150521;Intereses por bonos subordinados;0;-3.092;0;0;-3.092
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;0;0;0;0
4150561;Reajustes por bonos corrientes;0;-8.201;0;0;-8.201
4150571;Reajustes por bonos subordinados;0;-2.025;0;0;-2.025
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;-73;-307;0;0;-380
4150601;Intereses;0;0;0;0;0
4150651;Reajustes;-73;-307;0;0;-380
4150700;Obligaciones por contratos de arrendamiento;0;-42;0;0;-42
4150701;Intereses;0;-42;0;0;-42
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;-9;0;0;-9
4150801;Intereses;0;0;0;0;0
4150851;Reajustes;0;-9;0;0;-9
4150900;Resultado de coberturas contables;0;0;0;0;0
4200000;INGRESOS POR COMISIONES;5.997;272;0;11;6.280
4200100;Comisiones por líneas de crédito y sobregiros;0;0;0;0;0
4200200;Comisiones por avales y cartas de crédito;0;0;0;0;0
4200300;Comisiones por servicios de tarjetas;13;0;0;0;13
4200303;Tarjetas de cajeros automáticos;0;0;0;0;0
4200304;Tarjetas de crédito-comisiones a titulares;13;0;0;0;13
4200305;Tarjetas de crédito-comisiones de establecimientos;0;0;0;0;0
4200306;Tarjetas de débito-comisiones de titulares;0;0;0;0;0
4200307;Tarjetas de débito-comisiones de establecimientos;0;0;0;0;0
4200309;Otras tarjetas;0;0;0;0;0
4200400;Comisiones por administración de cuentas;179;0;0;0;179
4200500;Comisiones por cobranzas, recaudaciones y pagos;117;0;0;0;117
4200600;Comisiones por intermediación y manejo de valores;1.920;0;0;0;1.920
4200700;Comisiones por inversiones en fondos mutuos u otros;0;0;0;0;0
4200800;Remuneraciones por comercialización de seguros;0;0;0;0;0
4200900;Otras comisiones ganadas;3.768;272;0;11;4.051
4250000;GASTOS POR COMISIONES;-1.652;0;0;0;-1.652
4250100;Remuneraciones por operación de tarjetas;-96;0;0;0;-96
4250101;Comisiones por operación de tarjetas de crédito;-96;0;0;0;-96
4250102;Comisiones por operación de tarjetas de débito y cajeros;0;0;0;0;0
4250190;Otras;0;0;0;0;0
4250200;Comisiones por operación con valores;-318;0;0;0;-318
4250300;Otras comisiones;-1.238;0;0;0;-1.238
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;23.016;-122;0;2.466;25.360
4300100;Instrumentos financieros para negociación;2.063;175;0;10;2.248
4300101;Intereses y reajustes;986;188;0;0;1.174
4300102;Ajuste a valor razonable;34;-52;0;0;-18
4300103;Utilidad por venta;1.659;39;0;0;1.698
4300104;Pérdida por venta;-704;0;0;0;-704
4300190;Resultado inversiones en Fondos Mutuos;88;0;0;10;98
4300200;Derivados de negociación;8.774;6;0;-728;8.052
4300300;Venta de instrumentos disponibles para la venta;12.137;-303;0;3.184;15.018
4300400;Venta de cartera de créditos;42;0;0;0;42
4300500;Resultado neto de otras operaciones;0;0;0;0;0
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;-6.699;0;0;0;-6.699
4350100;Resultado neto de cambio monedas extranjeras;-4.192;0;0;0;-4.192
4350200;Resultados neto por reajustes por tipo de cambio;-2.507;0;0;0;-2.507
4350900;Resultado de coberturas contables;0;0;0;0;0
4400000;OTROS INGRESOS OPERACIONALES;672;0;0;28;700
4400100;Ingresos por bienes recibidos en pago;0;0;0;0;0
4400200;Liberación de provisiones por contingencias;0;0;0;0;0
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;672;0;0;28;700
4500000;PROVISIONES POR RIESGO DE CREDITO;-13.242;0;0;0;-13.242
4500100;Provisiones para créditos y cuentas por cobrar;-13.572;0;0;0;-13.572
4500101;Provisiones colocaciones comerciales;-11.290;0;0;0;-11.290
