
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;116.324;202.806;0;28.567;347.697
4100100;Contratos de retrocompra;870;0;0;0;870
4100101;Intereses;870;0;0;0;870
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;1.002;0;0;0;1.002
4100201;Intereses;1.002;0;0;0;1.002
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;82.894;95.413;0;16.447;194.754
4100301;Intereses de préstamos comerciales;75.260;2.410;0;12.154;89.824
4100309;Intereses de créditos de comercio exterior;493;0;0;2.422;2.915
4100310;Intereses de créditos en cuentas corrientes;1.595;0;0;0;1.595
4100320;Intereses de operaciones de factoraje;2.676;0;0;1.441;4.117
4100325;Intereses de préstamos estudiantiles;0;0;0;0;0
4100330;Intereses por leasing comercial;2.801;27;0;430;3.258
4100340;Intereses de otros créditos y cuentas por cobrar;0;42;0;0;42
4100351;Reajustes de préstamos comerciales;0;91.349;0;0;91.349
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;1;0;0;1
4100375;Reajustes de préstamos estudiantiles;0;0;0;0;0
4100380;Reajustes por leasing comercial;0;1.319;0;0;1.319
4100390;Reajustes de otros créditos y cuentas por cobrar;0;252;0;0;252
4100399;Comisiones por prepago de créditos comerciales;69;13;0;0;82
4100400;Colocaciones para vivienda;0;80.657;0;0;80.657
4100401;Intereses de préstamos con letras de crédito;0;0;0;0;0
4100402;Comisiones de préstamos con letras de crédito;0;0;0;0;0
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;20.926;0;0;20.926
4100407;Intereses de otros mutuos para vivienda;0;319;0;0;319
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;780;0;0;780
4100451;Reajustes de préstamos con letras de crédito;0;0;0;0;0
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;54.801;0;0;54.801
4100457;Reajustes de otros mutuos para vivienda;0;1.804;0;0;1.804
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;2.027;0;0;2.027
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;13.342;0;0;0;13.342
4100501;Intereses de créditos de consumo en cuotas;13.112;0;0;0;13.112
4100510;Intereses de créditos en cuentas corrientes;0;0;0;0;0
4100520;Intereses de créditos por tarjetas de crédito;204;0;0;0;204
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;0;0;0;0
4100599;Comisiones por prepago de créditos de consumo;26;0;0;0;26
4100600;Instrumentos de inversión;36.938;26.674;0;12.098;75.710
4100601;Intereses de inversiones disponibles para la venta;36.938;6.268;0;12.098;55.304
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;20.406;0;0;20.406
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.018;0;0;22;1.040
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;1.018;0;0;22;1.040
4100850;Otros reajustes ganados;0;0;0;0;0
4100900;Resultado de coberturas contables;-19.740;62;0;0;-19.678
4150000;GASTOS POR INTERESES Y REAJUSTES;-35.446;-128.293;0;-5.751;-169.490
4150100;Depósitos a la vista;-786;0;0;0;-786
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;-786;0;0;0;-786
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;0;0;0;0
4150200;Contratos de retrocompra;-4.009;0;0;-1.378;-5.387
4150201;Intereses;-4.009;0;0;-1.378;-5.387
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-22.733;-7.048;0;-2.903;-32.684
4150301;Intereses por depósitos a plazo;-21.864;-98;0;-2.903;-24.865
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;0;0
4150309;Intereses de otros saldos acreedores a plazo;-712;-2.103;0;0;-2.815
4150351;Reajustes por depósitos a plazo;0;-1.688;0;0;-1.688
4150352;Reajustes por cuentas de ahorro a plazo;0;0;0;0;0
4150359;Reajustes de otros saldos acreedores a plazo;-157;-3.159;0;0;-3.316
4150400;Obligaciones con bancos;-5.682;0;0;-1.470;-7.152
4150401;Intereses;-5.682;0;0;-1.470;-7.152
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-2.236;-116.308;0;0;-118.544
4150501;Intereses por letras de crédito;0;0;0;0;0
4150511;Intereses por bonos corrientes;-2.236;-15.787;0;0;-18.023
4150521;Intereses por bonos subordinados;0;-8.780;0;0;-8.780
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;0;0;0;0
4150561;Reajustes por bonos corrientes;0;-77.225;0;0;-77.225
4150571;Reajustes por bonos subordinados;0;-14.516;0;0;-14.516
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;-4.867;0;0;-4.867
4150601;Intereses;0;0;0;0;0
4150651;Reajustes;0;-4.867;0;0;-4.867
4150700;Obligaciones por contratos de arrendamiento;0;-48;0;0;-48
4150701;Intereses;0;-48;0;0;-48
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;-22;0;0;-22
4150801;Intereses;0;0;0;0;0
4150851;Reajustes;0;-22;0;0;-22
4150900;Resultado de coberturas contables;0;0;0;0;0
4200000;INGRESOS POR COMISIONES;13.380;692;0;123;14.195
4200100;Comisiones por líneas de crédito y sobregiros;24;0;0;0;24
4200200;Comisiones por avales y cartas de crédito;0;0;0;0;0
