
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;217.944;234.151;1.291;28.239;481.625
4100100;Contratos de retrocompra;1.036;0;0;0;1.036
4100101;Intereses;1.036;0;0;0;1.036
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;0;0;0;129;129
4100201;Intereses;0;0;0;129;129
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;84.000;56.773;1.291;26.838;168.902
4100301;Intereses de préstamos comerciales;64.548;23.180;0;17.316;105.044
4100309;Intereses de créditos de comercio exterior;2.847;9;0;9.073;11.929
4100310;Intereses de créditos en cuentas corrientes;5.317;0;0;0;5.317
4100320;Intereses de operaciones de factoraje;5.618;938;0;449;7.005
4100325;Intereses de préstamos estudiantiles;0;633;0;0;633
4100330;Intereses por leasing comercial;5.208;6.414;1.291;0;12.913
4100340;Intereses de otros créditos y cuentas por cobrar;132;0;0;0;132
4100351;Reajustes de préstamos comerciales;0;18.843;0;0;18.843
4100359;Reajustes de créditos de comercio exterior;0;17;0;0;17
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;1.096;0;0;1.096
4100375;Reajustes de préstamos estudiantiles;0;276;0;0;276
4100380;Reajustes por leasing comercial;0;5.367;0;0;5.367
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;330;0;0;0;330
4100400;Colocaciones para vivienda;4.130;176.000;0;0;180.130
4100401;Intereses de préstamos con letras de crédito;0;393;0;0;393
4100402;Comisiones de préstamos con letras de crédito;0;142;0;0;142
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;753;0;0;753
4100407;Intereses de otros mutuos para vivienda;69;98.350;0;0;98.419
4100408;Intereses de créditos ANAP;0;0;0;0;0
