
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;144.011;158.855;892;18.551;322.309
4100100;Contratos de retrocompra;689;0;0;0;689
4100101;Intereses;689;0;0;0;689
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;0;0;0;79;79
4100201;Intereses;0;0;0;79;79
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;56.055;38.941;892;17.636;113.524
4100301;Intereses de préstamos comerciales;43.239;15.368;0;11.488;70.095
4100309;Intereses de créditos de comercio exterior;1.845;9;0;5.827;7.681
4100310;Intereses de créditos en cuentas corrientes;3.267;0;0;0;3.267
4100320;Intereses de operaciones de factoraje;3.836;645;0;321;4.802
4100325;Intereses de préstamos estudiantiles;0;430;0;0;430
4100330;Intereses por leasing comercial;3.524;4.346;892;0;8.762
4100340;Intereses de otros créditos y cuentas por cobrar;88;0;0;0;88
4100351;Reajustes de préstamos comerciales;0;13.324;0;0;13.324
4100359;Reajustes de créditos de comercio exterior;0;17;0;0;17
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;791;0;0;791
4100375;Reajustes de préstamos estudiantiles;0;200;0;0;200
4100380;Reajustes por leasing comercial;0;3.811;0;0;3.811
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;256;0;0;0;256
4100400;Colocaciones para vivienda;2.798;119.329;0;0;122.127
4100401;Intereses de préstamos con letras de crédito;0;271;0;0;271
4100402;Comisiones de préstamos con letras de crédito;0;95;0;0;95
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;513;0;0;513
4100407;Intereses de otros mutuos para vivienda;46;64.581;0;0;64.627
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;1.725;26;0;0;1.751
4100430;Intereses de otros créditos para vivienda;0;4;0;0;4
4100451;Reajustes de préstamos con letras de crédito;0;155;0;0;155
