
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;71.880;79.945;703;10.319;162.847
4100100;Contratos de retrocompra;325;0;0;0;325
4100101;Intereses;325;0;0;0;325
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;3;0;0;20;23
4100201;Intereses;3;0;0;20;23
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;25.939;18.012;703;9.678;54.332
4100301;Intereses de préstamos comerciales;20.378;7.963;0;5.903;34.244
4100309;Intereses de créditos de comercio exterior;537;119;0;3.610;4.266
4100310;Intereses de créditos en cuentas corrientes;1.142;0;0;0;1.142
4100320;Intereses de operaciones de factoraje;1.260;217;0;165;1.642
4100325;Intereses de préstamos estudiantiles;0;139;0;0;139
4100330;Intereses por leasing comercial;2.069;1.908;703;0;4.680
4100340;Intereses de otros créditos y cuentas por cobrar;48;0;0;0;48
4100351;Reajustes de préstamos comerciales;0;5.918;0;0;5.918
4100359;Reajustes de créditos de comercio exterior;0;108;0;0;108
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;196;0;0;196
4100375;Reajustes de préstamos estudiantiles;0;50;0;0;50
4100380;Reajustes por leasing comercial;0;1.394;0;0;1.394
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;505;0;0;0;505
4100400;Colocaciones para vivienda;1.393;59.158;0;0;60.551
4100401;Intereses de préstamos con letras de crédito;0;79;0;0;79
4100402;Comisiones de préstamos con letras de crédito;0;30;0;0;30
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;173;0;0;173
4100407;Intereses de otros mutuos para vivienda;21;35.337;0;0;35.358
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;880;6;0;0;886
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;35;0;0;35
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;70;0;0;70
4100457;Reajustes de otros mutuos para vivienda;0;23.423;0;0;23.423
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;226;5;0;0;231
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;266;0;0;0;266
4100500;Colocaciones de consumo;37.201;1.102;0;0;38.303
4100501;Intereses de créditos de consumo en cuotas;22.882;742;0;0;23.624
4100510;Intereses de créditos en cuentas corrientes;5.212;0;0;0;5.212
4100520;Intereses de créditos por tarjetas de crédito;8.616;0;0;0;8.616
4100530;Intereses por leasing de consumo;2;1;0;0;3
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;359;0;0;359
4100599;Comisiones por prepago de créditos de consumo;489;0;0;0;489
4100600;Instrumentos de inversión;4.974;3.227;0;65;8.266
4100601;Intereses de inversiones disponibles para la venta;4.943;1.001;0;65;6.009
4100621;Intereses de inversiones hasta el vencimiento;0;46;0;0;46
4100651;Reajustes de inversiones disponibles para la venta;31;2.168;0;0;2.199
4100671;Reajustes de inversiones hasta el vencimiento;0;12;0;0;12
4100800;Otros ingresos por intereses o reajustes;863;37;0;556;1.456
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;680;0;0;288;968
4100810;Otros intereses ganados;183;0;0;268;451
4100850;Otros reajustes ganados;0;37;0;0;37
4100900;Resultado de coberturas contables;1.182;-1.591;0;0;-409
4150000;GASTOS POR INTERESES Y REAJUSTES;-37.778;-45.259;0;-5.645;-88.682
4150100;Depósitos a la vista;-560;-616;0;0;-1.176
4150101;Intereses por cuentas corrientes;-559;0;0;0;-559
4150102;Intereses por otros depósitos y cuentas a la vista;-1;0;0;0;-1
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-616;0;0;-616
4150200;Contratos de retrocompra;-2.735;0;0;-50;-2.785
4150201;Intereses;-2.735;0;0;-50;-2.785
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-30.664;-5.558;0;-2.599;-38.821
4150301;Intereses por depósitos a plazo;-30.664;-1.533;0;-2.599;-34.796
4150302;Intereses por cuentas de ahorro a plazo;0;-28;0;0;-28
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-3.697;0;0;-3.697
4150352;Reajustes por cuentas de ahorro a plazo;0;-248;0;0;-248
4150359;Reajustes de otros saldos acreedores a plazo;0;-52;0;0;-52
4150400;Obligaciones con bancos;-399;0;0;-2.143;-2.542
4150401;Intereses;-188;0;0;-2.143;-2.331
4150451;Reajustes;-211;0;0;0;-211
4150500;Instrumentos de deuda emitidos;-3.119;-39.311;0;0;-42.430
4150501;Intereses por letras de crédito;0;-169;0;0;-169
4150511;Intereses por bonos corrientes;-3.119;-16.117;0;0;-19.236
4150521;Intereses por bonos subordinados;0;-4.552;0;0;-4.552
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-77;0;0;-77
4150561;Reajustes por bonos corrientes;0;-15.756;0;0;-15.756
4150571;Reajustes por bonos subordinados;0;-2.640;0;0;-2.640
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;-297;-69;0;0;-366
4150601;Intereses;-297;-38;0;0;-335
4150651;Reajustes;0;-31;0;0;-31
4150800;Otros gastos por intereses o reajustes;0;-108;0;-853;-961
4150801;Intereses;0;0;0;-853;-853
4150851;Reajustes;0;-108;0;0;-108
4150900;Resultado de coberturas contables;-4;403;0;0;399
4200000;INGRESOS POR COMISIONES;20.084;887;0;1.260;22.231
4200100;Comisiones por líneas de crédito y sobregiros;946;0;0;0;946
4200200;Comisiones por avales y cartas de crédito;475;887;0;1.193;2.555
4200300;Comisiones por servicios de tarjetas;8.331;0;0;0;8.331
4200303;Tarjetas de cajeros automáticos;1.423;0;0;0;1.423
4200304;Tarjetas de crédito-comisiones a titulares;2.708;0;0;0;2.708
4200305;Tarjetas de crédito-comisiones de establecimientos;2.130;0;0;0;2.130
4200306;Tarjetas de débito-comisiones de titulares;576;0;0;0;576
4200307;Tarjetas de débito-comisiones de establecimientos;1.494;0;0;0;1.494
4200309;Otras tarjetas;0;0;0;0;0
4200400;Comisiones por administración de cuentas;1.161;0;0;15;1.176
4200500;Comisiones por cobranzas, recaudaciones y pagos;3.144;0;0;46;3.190
4200600;Comisiones por intermediación y manejo de valores;253;0;0;0;253
4200700;Comisiones por inversiones en fondos mutuos u otros;2.223;0;0;0;2.223
4200800;Remuneraciones por comercialización de seguros;2.260;0;0;0;2.260
4200900;Otras comisiones ganadas;1.291;0;0;6;1.297
4250000;GASTOS POR COMISIONES;-8.242;0;0;-1.661;-9.903
4250100;Remuneraciones por operación de tarjetas;-6.140;0;0;-1.056;-7.196
4250101;Comisiones por operación de tarjetas de crédito;-4.259;0;0;-1.056;-5.315
4250102;Comisiones por operación de tarjetas de débito y cajeros;-1.881;0;0;0;-1.881
4250190;Otras;0;0;0;0;0
4250200;Comisiones por operación con valores;-189;0;0;0;-189
4250300;Otras comisiones;-1.913;0;0;-605;-2.518
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;7.914;1.496;0;0;9.410
4300100;Instrumentos financieros para negociación;7.187;1.499;0;0;8.686
4300101;Intereses y reajustes;5.279;871;0;0;6.150
4300102;Ajuste a valor razonable;345;-115;0;0;230
4300103;Utilidad por venta;1.308;1.017;0;0;2.325
4300104;Pérdida por venta;-118;-274;0;0;-392
4300190;Resultado inversiones en Fondos Mutuos;373;0;0;0;373
4300200;Derivados de negociación;-692;0;0;0;-692
4300300;Venta de instrumentos disponibles para la venta;1.233;-1;0;0;1.232
4300400;Venta de cartera de créditos;481;0;0;0;481
4300500;Resultado neto de otras operaciones;-295;-2;0;0;-297
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;-35;0;-1.262;11.312;10.015
4350100;Resultado neto de cambio monedas extranjeras;-35;0;0;11.375;11.340
4350200;Resultados neto por reajustes por tipo de cambio;0;0;-1.262;0;-1.262
4350900;Resultado de coberturas contables;0;0;0;-63;-63
4400000;OTROS INGRESOS OPERACIONALES;5.568;0;0;66;5.634
4400100;Ingresos por bienes recibidos en pago;1.818;0;0;0;1.818
4400200;Liberación de provisiones por contingencias;932;0;0;0;932
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;2.818;0;0;66;2.884
4500000;PROVISIONES POR RIESGO DE CREDITO;-15.202;-1.679;0;-260;-17.141
4500100;Provisiones para créditos y cuentas por cobrar;-19.124;-3.532;0;-260;-22.916
4500101;Provisiones colocaciones comerciales;-3.200;-930;0;-255;-4.385
4500111;Provisiones colocaciones para vivienda;6;-1.184;0;0;-1.178
4500112;Provisiones colocaciones de consumo;-15.930;-1.418;0;0;-17.348
4500190;Provisiones para créditos otorgados a bancos;0;0;0;-5;-5
4500200;Provisiones para créditos contingentes;81;0;0;0;81
4500700;Provisiones adicionales;586;0;0;0;586
4500701;Provisiones adicionales colocaciones comerciales;64;0;0;0;64
4500702;Provisiones adicionales colocaciones para vivienda;191;0;0;0;191
4500703;Provisiones adicionales colocaciones de consumo;331;0;0;0;331
4500800;Ajuste a provisión mínima cartera normal;-274;0;0;0;-274
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;-274;0;0;0;-274
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;3.529;1.853;0;0;5.382
4500901;Recuperación de créditos comerciales castigados;105;444;0;0;549
4500911;Recuperación de créditos para vivienda castigados;68;364;0;0;432
4500921;Recuperación de créditos de consumo castigados;3.356;1.045;0;0;4.401
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-25.118;0;0;0;-25.118
4610000;GASTOS DE ADMINISTRACIÓN;-27.218;0;0;0;-27.218
4610100;Gastos generales de administración;-14.957;0;0;0;-14.957
4610200;Servicios subcontratados;-8.997;0;0;0;-8.997
4610300;Gastos del Directorio;-210;0;0;0;-210
4610400;Publicidad y propaganda;-1.751;0;0;0;-1.751
4610500;Impuestos, contribuciones y aportes;-1.303;0;0;0;-1.303
4620000;DEPRECIACIONES Y AMORTIZACIONES;-3.914;0;0;0;-3.914
4630000;DETERIOROS;0;0;0;0;0
4650000;OTROS GASTOS OPERACIONALES;-3.150;0;0;0;-3.150
4650100;Provisiones y gastos por bienes recibidos en pago;-2.087;0;0;0;-2.087
4650200;Provisiones por contingencias;-641;0;0;0;-641
4650201;Provisiones por riesgo país;0;0;0;0;0
4650211;Provisiones especiales para créditos al exterior;0;0;0;0;0
4650290;Otras provisiones por contingencias;-641;0;0;0;-641
4650900;Otros gastos;-422;0;0;0;-422
4700000;RESULTADO POR INVERSIONES EN SOCIEDADES;2;0;0;0;2
4700100;Utilidades por inversiones en sociedades;2;0;0;0;2
4700101;Sucursales en el exterior;0;0;0;0;0
4700103;Sociedades con influencia significativa;0;0;0;0;0
4700110;Percibido por acciones y derechos en otras sociedades;2;0;0;0;2
4700200;Pérdidas por inversiones en sociedades;0;0;0;0;0
4700201;Sucursales en el exterior;0;0;0;0;0
4700203;Sociedades con influencia significativa;0;0;0;0;0
4700210;Ajustes por deterioro de inversiones en sociedades;0;0;0;0;0
4800000;IMPUESTO A LA RENTA;-7.241;0;0;0;-7.241
4800001;Provisión impuesto a la renta;-14.256;0;0;0;-14.256
4850000;RESULTADO DE OPERACIONES DESCONTINUADAS;0;0;0;0;0
4900000;INTERES NO CONTROLADOR;15;0;0;0;15
5003000;INGRESO NETO POR INTERESES Y REAJUSTES;34.102;34.686;703;4.674;74.165
5004000;INGRESO NETO POR COMISIONES;11.842;887;0;-401;12.328
5005000;TOTAL INGRESOS OPERACIONALES;59.391;37.069;-559;15.651;111.552
5006000;INGRESO OPERACIONAL NETO;44.189;35.390;-559;15.391;94.411
5007000;RESULTADO OPERACIONAL;-15.211;35.390;-559;15.391;35.011
5008000;RESULTADO ANTES DE IMPUESTO A LA RENTA;-15.209;35.390;-559;15.391;35.013
5009000;RESULTADO DE OPERACIONES CONTINUAS;-22.450;35.390;-559;15.391;27.772
5010000;UTILIDAD (PERDIDA) CONSOLIDADA DEL EJERCICIO;-22.450;35.390;-559;15.391;27.772
5020000;RESULTADO DE LOS PROPIETARIOS;-22.465;35.390;-559;15.391;27.757
