
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;293.912;303.938;1.685;38.733;638.268
4100100;Contratos de retrocompra;1.379;0;0;0;1.379
4100101;Intereses;1.379;0;0;0;1.379
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;0;0;0;166;166
4100201;Intereses;0;0;0;166;166
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;112.952;73.074;1.685;36.964;224.675
4100301;Intereses de préstamos comerciales;86.590;31.311;0;23.662;141.563
4100309;Intereses de créditos de comercio exterior;3.767;76;0;12.726;16.569
4100310;Intereses de créditos en cuentas corrientes;7.056;0;0;0;7.056
4100320;Intereses de operaciones de factoraje;7.285;1.247;0;576;9.108
4100325;Intereses de préstamos estudiantiles;0;825;0;0;825
4100330;Intereses por leasing comercial;7.539;8.534;1.685;0;17.758
4100340;Intereses de otros créditos y cuentas por cobrar;178;0;0;0;178
4100351;Reajustes de préstamos comerciales;0;22.940;0;0;22.940
4100359;Reajustes de créditos de comercio exterior;0;39;0;0;39
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;1.306;0;0;1.306
4100375;Reajustes de préstamos estudiantiles;0;327;0;0;327
4100380;Reajustes por leasing comercial;0;6.469;0;0;6.469
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;537;0;0;0;537
4100400;Colocaciones para vivienda;5.391;227.051;0;0;232.442
4100401;Intereses de préstamos con letras de crédito;0;507;0;0;507
4100402;Comisiones de préstamos con letras de crédito;0;185;0;0;185
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;976;0;0;976
4100407;Intereses de otros mutuos para vivienda;90;132.664;0;0;132.754
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;3.498;44;0;0;3.542
