
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;75.247;69.831;474;10.807;156.359
4100100;Contratos de retrocompra;365;0;0;0;365
4100101;Intereses;365;0;0;0;365
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;2;0;0;16;18
4100201;Intereses;2;0;0;16;18
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;29.140;16.777;474;10.388;56.779
4100301;Intereses de préstamos comerciales;23.213;8.263;0;6.870;38.346
4100309;Intereses de créditos de comercio exterior;890;190;0;3.386;4.466
4100310;Intereses de créditos en cuentas corrientes;1.393;0;0;0;1.393
4100320;Intereses de operaciones de factoraje;1.637;297;0;132;2.066
4100325;Intereses de préstamos estudiantiles;0;178;0;0;178
4100330;Intereses por leasing comercial;1.890;2.233;474;0;4.597
4100340;Intereses de otros créditos y cuentas por cobrar;45;0;0;0;45
4100351;Reajustes de préstamos comerciales;0;4.216;0;0;4.216
4100359;Reajustes de créditos de comercio exterior;0;79;0;0;79
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;165;0;0;165
4100375;Reajustes de préstamos estudiantiles;0;48;0;0;48
4100380;Reajustes por leasing comercial;0;1.108;0;0;1.108
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;72;0;0;0;72
4100400;Colocaciones para vivienda;1.288;51.137;0;0;52.425
4100401;Intereses de préstamos con letras de crédito;0;106;0;0;106
4100402;Comisiones de préstamos con letras de crédito;0;36;0;0;36
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;210;0;0;210
4100407;Intereses de otros mutuos para vivienda;21;34.373;0;0;34.394
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;905;8;0;0;913
4100430;Intereses de otros créditos para vivienda;0;1;0;0;1
4100451;Reajustes de préstamos con letras de crédito;0;34;0;0;34
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;65;0;0;65
4100457;Reajustes de otros mutuos para vivienda;0;16.308;0;0;16.308
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;193;-4;0;0;189
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;169;0;0;0;169
4100500;Colocaciones de consumo;35.785;1.016;0;0;36.801
4100501;Intereses de créditos de consumo en cuotas;22.048;749;0;0;22.797
4100510;Intereses de créditos en cuentas corrientes;4.971;0;0;0;4.971
4100520;Intereses de créditos por tarjetas de crédito;8.323;0;0;0;8.323
4100530;Intereses por leasing de consumo;11;1;0;0;12
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;266;0;0;266
4100599;Comisiones por prepago de créditos de consumo;432;0;0;0;432
4100600;Instrumentos de inversión;7.305;212;0;58;7.575
4100601;Intereses de inversiones disponibles para la venta;7.257;61;0;58;7.376
4100621;Intereses de inversiones hasta el vencimiento;0;42;0;0;42
4100651;Reajustes de inversiones disponibles para la venta;48;101;0;0;149
4100671;Reajustes de inversiones hasta el vencimiento;0;8;0;0;8
4100800;Otros ingresos por intereses o reajustes;860;19;0;345;1.224
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;594;0;0;201;795
4100810;Otros intereses ganados;265;0;0;144;409
4100850;Otros reajustes ganados;1;19;0;0;20
4100900;Resultado de coberturas contables;502;670;0;0;1.172
4150000;GASTOS POR INTERESES Y REAJUSTES;-45.526;-40.341;0;-3.180;-89.047
4150100;Depósitos a la vista;-488;-299;0;0;-787
4150101;Intereses por cuentas corrientes;-487;0;0;0;-487
4150102;Intereses por otros depósitos y cuentas a la vista;-1;0;0;0;-1
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-299;0;0;-299
4150200;Contratos de retrocompra;-4.611;0;0;-36;-4.647
4150201;Intereses;-4.611;0;0;-36;-4.647
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-37.298;-5.059;0;-1.435;-43.792
4150301;Intereses por depósitos a plazo;-37.298;-2.410;0;-1.435;-41.143
4150302;Intereses por cuentas de ahorro a plazo;0;-29;0;0;-29
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-2.404;0;0;-2.404
4150352;Reajustes por cuentas de ahorro a plazo;0;-186;0;0;-186
4150359;Reajustes de otros saldos acreedores a plazo;0;-30;0;0;-30
4150400;Obligaciones con bancos;-312;0;0;-1.236;-1.548
4150401;Intereses;-137;0;0;-1.236;-1.373
4150451;Reajustes;-175;0;0;0;-175
4150500;Instrumentos de deuda emitidos;-2.582;-34.823;0;-361;-37.766
4150501;Intereses por letras de crédito;0;-236;0;0;-236
4150511;Intereses por bonos corrientes;-2.582;-16.436;0;-361;-19.379
4150521;Intereses por bonos subordinados;0;-4.659;0;0;-4.659
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-79;0;0;-79
4150561;Reajustes por bonos corrientes;0;-11.410;0;0;-11.410
4150571;Reajustes por bonos subordinados;0;-2.003;0;0;-2.003
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;-297;-87;0;0;-384
4150601;Intereses;-297;-54;0;0;-351
4150651;Reajustes;0;-33;0;0;-33
4150800;Otros gastos por intereses o reajustes;0;-82;0;-112;-194
4150801;Intereses;0;0;0;-112;-112
