
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;221.028;204.717;1.841;33.607;461.193
4100100;Contratos de retrocompra;968;0;0;0;968
4100101;Intereses;968;0;0;0;968
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;16;0;0;77;93
4100201;Intereses;16;0;0;77;93
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;83.185;46.649;1.841;32.034;163.709
4100301;Intereses de préstamos comerciales;66.000;24.750;0;20.255;111.005
4100309;Intereses de créditos de comercio exterior;2.388;459;0;11.338;14.185
4100310;Intereses de créditos en cuentas corrientes;3.736;0;0;0;3.736
4100320;Intereses de operaciones de factoraje;4.579;690;0;441;5.710
4100325;Intereses de préstamos estudiantiles;0;513;0;0;513
4100330;Intereses por leasing comercial;5.820;6.261;1.841;0;13.922
4100340;Intereses de otros créditos y cuentas por cobrar;141;0;0;0;141
4100351;Reajustes de préstamos comerciales;0;10.740;0;0;10.740
4100359;Reajustes de créditos de comercio exterior;0;198;0;0;198
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;385;0;0;385
4100375;Reajustes de préstamos estudiantiles;0;116;0;0;116
4100380;Reajustes por leasing comercial;0;2.537;0;0;2.537
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;521;0;0;0;521
4100400;Colocaciones para vivienda;4.082;145.707;0;0;149.789
4100401;Intereses de préstamos con letras de crédito;0;296;0;0;296
4100402;Comisiones de préstamos con letras de crédito;0;104;0;0;104
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;606;0;0;606
4100407;Intereses de otros mutuos para vivienda;65;103.399;0;0;103.464
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;2.997;23;0;0;3.020
4100430;Intereses de otros créditos para vivienda;0;2;0;0;2
4100451;Reajustes de préstamos con letras de crédito;0;83;0;0;83
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;160;0;0;160
4100457;Reajustes de otros mutuos para vivienda;0;41.039;0;0;41.039
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;477;-6;0;0;471
4100490;Reajustes de otros créditos para vivienda;0;1;0;0;1
4100499;Comisiones por prepago de créditos para vivienda;543;0;0;0;543
4100500;Colocaciones de consumo;109.151;2.885;0;0;112.036
4100501;Intereses de créditos de consumo en cuotas;67.738;2.225;0;0;69.963
4100510;Intereses de créditos en cuentas corrientes;14.873;0;0;0;14.873
4100520;Intereses de créditos por tarjetas de crédito;25.082;0;0;0;25.082
4100530;Intereses por leasing de consumo;32;3;0;0;35
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;657;0;0;657
4100599;Comisiones por prepago de créditos de consumo;1.426;0;0;0;1.426
4100600;Instrumentos de inversión;21.998;1.128;0;185;23.311
4100601;Intereses de inversiones disponibles para la venta;21.909;419;0;185;22.513
