
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;543.282;522.402;4.041;83.427;1.153.152
4100100;Contratos de retrocompra;112;0;0;0;112
4100101;Intereses;112;0;0;0;112
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;36;0;0;0;36
4100201;Intereses;36;0;0;0;36
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;211.560;188.712;4.041;69.709;474.022
4100301;Intereses de préstamos comerciales;164.226;77.928;0;28.314;270.468
4100309;Intereses de créditos de comercio exterior;6.001;32;0;40.176;46.209
4100310;Intereses de créditos en cuentas corrientes;10.684;0;0;0;10.684
4100320;Intereses de operaciones de factoraje;9.894;0;0;1.219;11.113
4100325;Intereses de préstamos estudiantiles;0;732;0;0;732
4100330;Intereses por leasing comercial;15.159;17.720;4.041;0;36.920
4100340;Intereses de otros créditos y cuentas por cobrar;1.121;877;0;0;1.998
4100351;Reajustes de préstamos comerciales;1;76.910;0;0;76.911
4100359;Reajustes de créditos de comercio exterior;0;31;0;0;31
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;155;0;0;0;155
4100375;Reajustes de préstamos estudiantiles;0;427;0;0;427
4100380;Reajustes por leasing comercial;0;11.658;0;0;11.658
4100390;Reajustes de otros créditos y cuentas por cobrar;0;485;0;0;485
4100399;Comisiones por prepago de créditos comerciales;4.319;1.912;0;0;6.231
4100400;Colocaciones para vivienda;21;318.340;0;0;318.361
4100401;Intereses de préstamos con letras de crédito;0;312;0;0;312
4100402;Comisiones de préstamos con letras de crédito;0;165;0;0;165
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;1.512;0;0;1.512
4100405;Intereses de préstamos con MHE;0;426;0;0;426
4100407;Intereses de otros mutuos para vivienda;21;159.315;0;0;159.336
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;158;0;0;158
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;1.572;0;0;1.572
4100455;Reajustes de préstamos con MHE;0;95;0;0;95
4100457;Reajustes de otros mutuos para vivienda;0;154.485;0;0;154.485
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;0;300;0;0;300
4100500;Colocaciones de consumo;303.085;576;0;0;303.661
4100501;Intereses de créditos de consumo en cuotas;189.333;268;0;0;189.601
4100510;Intereses de créditos en cuentas corrientes;25.704;0;0;0;25.704
4100520;Intereses de créditos por tarjetas de crédito;85.120;0;0;0;85.120
4100530;Intereses por leasing de consumo;154;14;0;0;168
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;195;0;0;195
4100599;Comisiones por prepago de créditos de consumo;2.774;99;0;0;2.873
4100600;Instrumentos de inversión;25.893;14.560;0;6.649;47.102
4100601;Intereses de inversiones disponibles para la venta;25.893;1.267;0;6.649;33.809
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;13.293;0;0;13.293
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.589;214;0;7.069;8.872
4100801;Intereses por saldos en cuentas corrientes;0;0;0;2;2
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;543;2;0;7.067;7.612
