
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;303.333;193.413;1.269;25.953;523.968
4100100;Contratos de retrocompra;241;12;0;0;253
4100101;Intereses;241;12;0;0;253
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;58;0;0;0;58
4100201;Intereses;58;0;0;0;58
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;119.916;72.916;1.269;21.538;215.639
4100301;Intereses de préstamos comerciales;93.123;35.934;0;7.784;136.841
4100309;Intereses de créditos de comercio exterior;5.315;70;0;13.448;18.833
4100310;Intereses de créditos en cuentas corrientes;7.809;0;0;0;7.809
4100320;Intereses de operaciones de factoraje;4.105;12;0;306;4.423
4100325;Intereses de préstamos estudiantiles;0;678;0;0;678
4100330;Intereses por leasing comercial;8.023;11.843;1.269;0;21.135
4100340;Intereses de otros créditos y cuentas por cobrar;99;379;0;0;478
4100351;Reajustes de préstamos comerciales;1;18.433;0;0;18.434
4100359;Reajustes de créditos de comercio exterior;0;35;0;0;35
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;294;2;0;0;296
4100375;Reajustes de préstamos estudiantiles;0;228;0;0;228
4100380;Reajustes por leasing comercial;0;4.106;0;0;4.106
4100390;Reajustes de otros créditos y cuentas por cobrar;0;144;0;0;144
4100399;Comisiones por prepago de créditos comerciales;1.147;1.052;0;0;2.199
4100400;Colocaciones para vivienda;37;119.674;0;0;119.711
4100401;Intereses de préstamos con letras de crédito;0;454;0;0;454
4100402;Comisiones de préstamos con letras de crédito;0;152;0;0;152
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;966;0;0;966
4100405;Intereses de préstamos con MHE;0;406;0;0;406
4100407;Intereses de otros mutuos para vivienda;37;77.022;0;0;77.059
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;149;0;0;149
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;1.174;0;0;1.174
4100455;Reajustes de préstamos con MHE;0;58;0;0;58
4100457;Reajustes de otros mutuos para vivienda;0;39.195;0;0;39.195
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;0;98;0;0;98
4100500;Colocaciones de consumo;155.495;384;0;0;155.879
4100501;Intereses de créditos de consumo en cuotas;77.416;208;0;0;77.624
4100510;Intereses de créditos en cuentas corrientes;20.168;0;0;0;20.168
4100520;Intereses de créditos por tarjetas de crédito;56.737;0;0;0;56.737
4100530;Intereses por leasing de consumo;82;24;0;0;106
4100540;Intereses de otros créditos de consumo;28;0;0;0;28
4100590;Reajustes colocaciones de consumo;0;111;0;0;111
4100599;Comisiones por prepago de créditos de consumo;1.064;41;0;0;1.105
4100600;Instrumentos de inversión;22.026;459;0;2.641;25.126
4100601;Intereses de inversiones disponibles para la venta;22.026;296;0;2.641;24.963
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;163;0;0;163
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.690;-32;0;1.774;3.432
4100801;Intereses por saldos en cuentas corrientes;0;0;0;8;8
4100804;Intereses operaciones overnight;0;0;0;0;0
4100810;Otros intereses ganados;1.341;0;0;1.766;3.107
4100850;Otros reajustes ganados;349;-32;0;0;317
4100900;Resultado de coberturas contables;3.870;0;0;0;3.870
4150000;GASTOS POR INTERESES Y REAJUSTES;-117.060;-69.788;0;-18.545;-205.393
4150100;Depósitos a la vista;-2.777;-212;0;0;-2.989
4150101;Intereses por cuentas corrientes;-2.777;0;0;0;-2.777
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-212;0;0;-212
4150200;Contratos de retrocompra;-2.021;0;0;-5;-2.026
4150201;Intereses;-2.021;0;0;-5;-2.026
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-88.318;-11.525;0;-4.229;-104.072
4150301;Intereses por depósitos a plazo;-88.317;-5.484;0;-4.229;-98.030
4150302;Intereses por cuentas de ahorro a plazo;-1;-29;0;0;-30
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-5.531;0;0;-5.531
4150352;Reajustes por cuentas de ahorro a plazo;0;-481;0;0;-481
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-680;0;0;-4.647;-5.327
4150401;Intereses;-680;0;0;-4.647;-5.327
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-11.801;-56.693;0;-9.031;-77.525
4150501;Intereses por letras de crédito;0;-571;0;0;-571
4150511;Intereses por bonos corrientes;-11.801;-26.678;0;-9.031;-47.510
4150521;Intereses por bonos subordinados;0;-7.615;0;0;-7.615
4150522;Intereses por bonos hipotecarios;0;-753;0;0;-753
4150551;Reajustes por letras de crédito;0;-201;0;0;-201
4150561;Reajustes por bonos corrientes;0;-16.971;0;0;-16.971
4150571;Reajustes por bonos subordinados;0;-3.438;0;0;-3.438
4150572;Reajustes por bonos hipotecarios;0;-466;0;0;-466
4150600;Otras obligaciones financieras;-838;-15;0;0;-853
4150601;Intereses;-729;0;0;0;-729
4150651;Reajustes;-109;-15;0;0;-124
4150800;Otros gastos por intereses o reajustes;-642;-1.343;0;-633;-2.618
4150801;Intereses;-612;0;0;-633;-1.245
4150851;Reajustes;-30;-1.343;0;0;-1.373
4150900;Resultado de coberturas contables;-9.983;0;0;0;-9.983
4200000;INGRESOS POR COMISIONES;111.490;2.418;0;1.387;115.295
4200100;Comisiones por líneas de crédito y sobregiros;1.440;0;0;0;1.440
4200200;Comisiones por avales y cartas de crédito;5.721;2.418;0;1.349;9.488
4200300;Comisiones por servicios de tarjetas;50.576;0;0;0;50.576
4200303;Tarjetas de cajeros automáticos;0;0;0;0;0
4200304;Tarjetas de crédito-comisiones a titulares;18.596;0;0;0;18.596
4200305;Tarjetas de crédito-comisiones de establecimientos;15.002;0;0;0;15.002
4200306;Tarjetas de débito-comisiones de titulares;11.475;0;0;0;11.475
4200307;Tarjetas de débito-comisiones de establecimientos;5.494;0;0;0;5.494
4200309;Otras tarjetas;9;0;0;0;9
4200400;Comisiones por administración de cuentas;7.882;0;0;38;7.920
4200500;Comisiones por cobranzas, recaudaciones y pagos;8.926;0;0;0;8.926
4200600;Comisiones por intermediación y manejo de valores;2.385;0;0;0;2.385
4200700;Comisiones por inversiones en fondos mutuos u otros;0;0;0;0;0
4200800;Remuneraciones por comercialización de seguros;10.057;0;0;0;10.057
4200900;Otras comisiones ganadas;24.503;0;0;0;24.503
4250000;GASTOS POR COMISIONES;-41.900;0;0;-572;-42.472
4250100;Remuneraciones por operación de tarjetas;-35.886;0;0;0;-35.886
4250101;Comisiones por operación de tarjetas de crédito;-24.224;0;0;0;-24.224
4250102;Comisiones por operación de tarjetas de débito y cajeros;-10.933;0;0;0;-10.933
4250190;Otras;-729;0;0;0;-729
4250200;Comisiones por operación con valores;-185;0;0;0;-185
4250300;Otras comisiones;-5.829;0;0;-572;-6.401
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;-1.393;2.652;0;17;1.276
4300100;Instrumentos financieros para negociación;2.354;2.593;0;10;4.957
4300101;Intereses y reajustes;402;2.593;0;1;2.996
4300102;Ajuste a valor razonable;1.922;0;0;0;1.922
4300103;Utilidad por venta;364;0;0;9;373
4300104;Pérdida por venta;-396;0;0;0;-396
4300190;Resultado inversiones en Fondos Mutuos;62;0;0;0;62
4300200;Derivados de negociación;-7.734;0;0;0;-7.734
4300300;Venta de instrumentos disponibles para la venta;1.624;59;0;7;1.690
4300400;Venta de cartera de créditos;2.957;0;0;0;2.957
4300500;Resultado neto de otras operaciones;-594;0;0;0;-594
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;36.578;0;-1.122;0;35.456
4350100;Resultado neto de cambio monedas extranjeras;-84.106;0;0;0;-84.106
4350200;Resultados neto por reajustes por tipo de cambio;0;0;-1.122;0;-1.122
4350900;Resultado de coberturas contables;120.684;0;0;0;120.684
4400000;OTROS INGRESOS OPERACIONALES;13.019;0;0;0;13.019
4400100;Ingresos por bienes recibidos en pago;6.342;0;0;0;6.342
4400200;Liberación de provisiones por contingencias;3.005;0;0;0;3.005
4400290;Otras provisiones por contingencias;2.987;0;0;0;2.987
4400300;Otros ingresos;3.672;0;0;0;3.672
4500000;PROVISIONES POR RIESGO DE CREDITO;-73.862;0;0;0;-73.862
4500100;Provisiones para créditos y cuentas por cobrar;-93.331;0;0;0;-93.331
4500101;Provisiones colocaciones comerciales;-27.505;0;0;0;-27.505
4500111;Provisiones colocaciones para vivienda;-5.534;0;0;0;-5.534
4500112;Provisiones colocaciones de consumo;-60.300;0;0;0;-60.300
4500190;Provisiones para créditos otorgados a bancos;8;0;0;0;8
4500200;Provisiones para créditos contingentes;151;0;0;0;151
4500700;Provisiones adicionales;0;0;0;0;0
4500701;Provisiones adicionales colocaciones comerciales;0;0;0;0;0
4500702;Provisiones adicionales colocaciones para vivienda;0;0;0;0;0
4500703;Provisiones adicionales colocaciones de consumo;0;0;0;0;0
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;19.318;0;0;0;19.318
4500901;Recuperación de créditos comerciales castigados;7.887;0;0;0;7.887
4500911;Recuperación de créditos para vivienda castigados;2.507;0;0;0;2.507
4500921;Recuperación de créditos de consumo castigados;8.924;0;0;0;8.924
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-92.676;0;0;0;-92.676
4610000;GASTOS DE ADMINISTRACIÓN;-58.118;0;0;-364;-58.482
4610100;Gastos generales de administración;-35.591;0;0;-364;-35.955
4610200;Servicios subcontratados;-13.829;0;0;0;-13.829
4610300;Gastos del Directorio;-338;0;0;0;-338
4610400;Publicidad y propaganda;-4.972;0;0;0;-4.972
4610500;Impuestos, contribuciones y aportes;-3.388;0;0;0;-3.388
4620000;DEPRECIACIONES Y AMORTIZACIONES;-17.622;0;0;0;-17.622
4630000;DETERIOROS;-184;0;0;0;-184
4650000;OTROS GASTOS OPERACIONALES;-18.769;0;0;-48;-18.817
4650100;Provisiones y gastos por bienes recibidos en pago;-7.911;0;0;0;-7.911
4650200;Provisiones por contingencias;0;0;0;0;0
4650201;Provisiones por riesgo país;0;0;0;0;0
4650211;Provisiones especiales para créditos al exterior;0;0;0;0;0
4650290;Otras provisiones por contingencias;0;0;0;0;0
4650900;Otros gastos;-10.858;0;0;-48;-10.906
4700000;RESULTADO POR INVERSIONES EN SOCIEDADES;714;0;0;6;720
4700100;Utilidades por inversiones en sociedades;714;0;0;6;720
4700101;Sucursales en el exterior;0;0;0;0;0
4700103;Sociedades con influencia significativa;714;0;0;0;714
4700110;Percibido por acciones y derechos en otras sociedades;0;0;0;6;6
4700200;Pérdidas por inversiones en sociedades;0;0;0;0;0
4700201;Sucursales en el exterior;0;0;0;0;0
4700203;Sociedades con influencia significativa;0;0;0;0;0
