
Código Contable;Descripción;Total (suma de todas las monedas)
411250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
411250302;Otros depósitos en el Banco Central de Chile no disponibles;0
411250309;Otras acreencias con el Banco Central de Chile;0
411250400;Bancos Centrales del exterior;0
411250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
411250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
411250409;Otras acreencias con Bancos Centrales del exterior;0
411280000;Colocaciones comerciales;304.927.993.563
411280100;Préstamos comerciales;215.492.488.174
411280101;Préstamos en el país;215.490.912.399
411280102;Préstamos en el exterior;0
411280103;Créditos para infraestructura escolar Ley N° 20.845;0
411280104;Préstamos con letras de crédito para fines generales;0
411280105;Préstamos con mutuos hipotecarios endosables para fines generales;1.575.775
411280106;Préstamos con mutuos hipotecarios no endosables para fines generales;0
411280200;Créditos de comercio exterior;32.124.457.997
411280201;Acreditivos negociados a plazo de exportaciones chilenas;106.289.035
411280202;Otros créditos para exportaciones chilenas;18.363.357.037
411280203;Acreditivos negociados a plazo de importaciones chilenas;449.926.438
411280204;Otros créditos para importaciones chilenas;13.188.841.479
411280205;Acreditivos negociados a plazo de operaciones entre terceros países;16.044.008
411280209;Otros créditos para operaciones entre terceros países;0
411280300;Deudores en cuentas corrientes;7.546.050.890
411280400;Deudores por tarjetas de crédito;4.711.308.293
411280500;Operaciones de factoraje;21.709.175.238
411280501;Factoring con responsabilidad;14.848.175.925
411280502;Factoring sin responsabilidad;6.860.999.313
411280600;Operaciones de leasing financiero comercial;17.817.862.008
411280601;Leasing por bienes inmobiliarios;9.173.325.372
411280602;Leasing por bienes no inmobiliarios;8.644.536.636
411280700;Préstamos estudiantiles;524.969.178
411280701;Créditos para estudios superiores Ley N° 20.027;303.416.012
411280702;Créditos con garantía CORFO;0
411280709;Otros créditos para estudios superiores;221.553.166
411280900;Otros créditos y cuentas por cobrar;5.001.681.785
411280901;Deudores por pago de obligaciones avaladas;0
411280902;Deudores por boletas de garantía pagadas;194.407.289
411280990;Otras cuentas por cobrar;4.807.274.496
411350000;Colocaciones para vivienda;121.329.242.477
411350100;Préstamos con letras de crédito para vivienda;19.282.483
411350200;Préstamos con mutuos hipotecarios endosable;145.587.468
411350300;Préstamos con mutuos financiados con bonos hipotecarios;739.429.151
411350400;Otros créditos con mutuos para vivienda;120.417.237.576
411350401;Otros créditos con mutuos no endosables para vivienda;120.417.237.576
411350402;Otros créditos con mutuos para vivienda;0
411350500;Operaciones de leasing financiero para vivienda;0
411350900;Otros créditos y cuentas por cobrar;7.705.799
411350901;Créditos complementarios a los mutuos;7.705.799
411350902;Créditos de enlace;0
411350903;Créditos provenientes de la ANAP;0
411350990;Cuentas por cobrar a deudores para vivienda;0
411380000;Colocaciones de consumo;183.503.321.230
411380100;Créditos de consumo en cuotas;108.032.036.132
411380200;Deudores en cuentas corrientes;14.985.460.994
411380300;Deudores por tarjetas de crédito;60.421.587.595
411380400;Operaciones de leasing financiero de consumo;64.236.509
411380900;Otros créditos y cuentas por cobrar;0
411380901;Créditos de consumo rotativos;0
411380990;Cuentas por cobrar a deudores de consumo;0
411450000;Otros instrumentos financieros;40.579.893.572
411450100;Depósitos en el Banco Central de Chile;4.533.734.368
411450101;Depósitos en cuenta corriente;0
411450102;Depósitos overnight;4.533.734.368
411450109;Otros depósitos disponibles;0
411450200;Depósitos en Bancos Centrales del exterior;0
411450201;Depósitos en cuenta corriente;0
411450202;Depósitos overnight;0
411450209;Otros depósitos disponibles;0
411450300;Depósitos en bancos del país;0
411450400;Depósitos en bancos del exterior;3.769.632.130
411450900;Otros intereses ganados;32.276.527.074
411700000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;110.129.392.317
411720000;Instrumentos financieros de deuda;107.304.517.036
411720100;Del Estado y Banco Central de Chile;97.354.866.068
411720101;Instrumentos financieros de deuda del Banco Central de Chile;91.485.030.680
411720102;Bonos y pagarés de la Tesorería General de la República;5.863.067.856
411720109;Otros instrumentos financieros de deuda fiscales;6.767.532
411720200;Otros instrumentos financieros de deuda emitidos en el país;105.002.581
411720201;Instrumentos financieros de deuda de otros bancos del país;105.002.581
411720202;Bonos y efectos de comercio de empresas del país;0
411720209;Otros instrumentos financieros de deuda emitidos en el país;0
411720300;Instrumentos financieros de deuda emitidos en el exterior;9.844.648.387
411720301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;9.598.698.515
411720302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
411720303;Instrumentos financieros de deuda de otros bancos en el exterior;0
411720304;Bonos y efectos de comercio de empresas en el exterior;0
411720309;Otros instrumentos financieros de deuda emitidos en el exterior;245.949.872
411740000;Otros instrumentos financieros;2.824.875.281
411740100;Créditos originados y adquiridos por la entidad;2.824.875.281
411740101;Adeudado por bancos;0
411740102;Colocaciones comerciales;2.824.875.281
411740103;Colocaciones para vivienda;0
411740104;Colocaciones de consumo;0
411740200;Otros;0
411800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;146.524.869.094
411800100;Utilidad por contratos de derivados financieros para cobertura contable;175.167.858.902
411800200;Pérdida por contratos de derivados financieros para cobertura contable;-20.280.659.607
411800300;Resultados por ajuste de activos financieros cubiertos;-8.362.330.201
412000000;GASTOS POR INTERESES;-748.155.373.049
412100000;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-402.341.748.289
412150000;Depósitos y otras obligaciones a la vista;-3.114.196.257
412150100;Cuentas corrientes;-3.114.196.257
412150101;Cuentas corrientes de bancos del país;0
412150102;Cuentas corrientes de bancos del exterior;0
412150103;Cuentas corrientes de otras personas jurídicas;-3.074.084.154
412150104;Cuentas corrientes de personas naturales;-40.112.103
412150200;Cuentas de depósito a la vista;0
412150201;Cuentas de ahorro a la vista;0
412150202;Cuentas a la vista;0
412150300;Otros depósitos a la vista;0
412150500;Otras obligaciones a la vista;0
412180000;Depósitos y otras captaciones a plazo;-282.999.550.652
412180100;Depósitos a plazo;-282.926.584.569
412180200;Cuentas de ahorro a plazo;-72.966.083
412180201;Cuentas de ahorro a plazo con giro diferido;-29.607.473
412180202;Cuentas de ahorro a plazo con giro incondicional;-43.358.610
412180300;Otros saldos acreedores a plazo;0
412180301;Boletas de garantías pagaderas con 30 días de aviso;0
412180302;Depósitos en cuentas ¿overnight¿;0
412180390;Otros;0
412250000;Obligaciones por pactos de retrocompra y préstamos de valores;-9.601.415.961
412250100;Operaciones con bancos del país;-196.995.500
412250101;Contratos de retrocompra con otros bancos;0
412250102;Contratos de retrocompra con Banco Central de Chile;-196.995.500
412250103;Obligaciones por préstamos de valores;0
412250200;Operaciones con bancos del exterior;0
412250201;Contratos de retrocompra con otros bancos;0
412250202;Contratos de retrocompra con Bancos Centrales del exterior;0
412250203;Obligaciones por préstamos de valores;0
412250300;Operaciones con otras entidades en el país;-9.404.420.461
412250301;Contratos de retrocompra;-9.404.420.461
412250302;Obligaciones por préstamos de valores;0
412250400;Operaciones con otras entidades en el exterior;0
412250401;Contratos de retrocompra;0
412250402;Obligaciones por préstamos de valores;0
412280000;Obligaciones con bancos;-42.343.534.924
412280100;Bancos del país;-977.755.622
412280110;Financiamientos de comercio exterior;0
412280111;Financiamientos para exportaciones chilenas;0
412280112;Financiamientos para importaciones chilenas;0
412280113;Obligaciones por operaciones entre terceros países;0
412280120;Préstamos y otras obligaciones;-977.755.622
412280121;Préstamos interbancarios de liquidez;0
412280122;Préstamos interbancarios comerciales;-923.176.871
412280123;Sobregiros en cuentas corrientes;-9.259.204
412280124;Depósitos a plazo no transferibles;0
412280129;Otras obligaciones;-45.319.547
412280200;Bancos del exterior;-33.638.282.309
412280210;Financiamientos de comercio exterior;-33.638.282.309
412280211;Financiamientos para exportaciones chilenas;-33.638.282.309
412280212;Financiamientos para importaciones chilenas;0
412280213;Obligaciones por operaciones entre terceros países;0
412280220;Préstamos y otras obligaciones;0
412280221;Préstamos interbancarios de liquidez;0
412280222;Préstamos interbancarios comerciales;0
412280223;Sobregiros en cuentas corrientes;0
412280224;Depósitos a plazo no transferibles;0
412280229;Otras obligaciones;0
412280300;Banco Central de Chile;-7.727.496.993
412280301;Préstamos y otras obligaciones;-7.727.496.993
412280302;Líneas de crédito por reprogramación de deudas;0
412280400;Bancos Centrales del exterior;0
412280401;Préstamos y otras obligaciones;0
412280402;Líneas de crédito por reprogramación de deudas;0
412350000;Instrumentos financieros de deuda emitidos;-51.931.229.327
412350100;Letras de Créditos;-32.869.091
412350101;Letras de crédito para vivienda;-18.858.535
412350102;Letras de crédito para fines generales;-14.010.556
412350200;Bonos;-51.898.360.236
412350201;Bonos corrientes;-51.307.639.979
412350203;Bonos hipotecarios;-590.720.257
412380000;Otras obligaciones financieras;-12.351.821.168
412380100;Obligaciones con el sector público;0
412380101;Financiamientos de CORFO;0
412380102;Obligaciones con otros organismos gubernamentales;0
412380200;Otras obligaciones en el país;-4.907.538.870
412380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
412380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas nominativas;0
412380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas innominadas;0
412380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
412380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
412380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
412380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380208;Obligaciones a favor de exportadores chilenos;0
412380290;Otros créditos obtenidos en el país;-4.907.538.870
412380300;Obligaciones con el exterior;-7.444.282.298
412380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
412380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
412380304;Obligaciones a favor de exportadores extranjeros;0
412380305;Adeudado a organismos internacionales;0
412380306;Otros créditos obtenidos en el exterior;-7.444.282.298
412450000;OBLIGACIONES POR CONTRATOS DE ARRENDAMIENTO;-777.999.437
412500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-15.944.656.148
412500100;Bonos subordinados;-15.944.656.148
412800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;-329.090.969.175
412800100;Utilidad por contratos de derivados financieros para cobertura contable;213.536.878
412800200;Pérdida por contratos de derivados financieros para cobertura contable;-330.949.546.997
412800300;Resultados por ajuste de pasivos financieros cubiertos;1.645.040.944
415000000;"INGRESOS POR REAJUSTES DE LA U.F., IVP, IPC";148.464.100.710
415100000;ACTIVOS FINANCIEROS A COSTO AMORTIZADO;309.851.575.397
415150000;Derechos por pactos de retroventa y prestamos de valores;0
415150100;Operaciones con bancos del país;0
415150101;Contratos de retroventa con otros bancos;0
415150102;Contratos de retroventa con Banco Central de Chile;0
415150103;Derechos por préstamos de valores;0
415150200;Operaciones con bancos del exterior;0
415150201;Contratos de retroventa con otros bancos;0
415150202;Contratos de retroventa con Bancos Centrales del exterior;0
415150203;Derechos por préstamos de valores;0
415150300;Operaciones con otras entidades en el país;0
415150301;Contratos de retroventa;0
415150302;Derechos por préstamos de valores;0
415150400;Operaciones con otras entidades en el exterior;0
415150401;Contratos de retroventa;0
415150402;Derechos por préstamos de valores;0
415200000;Instrumentos financieros de deuda;21.672.219.271
415200100;Del Estado y Banco Central de Chile;21.672.219.271
415200101;Instrumentos financieros de deuda del Banco Central de Chile;0
415200102;Bonos y pagarés de la Tesorería General de la República;21.672.219.271
415200109;Otros instrumentos financieros de deuda fiscales;0
415200200;Otros instrumentos financieros de deuda emitidos en el país;0
415200201;Instrumentos financieros de deuda de otros bancos del país;0
415200202;Bonos y efectos de comercio de empresas del país;0
415200209;Otros instrumentos financieros de deuda emitidos en el país;0
415200300;Instrumentos financieros de deuda emitidos en el exterior;0
415200301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415200302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415200303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415200304;Bonos y efectos de comercio de empresas en el exterior;0
415200309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415250000;Adeudado por bancos;0
415250100;Bancos del país;0
415250101;Préstamos interbancarios de liquidez;0
415250102;Préstamos interbancarios comerciales;0
415250103;Sobregiros en cuentas corrientes;0
415250104;Créditos comercio exterior exportaciones chilenas;0
415250105;Créditos comercio exterior importaciones chilenas;0
415250106;Créditos comercio exterior entre terceros países;0
415250107;Depósitos no transferibles en bancos del país;0
415250190;Otras acreencias con bancos del país;0
415250200;Bancos del exterior;0
415250201;Préstamos interbancarios de liquidez;0
415250202;Préstamos interbancarios comerciales;0
415250203;Sobregiros en cuentas corrientes;0
415250204;Créditos comercio exterior exportaciones chilenas;0
415250205;Créditos comercio exterior importaciones chilenas;0
415250206;Créditos comercio exterior entre terceros países;0
415250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
415250208;Otros depósitos no transferibles en bancos del exterior;0
415250290;Otras acreencias con bancos del exterior;0
415250300;Banco Central de Chile;0
415250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
415250302;Otros depósitos en el Banco Central de Chile no disponibles;0
415250390;Otras acreencias con el Banco Central de Chile;0
415250400;Bancos Centrales del exterior;0
415250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
415250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
415250403;Otras acreencias con Bancos Centrales del exterior;0
415280000;Colocaciones comerciales;78.729.120.789
415280100;Préstamos comerciales;67.936.516.076
415280101;Préstamos en el país;27.549.326.958
415280102;Préstamos en el exterior;0
415280103;Créditos para infraestructura escolar Ley N° 20.845;0
415280104;Préstamos con letras de crédito para fines generales;6.557.262.503
415280105;Préstamos con mutuos hipotecarios endosables para fines generales;33.829.926.615
415280106;Préstamos con mutuos hipotecarios no endosables para fines generales;0
415280200;Créditos de comercio exterior;0
415280201;Acreditivos negociados a plazo de exportaciones chilenas;0
415280209;Otros créditos para exportaciones chilenas;0
415280221;Acreditivos negociados a plazo de importaciones chilenas;0
415280229;Otros créditos para importaciones chilenas;0
415280231;Acreditivos negociados a plazo de operaciones entre terceros países;0
415280239;Otros créditos para operaciones entre terceros países;0
415280300;Deudores en cuentas corrientes;0
415280400;Deudores por tarjetas de crédito;0
415280500;Operaciones de factoraje;64.304.085
415280501;Factoring con responsabilidad;10.134.490
415280502;Factoring sin responsabilidad;54.169.595
415280600;Operaciones de leasing financiero comercial;10.111.232.285
415280601;Leasing por bienes inmobiliarios;8.581.331.706
415280602;Leasing por bienes no inmobiliarios;1.529.900.579
415280700;Préstamos estudiantiles;617.068.343
415280701;Créditos para estudios superiores Ley N° 20.027;338.934.955
415280702;Créditos con garantía CORFO;0
415280709;Otros créditos para estudios superiores;278.133.388
415280900;Otros créditos y cuentas por cobrar;0
415280901;Deudores por pago de obligaciones avaladas;0
415280902;Deudores por boletas de garantía pagadas;0
415280990;Otras cuentas por cobrar;0
415350000;Colocaciones para vivienda;208.015.492.296
415350100;Préstamos con letras de crédito para vivienda;14.758.681
415350200;Préstamos con mutuos hipotecarios endosable;16.989.484
415350300;Préstamos con mutuos financiados con bonos hipotecarios;1.050.371.001
415350400;Otros créditos con mutuos para vivienda;206.933.373.130
415350401;Otros créditos con mutuos no endosables para vivienda;206.933.373.130
415350402;Otros créditos con mutuos para vivienda;0
415350500;Operaciones de leasing financiero para vivienda;0
415350900;Otros créditos y cuentas por cobrar;0
415350901;Créditos complementarios a los mutuos;0
415350902;Créditos de enlace;0
415350903;Créditos provenientes de la ANAP;0
415350990;Cuentas por cobrar a deudores para vivienda;0
415380000;Colocaciones de consumo;74.693.990
415380100;Créditos de consumo en cuotas;73.851.939
415380200;Deudores en cuentas corrientes;0
415380300;Deudores por tarjetas de crédito;0
415380400;Operaciones de leasing financiero de consumo;842.051
415380900;Otros créditos y cuentas por cobrar;0
415380901;Créditos de consumo rotativos;0
415380990;Cuentas por cobrar a deudores de consumo;0
415450000;Otros instrumentos financieros;1.360.049.051
415450100;Depósitos en el Banco Central de Chile;0
415450101;Depósitos en cuenta corriente;0
415450102;Depósitos overnight;0
415450109;Otros depósitos disponibles;0
415450300;Depósitos en bancos del país;0
415450900;"          Otros ingresos por reajustes de la U.F., IVP, IPC ganados";1.360.049.051
415600000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;4.807.515.182
415620000;Instrumentos financieros de deuda;4.612.432.654
415620100;Del Estado y Banco Central de Chile;4.500.627.636
415620101;Instrumentos financieros de deuda del Banco Central de Chile;0
415620102;Bonos y pagarés de la Tesorería General de la República;4.500.627.636
415620109;Otros instrumentos financieros de deuda fiscales;0
415620200;Otros instrumentos financieros de deuda emitidos en el país;111.805.018
415620201;Instrumentos financieros de deuda de otros bancos del país;0
415620202;Bonos y efectos de comercio de empresas del país;0
415620209;Otros instrumentos financieros de deuda emitidos en el país;111.805.018
415620300;Instrumentos financieros de deuda emitidos en el exterior;0
415620301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415620302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415620303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415620304;Bonos y efectos de comercio de empresas en el exterior;0
415620309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415640000;Otros instrumentos financieros;195.082.528
415640100;Créditos originados y adquiridos por la entidad;195.082.528
415640101;Adeudado por bancos;0
415640102;Colocaciones comerciales;195.082.528
415640103;Colocaciones para vivienda;0
415640104;Colocaciones de consumo;0
415640200;Otros;0
415800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";-166.194.989.869
415800100;Utilidad por contratos de derivados financieros para cobertura contable;0
415800200;Pérdida por contratos de derivados financieros para cobertura contable;-166.194.989.869
415800300;Resultados por ajuste de activos financieros cubiertos;0
416000000;"GASTOS POR REAJUSTES DE LA U.F., IVP, IPC";-46.927.586.138
416100100;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-80.008.249.510
416150000;Depósitos y otras obligaciones a la vista;-1.214.718.939
416150100;Cuentas corrientes;0
416150101;Cuentas corrientes de bancos del país;0
416150102;Cuentas corrientes de bancos del exterior;0
416150103;Cuentas corrientes de otras personas jurídicas;0
416150104;Cuentas corrientes de personas naturales;0
416150200;Cuentas de depósito a la vista;0
416150201;Cuentas de ahorro a la vista;0
416150202;Cuentas a la vista;0
416150300;Otros depósitos a la vista;0
416150500;Otras obligaciones a la vista;-1.214.718.939
416180000;Depósitos y otras captaciones a plazo;-21.615.381.994
416180100;Depósitos a plazo;-19.441.413.413
416180200;Cuentas de ahorro a plazo;-2.173.350.641
416180201;Cuentas de ahorro a plazo con giro diferido;-1.361.296.126
416180202;Cuentas de ahorro a plazo con giro incondicional;-812.054.515
416180300;Otros saldos acreedores a plazo;-617.940
416180301;Boletas de garantías pagaderas con 30 días de aviso;0
416180302;Depósitos en cuentas ¿overnight¿;0
416180390;Otros;-617.940
416250000;Obligaciones por pactos de retrocompra y prestamos de valores;0
416250100;Operaciones con bancos del país;0
416250101;Contratos de retrocompra con otros bancos;0
416250102;Contratos de retrocompra con Banco Central de Chile;0
416250103;Obligaciones por préstamos de valores;0
416250200;Operaciones con bancos del exterior;0
416250201;Contratos de retrocompra con otros bancos;0
416250202;Contratos de retrocompra con Bancos Centrales del exterior;0
416250203;Obligaciones por préstamos de valores;0
416250300;Operaciones con otras entidades en el país;0
416250301;Contratos de retrocompra;0
416250302;Obligaciones por préstamos de valores;0
416250400;Operaciones con otras entidades en el exterior;0
416250401;Contratos de retrocompra;0
416250402;Obligaciones por préstamos de valores;0
416280000;Obligaciones con bancos;0
416280100;Bancos del país;0
416280110;Financiamientos de comercio exterior;0
416280111;Financiamientos para exportaciones chilenas;0
416280112;Financiamientos para importaciones chilenas;0
416280113;Obligaciones por operaciones entre terceros países;0
416280120;Préstamos y otras obligaciones;0
416280121;Préstamos interbancarios de liquidez;0
416280122;Préstamos interbancarios comerciales;0
416280123;Sobregiros en cuentas corrientes;0
416280124;Depósitos a plazo no transferibles;0
416280129;Otras obligaciones;0
416280200;Bancos del exterior;0
416280210;Financiamientos de comercio exterior;0
416280211;Financiamientos para exportaciones chilenas;0
416280212;Financiamientos para importaciones chilenas;0
416280213;Obligaciones por operaciones entre terceros países;0
416280220;Préstamos y otras obligaciones;0
416280221;Préstamos interbancarios de liquidez;0
416280222;Préstamos interbancarios comerciales;0
416280223;Sobregiros en cuentas corrientes;0
416280224;Depósitos a plazo no transferibles;0
416280229;Otras obligaciones;0
416280300;Banco Central de Chile;0
416280301;Préstamos y otras obligaciones;0
416280302;Líneas de crédito por reprogramación de deudas;0
416280400;Banco Central del Exterior;0
416280401;Préstamos y otras obligaciones;0
416280402;Líneas de crédito por reprogramación de deudas;0
416350000;Instrumentos financieros de deuda emitidos;-52.298.320.422
416350100;Letras de Créditos;-38.103.734
416350101;Letras de crédito para vivienda;-38.103.734
416350102;Letras de crédito para fines generales;0
416350200;Bonos;-52.260.216.688
416350201;Bonos corrientes;-51.254.182.011
416350203;Bonos hipotecarios;-1.006.034.677
416380000;Otras obligaciones financieras;-4.879.828.155
416380100;Obligaciones con el sector público;0
416380101;Financiamientos de CORFO;0
416380102;Obligaciones con otros organismos gubernamentales;0
416380200;Otras obligaciones en el país;-4.879.828.155
416380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
416380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas nominativas;0
416380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas innominadas;0
416380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
416380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
416380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
416380207;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380208;Obligaciones a favor de exportadores chilenos;0
416380290;Otros créditos obtenidos en el país;-4.879.828.155
416380300;Obligaciones con el exterior;0
416380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
416380302;"               Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380303;"               Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos)";0
416380304;Obligaciones a favor de exportadores extranjeros;0
416380305;Adeudado a organismos internacionales;0
416380306;Otros créditos obtenidos en el exterior;0
416500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-19.524.978.800
416500100;Bonos subordinados;-19.524.978.800
416500200;Bonos sin plazo fijo de vencimiento;0
416800000;"RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC";52.605.642.172
416800100;Utilidad por contratos de derivados financieros para cobertura contable;52.605.642.172
416800200;Pérdida por contratos de derivados financieros para cobertura contable;0
416800300;Resultados por ajuste de pasivos financieros cubiertos;0
420000000;INGRESOS POR COMISIONES Y SERVICIOS PRESTADOS;209.176.034.608
422150100;Comisiones por prepago de créditos;3.347.472.856
422150101;Créditos otorgados a bancos;0
422150102;Créditos comerciales;1.616.442.776
422150103;Créditos para vivienda;119.162.605
422150104;Créditos de consumo;1.611.867.475
422180100;Comisiones de préstamos con letras de crédito;37.920.127
422180101;Comisiones de préstamos con letras de crédito para vivienda;5.906.304
422180102;Comisiones de préstamos con letras de crédito para fines generales;32.013.823
422250100;Comisiones por líneas de crédito y sobregiros en cuenta corriente;1.546.792.169
422250101;Líneas de crédito;1.546.792.169
422250102;Sobregiros pactados;0
422280100;Comisiones por avales y cartas de crédito;9.302.685.107
422280101;Cartas de crédito de operaciones de circulación de mercancías;115.303.415
422280102;Avales y fianzas;0
422280103;Cartas de crédito stand-by;3.179.984.725
422280104;Boletas de garantía enteradas con pagaré u otro título de crédito a favor del banco;778.440.530
422280105;Boletas de garantía enteradas con depósito en dinero;5.133.779.428
422280190;Otros;95.177.009
422350100;Comisiones por servicios de tarjetas;101.184.573.052
422350101;Tarjetas de cajeros automáticos;8.570.821.290
422350102;Tarjetas de crédito - comisiones de titulares;25.273.204.236
422350103;Tarjetas de crédito - comisiones de establecimientos;38.942.672.665
422350104;Tarjetas de débito - comisiones de titulares;7.375.821.349
422350105;Tarjetas de débito - comisiones de establecimientos;20.843.543.730
422350106;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de titulares;69.473.087
422350107;Tarjetas de pago con provisión de fondos para tarjetas innominadas ¿ comisiones de titulares;0
