
Código Contable;Descripción;Total (suma de todas las monedas)
411250200;Bancos del exterior;0
411250201;Préstamos interbancarios de liquidez;0
411250202;Préstamos interbancarios comerciales;0
411250203;Sobregiros en cuentas corrientes;0
411250204;Créditos comercio exterior exportaciones chilenas;0
411250205;Créditos comercio exterior importaciones chilenas;0
411250206;Créditos comercio exterior entre terceros países;0
411250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
411250208;Otros depósitos no transferibles en bancos del exterior;0
411250290;Otras acreencias con bancos del exterior;0
411250300;Banco Central de Chile;0
411250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
411250302;Otros depósitos en el Banco Central de Chile no disponibles;0
411250309;Otras acreencias con el Banco Central de Chile;0
411250400;Bancos Centrales del exterior;0
411250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
411250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
411250409;Otras acreencias con Bancos Centrales del exterior;0
411280000;Colocaciones comerciales;293.801.143.321
411280100;Préstamos comerciales;216.552.332.160
411280101;Préstamos en el país;216.548.499.271
411280102;Préstamos en el exterior;0
411280103;Créditos para infraestructura escolar Ley N° 20.845;0
411280104;Préstamos con letras de crédito para fines generales;0
411280105;Préstamos con mutuos hipotecarios endosables para fines generales;3.832.889
411280106;Préstamos con mutuos hipotecarios no endosables para fines generales;0
411280200;Créditos de comercio exterior;37.370.926.820
411280201;Acreditivos negociados a plazo de exportaciones chilenas;177.012.010
411280202;Otros créditos para exportaciones chilenas;22.803.088.308
411280203;Acreditivos negociados a plazo de importaciones chilenas;322.164.950
411280204;Otros créditos para importaciones chilenas;14.045.741.758
411280205;Acreditivos negociados a plazo de operaciones entre terceros países;22.919.794
411280209;Otros créditos para operaciones entre terceros países;0
411280300;Deudores en cuentas corrientes;4.521.289.251
411280400;Deudores por tarjetas de crédito;4.191.632.084
411280500;Operaciones de factoraje;14.364.184.314
411280501;Factoring con responsabilidad;10.959.435.664
411280502;Factoring sin responsabilidad;3.404.748.650
411280600;Operaciones de leasing financiero comercial;16.299.687.838
411280601;Leasing por bienes inmobiliarios;0
411280602;Leasing por bienes no inmobiliarios;16.299.687.838
411280700;Préstamos estudiantiles;385.889.392
411280701;Créditos para estudios superiores Ley N° 20.027;256.779.469
411280702;Créditos con garantía CORFO;0
411280709;Otros créditos para estudios superiores;129.109.923
411280900;Otros créditos y cuentas por cobrar;115.201.462
411280901;Deudores por pago de obligaciones avaladas;0
411280902;Deudores por boletas de garantía pagadas;23.516.484
411280990;Otras cuentas por cobrar;91.684.978
411350000;Colocaciones para vivienda;149.809.526.293
411350100;Préstamos con letras de crédito para vivienda;881.260
411350200;Préstamos con mutuos hipotecarios endosable;73.828.270
411350300;Préstamos con mutuos financiados con bonos hipotecarios;1.946.929.241
411350400;Otros créditos con mutuos para vivienda;147.781.058.106
411350401;Otros créditos con mutuos no endosables para vivienda;147.781.058.106
411350402;Otros créditos con mutuos para vivienda;0
411350500;Operaciones de leasing financiero para vivienda;0
411350900;Otros créditos y cuentas por cobrar;6.829.416
411350901;Créditos complementarios a los mutuos;6.829.416
411350902;Créditos de enlace;0
411350903;Créditos provenientes de la ANAP;0
411350990;Cuentas por cobrar a deudores para vivienda;0
411380000;Colocaciones de consumo;207.040.513.699
411380100;Créditos de consumo en cuotas;131.505.023.590
411380200;Deudores en cuentas corrientes;12.176.105.706
411380300;Deudores por tarjetas de crédito;63.319.680.707
411380400;Operaciones de leasing financiero de consumo;39.703.696
411380900;Otros créditos y cuentas por cobrar;0
411380901;Créditos de consumo rotativos;0
411380990;Cuentas por cobrar a deudores de consumo;0
411450000;Otros instrumentos financieros;28.184.465.103
411450100;Depósitos en el Banco Central de Chile;10.904.112.602
411450101;Depósitos en cuenta corriente;0
411450102;Depósitos overnight;10.904.112.602
411450109;Otros depósitos disponibles;0
411450200;Depósitos en Bancos Centrales del exterior;0
411450201;Depósitos en cuenta corriente;0
411450202;Depósitos overnight;0
411450209;Otros depósitos disponibles;0
411450300;Depósitos en bancos del país;931.766
411450400;Depósitos en bancos del exterior;552.404.833
411450900;Otros intereses ganados;16.727.015.902
411700000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;25.180.270.149
411720000;Instrumentos financieros de deuda;24.147.159.839
411720100;Del Estado y Banco Central de Chile;15.846.477.700
411720101;Instrumentos financieros de deuda del Banco Central de Chile;1.893.377.490
411720102;Bonos y pagarés de la Tesorería General de la República;13.953.100.210
411720109;Otros instrumentos financieros de deuda fiscales;0
411720200;Otros instrumentos financieros de deuda emitidos en el país;7.035.898.666
411720201;Instrumentos financieros de deuda de otros bancos del país;122.202.246
411720202;Bonos y efectos de comercio de empresas del país;6.913.696.420
411720209;Otros instrumentos financieros de deuda emitidos en el país;0
411720300;Instrumentos financieros de deuda emitidos en el exterior;1.264.783.473
411720301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
411720302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
411720303;Instrumentos financieros de deuda de otros bancos en el exterior;0
411720304;Bonos y efectos de comercio de empresas en el exterior;0
411720309;Otros instrumentos financieros de deuda emitidos en el exterior;1.264.783.473
411740000;Otros instrumentos financieros;1.033.110.310
411740100;Créditos originados y adquiridos por la entidad;1.033.110.310
411740101;Adeudado por bancos;0
411740102;Colocaciones comerciales;827.357.728
411740103;Colocaciones para vivienda;205.752.582
411740104;Colocaciones de consumo;0
411740200;Otros;0
411800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;78.808.681.547
411800100;Utilidad por contratos de derivados financieros para cobertura contable;95.800.969.831
411800200;Pérdida por contratos de derivados financieros para cobertura contable;-10.482.851.118
411800300;Resultados por ajuste de activos financieros cubiertos;-6.509.437.166
412000000;GASTOS POR INTERESES;-414.178.966.440
412100000;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-340.337.134.058
412150000;Depósitos y otras obligaciones a la vista;-2.456.954.100
412150100;Cuentas corrientes;-2.456.954.100
412150101;Cuentas corrientes de bancos del país;0
412150102;Cuentas corrientes de bancos del exterior;0
412150103;Cuentas corrientes de otras personas jurídicas;-2.423.502.415
412150104;Cuentas corrientes de personas naturales;-33.451.685
412150200;Cuentas de depósito a la vista;0
412150201;Cuentas de ahorro a la vista;0
412150202;Cuentas a la vista;0
412150300;Otros depósitos a la vista;0
412150500;Otras obligaciones a la vista;0
412180000;Depósitos y otras captaciones a plazo;-196.008.718.243
412180100;Depósitos a plazo;-195.568.408.652
412180200;Cuentas de ahorro a plazo;-440.309.591
412180201;Cuentas de ahorro a plazo con giro diferido;-12.234.650
412180202;Cuentas de ahorro a plazo con giro incondicional;-428.074.941
412180300;Otros saldos acreedores a plazo;0
412180301;Boletas de garantías pagaderas con 30 días de aviso;0
412180302;Depósitos en cuentas ¿overnight¿;0
412180390;Otros;0
412250000;Obligaciones por pactos de retrocompra y préstamos de valores;-10.062.837.071
412250100;Operaciones con bancos del país;-7.018.876.408
412250101;Contratos de retrocompra con otros bancos;-2.665.252.397
412250102;Contratos de retrocompra con Banco Central de Chile;-4.353.624.011
412250103;Obligaciones por préstamos de valores;0
412250200;Operaciones con bancos del exterior;0
412250201;Contratos de retrocompra con otros bancos;0
412250202;Contratos de retrocompra con Bancos Centrales del exterior;0
412250203;Obligaciones por préstamos de valores;0
412250300;Operaciones con otras entidades en el país;-3.043.960.663
412250301;Contratos de retrocompra;-3.043.960.663
412250302;Obligaciones por préstamos de valores;0
412250400;Operaciones con otras entidades en el exterior;0
412250401;Contratos de retrocompra;0
412250402;Obligaciones por préstamos de valores;0
412280000;Obligaciones con bancos;-55.169.887.590
412280100;Bancos del país;-2.712.344.115
412280110;Financiamientos de comercio exterior;0
412280111;Financiamientos para exportaciones chilenas;0
412280112;Financiamientos para importaciones chilenas;0
412280113;Obligaciones por operaciones entre terceros países;0
412280120;Préstamos y otras obligaciones;-2.712.344.115
412280121;Préstamos interbancarios de liquidez;0
412280122;Préstamos interbancarios comerciales;-556.186.685
412280123;Sobregiros en cuentas corrientes;-2.670.768
412280124;Depósitos a plazo no transferibles;0
412280129;Otras obligaciones;-2.153.486.662
412280200;Bancos del exterior;-52.457.543.475
412280210;Financiamientos de comercio exterior;-1.937.362.250
412280211;Financiamientos para exportaciones chilenas;-1.937.362.250
412280212;Financiamientos para importaciones chilenas;0
412280213;Obligaciones por operaciones entre terceros países;0
412280220;Préstamos y otras obligaciones;-50.520.181.225
412280221;Préstamos interbancarios de liquidez;0
412280222;Préstamos interbancarios comerciales;-50.520.181.225
412280223;Sobregiros en cuentas corrientes;0
412280224;Depósitos a plazo no transferibles;0
412280229;Otras obligaciones;0
412280300;Banco Central de Chile;0
412280301;Préstamos y otras obligaciones;0
412280302;Líneas de crédito por reprogramación de deudas;0
412280400;Bancos Centrales del exterior;0
412280401;Préstamos y otras obligaciones;0
412280402;Líneas de crédito por reprogramación de deudas;0
412350000;Instrumentos financieros de deuda emitidos;-60.256.318.820
412350100;Letras de Créditos;-643.037
412350101;Letras de crédito para vivienda;-291.314
412350102;Letras de crédito para fines generales;-351.723
412350200;Bonos;-60.255.675.783
412350201;Bonos corrientes;-59.799.557.175
412350203;Bonos hipotecarios;-456.118.608
412380000;Otras obligaciones financieras;-16.382.418.234
412380100;Obligaciones con el sector público;0
412380101;Financiamientos de CORFO;0
412380102;Obligaciones con otros organismos gubernamentales;0
412380200;Otras obligaciones en el país;-636.775.035
412380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
412380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas nominativas;0
412380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos tarjetas innominadas;0
412380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
412380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
412380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
412380207;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
412380208;Obligaciones a favor de exportadores chilenos;0
412380290;Otros créditos obtenidos en el país;-636.775.035
412380300;Obligaciones con el exterior;-15.745.643.199
412380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
412380302;Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos);0
412380303;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
412380304;Obligaciones a favor de exportadores extranjeros;0
412380305;Adeudado a organismos internacionales;0
412380306;Otros créditos obtenidos en el exterior;-15.745.643.199
412450000;OBLIGACIONES POR CONTRATOS DE ARRENDAMIENTO;-2.277.364.332
412500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-17.824.541.884
412500100;Bonos subordinados;-17.824.541.884
412800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO DE TASAS DE INTERÉS;-53.739.926.166
412800100;Utilidad por contratos de derivados financieros para cobertura contable;54.698.943
412800200;Pérdida por contratos de derivados financieros para cobertura contable;-53.293.371.116
412800300;Resultados por ajuste de pasivos financieros cubiertos;-501.253.993
415000000;INGRESOS POR REAJUSTES DE LA U.F., IVP, IPC;131.883.950.727
415100000;ACTIVOS FINANCIEROS A COSTO AMORTIZADO;307.830.981.483
415150000;Derechos por pactos de retroventa y prestamos de valores;0
415150100;Operaciones con bancos del país;0
415150101;Contratos de retroventa con otros bancos;0
415150102;Contratos de retroventa con Banco Central de Chile;0
415150103;Derechos por préstamos de valores;0
415150200;Operaciones con bancos del exterior;0
415150201;Contratos de retroventa con otros bancos;0
415150202;Contratos de retroventa con Bancos Centrales del exterior;0
415150203;Derechos por préstamos de valores;0
415150300;Operaciones con otras entidades en el país;0
415150301;Contratos de retroventa;0
415150302;Derechos por préstamos de valores;0
415150400;Operaciones con otras entidades en el exterior;0
415150401;Contratos de retroventa;0
415150402;Derechos por préstamos de valores;0
415200000;Instrumentos financieros de deuda;22.107.538.814
415200100;Del Estado y Banco Central de Chile;22.107.538.814
415200101;Instrumentos financieros de deuda del Banco Central de Chile;0
415200102;Bonos y pagarés de la Tesorería General de la República;22.107.538.814
415200109;Otros instrumentos financieros de deuda fiscales;0
415200200;Otros instrumentos financieros de deuda emitidos en el país;0
415200201;Instrumentos financieros de deuda de otros bancos del país;0
415200202;Bonos y efectos de comercio de empresas del país;0
415200209;Otros instrumentos financieros de deuda emitidos en el país;0
415200300;Instrumentos financieros de deuda emitidos en el exterior;0
415200301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415200302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415200303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415200304;Bonos y efectos de comercio de empresas en el exterior;0
415200309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415250000;Adeudado por bancos;0
415250100;Bancos del país;0
415250101;Préstamos interbancarios de liquidez;0
415250102;Préstamos interbancarios comerciales;0
415250103;Sobregiros en cuentas corrientes;0
415250104;Créditos comercio exterior exportaciones chilenas;0
415250105;Créditos comercio exterior importaciones chilenas;0
415250106;Créditos comercio exterior entre terceros países;0
415250107;Depósitos no transferibles en bancos del país;0
415250190;Otras acreencias con bancos del país;0
415250200;Bancos del exterior;0
415250201;Préstamos interbancarios de liquidez;0
415250202;Préstamos interbancarios comerciales;0
415250203;Sobregiros en cuentas corrientes;0
415250204;Créditos comercio exterior exportaciones chilenas;0
415250205;Créditos comercio exterior importaciones chilenas;0
415250206;Créditos comercio exterior entre terceros países;0
415250207;Depósitos en cuenta corriente en bancos del exterior por operaciones de derivados;0
415250208;Otros depósitos no transferibles en bancos del exterior;0
415250290;Otras acreencias con bancos del exterior;0
415250300;Banco Central de Chile;0
415250301;Depósitos en cuenta corriente del Banco Central de Chile por operaciones de derivados con COMDER;0
415250302;Otros depósitos en el Banco Central de Chile no disponibles;0
415250390;Otras acreencias con el Banco Central de Chile;0
415250400;Bancos Centrales del exterior;0
415250401;Depósitos en cuenta corriente de Bancos Centrales del exterior por operaciones de derivados;0
415250402;Otros depósitos en Bancos Centrales del exterior no disponibles;0
415250403;Otras acreencias con Bancos Centrales del exterior;0
415280000;Colocaciones comerciales;73.710.395.560
415280100;Préstamos comerciales;66.347.805.525
415280101;Préstamos en el país;30.305.396.032
415280102;Préstamos en el exterior;0
415280103;Créditos para infraestructura escolar Ley N° 20.845;0
415280104;Préstamos con letras de crédito para fines generales;5.407.886.466
415280105;Préstamos con mutuos hipotecarios endosables para fines generales;30.634.523.027
415280106;Préstamos con mutuos hipotecarios no endosables para fines generales;0
415280200;Créditos de comercio exterior;0
415280201;Acreditivos negociados a plazo de exportaciones chilenas;0
415280209;Otros créditos para exportaciones chilenas;0
415280221;Acreditivos negociados a plazo de importaciones chilenas;0
415280229;Otros créditos para importaciones chilenas;0
415280231;Acreditivos negociados a plazo de operaciones entre terceros países;0
415280239;Otros créditos para operaciones entre terceros países;0
415280300;Deudores en cuentas corrientes;0
415280400;Deudores por tarjetas de crédito;0
415280500;Operaciones de factoraje;6.142.992
415280501;Factoring con responsabilidad;6.142.992
415280502;Factoring sin responsabilidad;0
415280600;Operaciones de leasing financiero comercial;6.988.286.221
415280601;Leasing por bienes inmobiliarios;0
415280602;Leasing por bienes no inmobiliarios;6.988.286.221
415280700;Préstamos estudiantiles;368.160.822
415280701;Créditos para estudios superiores Ley N° 20.027;225.950.954
415280702;Créditos con garantía CORFO;0
415280709;Otros créditos para estudios superiores;142.209.868
415280900;Otros créditos y cuentas por cobrar;0
415280901;Deudores por pago de obligaciones avaladas;0
415280902;Deudores por boletas de garantía pagadas;0
415280990;Otras cuentas por cobrar;0
415350000;Colocaciones para vivienda;210.953.178.756
415350100;Préstamos con letras de crédito para vivienda;447.839
415350200;Préstamos con mutuos hipotecarios endosable;4.919.307
415350300;Préstamos con mutuos financiados con bonos hipotecarios;1.832.081.196
415350400;Otros créditos con mutuos para vivienda;209.115.730.414
415350401;Otros créditos con mutuos no endosables para vivienda;209.115.730.414
415350402;Otros créditos con mutuos para vivienda;0
415350500;Operaciones de leasing financiero para vivienda;0
415350900;Otros créditos y cuentas por cobrar;0
415350901;Créditos complementarios a los mutuos;0
415350902;Créditos de enlace;0
415350903;Créditos provenientes de la ANAP;0
415350990;Cuentas por cobrar a deudores para vivienda;0
415380000;Colocaciones de consumo;39.963.420
415380100;Créditos de consumo en cuotas;38.533.483
415380200;Deudores en cuentas corrientes;0
415380300;Deudores por tarjetas de crédito;0
415380400;Operaciones de leasing financiero de consumo;1.429.937
415380900;Otros créditos y cuentas por cobrar;0
415380901;Créditos de consumo rotativos;0
415380990;Cuentas por cobrar a deudores de consumo;0
415450000;Otros instrumentos financieros;1.019.904.933
415450100;Depósitos en el Banco Central de Chile;0
415450101;Depósitos en cuenta corriente;0
415450102;Depósitos overnight;0
415450109;Otros depósitos disponibles;0
415450300;Depósitos en bancos del país;0
415450900;Otros ingresos por reajustes de la U.F., IVP, IPC ganados;1.019.904.933
415600000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;5.219.214.487
415620000;Instrumentos financieros de deuda;4.573.189.024
415620100;Del Estado y Banco Central de Chile;4.531.933.968
415620101;Instrumentos financieros de deuda del Banco Central de Chile;0
415620102;Bonos y pagarés de la Tesorería General de la República;4.531.933.968
415620109;Otros instrumentos financieros de deuda fiscales;0
415620200;Otros instrumentos financieros de deuda emitidos en el país;41.255.056
415620201;Instrumentos financieros de deuda de otros bancos del país;0
415620202;Bonos y efectos de comercio de empresas del país;0
415620209;Otros instrumentos financieros de deuda emitidos en el país;41.255.056
415620300;Instrumentos financieros de deuda emitidos en el exterior;0
415620301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0
415620302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0
415620303;Instrumentos financieros de deuda de otros bancos en el exterior;0
415620304;Bonos y efectos de comercio de empresas en el exterior;0
415620309;Otros instrumentos financieros de deuda emitidos en el exterior;0
415640000;Otros instrumentos financieros;646.025.463
415640100;Créditos originados y adquiridos por la entidad;646.025.463
415640101;Adeudado por bancos;0
415640102;Colocaciones comerciales;78.876.489
415640103;Colocaciones para vivienda;567.148.974
415640104;Colocaciones de consumo;0
415640200;Otros;0
415800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC;-181.166.245.243
415800100;Utilidad por contratos de derivados financieros para cobertura contable;303.335.160
415800200;Pérdida por contratos de derivados financieros para cobertura contable;-181.469.580.403
415800300;Resultados por ajuste de activos financieros cubiertos;0
416000000;GASTOS POR REAJUSTES DE LA U.F., IVP, IPC;-42.087.880.014
416100100;PASIVOS FINANCIEROS A COSTO AMORTIZADO;-59.504.281.502
416150000;Depósitos y otras obligaciones a la vista;-1.350.065.617
416150100;Cuentas corrientes;0
416150101;Cuentas corrientes de bancos del país;0
416150102;Cuentas corrientes de bancos del exterior;0
416150103;Cuentas corrientes de otras personas jurídicas;0
416150104;Cuentas corrientes de personas naturales;0
416150200;Cuentas de depósito a la vista;0
416150201;Cuentas de ahorro a la vista;0
416150202;Cuentas a la vista;0
416150300;Otros depósitos a la vista;0
416150500;Otras obligaciones a la vista;-1.350.065.617
416180000;Depósitos y otras captaciones a plazo;-7.674.645.537
416180100;Depósitos a plazo;-5.724.888.128
416180200;Cuentas de ahorro a plazo;-1.949.757.409
416180201;Cuentas de ahorro a plazo con giro diferido;-514.995.670
416180202;Cuentas de ahorro a plazo con giro incondicional;-1.434.761.739
416180300;Otros saldos acreedores a plazo;0
416180301;Boletas de garantías pagaderas con 30 días de aviso;0
416180302;Depósitos en cuentas ¿overnight¿;0
416180390;Otros;0
416250000;Obligaciones por pactos de retrocompra y prestamos de valores;0
416250100;Operaciones con bancos del país;0
416250101;Contratos de retrocompra con otros bancos;0
416250102;Contratos de retrocompra con Banco Central de Chile;0
416250103;Obligaciones por préstamos de valores;0
416250200;Operaciones con bancos del exterior;0
416250201;Contratos de retrocompra con otros bancos;0
416250202;Contratos de retrocompra con Bancos Centrales del exterior;0
416250203;Obligaciones por préstamos de valores;0
416250300;Operaciones con otras entidades en el país;0
416250301;Contratos de retrocompra;0
416250302;Obligaciones por préstamos de valores;0
416250400;Operaciones con otras entidades en el exterior;0
416250401;Contratos de retrocompra;0
416250402;Obligaciones por préstamos de valores;0
416280000;Obligaciones con bancos;0
416280100;Bancos del país;0
416280110;Financiamientos de comercio exterior;0
416280111;Financiamientos para exportaciones chilenas;0
416280112;Financiamientos para importaciones chilenas;0
416280113;Obligaciones por operaciones entre terceros países;0
416280120;Préstamos y otras obligaciones;0
416280121;Préstamos interbancarios de liquidez;0
416280122;Préstamos interbancarios comerciales;0
416280123;Sobregiros en cuentas corrientes;0
416280124;Depósitos a plazo no transferibles;0
416280129;Otras obligaciones;0
416280200;Bancos del exterior;0
416280210;Financiamientos de comercio exterior;0
416280211;Financiamientos para exportaciones chilenas;0
416280212;Financiamientos para importaciones chilenas;0
416280213;Obligaciones por operaciones entre terceros países;0
416280220;Préstamos y otras obligaciones;0
416280221;Préstamos interbancarios de liquidez;0
416280222;Préstamos interbancarios comerciales;0
416280223;Sobregiros en cuentas corrientes;0
416280224;Depósitos a plazo no transferibles;0
416280229;Otras obligaciones;0
416280300;Banco Central de Chile;0
416280301;Préstamos y otras obligaciones;0
416280302;Líneas de crédito por reprogramación de deudas;0
416280400;Banco Central del Exterior;0
416280401;Préstamos y otras obligaciones;0
416280402;Líneas de crédito por reprogramación de deudas;0
416350000;Instrumentos financieros de deuda emitidos;-48.869.525.903
416350100;Letras de Créditos;-998.964
416350101;Letras de crédito para vivienda;-998.964
416350102;Letras de crédito para fines generales;0
416350200;Bonos;-48.868.526.939
416350201;Bonos corrientes;-48.121.836.478
416350203;Bonos hipotecarios;-746.690.461
416380000;Otras obligaciones financieras;-1.610.044.445
416380100;Obligaciones con el sector público;0
416380101;Financiamientos de CORFO;0
416380102;Obligaciones con otros organismos gubernamentales;0
416380200;Otras obligaciones en el país;-1.610.044.445
416380201;Adeudado a establecimientos afiliados por el uso de tarjetas de crédito;0
416380202;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas nominativas;0
416380203;Adeudado a establecimientos afiliados por el uso de tarjetas de pago con provisión de fondos de tarjetas innominadas;0
416380204;Adeudado a operadores por servicios de operación de tarjetas de crédito;0
416380205;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos nominativas;0
416380206;Adeudado a operadores por servicios de operación de tarjetas de pago con provisión de fondos innominadas;0
416380207;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
416380208;Obligaciones a favor de exportadores chilenos;0
416380290;Otros créditos obtenidos en el país;-1.610.044.445
416380300;Obligaciones con el exterior;0
416380301;Adeudado a establecimientos afiliados por el uso de tarjetas;0
416380302;Adeudado a operadores por servicios de operación de tarjetas (débito, crédito, pago con provisión de fondos);0
416380303;Adeudado a licenciante de marcas de tarjetas (débito, crédito, pago con provisión de fondos);0
416380304;Obligaciones a favor de exportadores extranjeros;0
416380305;Adeudado a organismos internacionales;0
416380306;Otros créditos obtenidos en el exterior;0
416500000;INSTRUMENTOS FINANCIEROS DE CAPITAL REGULATORIO EMITIDOS;-20.068.063.248
416500100;Bonos subordinados;-20.068.063.248
416500200;Bonos sin plazo fijo de vencimiento;0
416800000;RESULTADO DE COBERTURAS CONTABLES DEL RIESGO POR REAJUSTES DE LA U.F., IVP, IPC;37.484.464.736
416800100;Utilidad por contratos de derivados financieros para cobertura contable;44.153.332.979
416800200;Pérdida por contratos de derivados financieros para cobertura contable;-6.668.868.243
416800300;Resultados por ajuste de pasivos financieros cubiertos;0
420000000;INGRESOS POR COMISIONES Y SERVICIOS PRESTADOS;264.070.059.385
422150100;Comisiones por prepago de créditos;3.805.197.543
422150101;Créditos otorgados a bancos;0
422150102;Créditos comerciales;1.549.533.720
422150103;Créditos para vivienda;154.353.021
422150104;Créditos de consumo;2.101.310.802
422180100;Comisiones de préstamos con letras de crédito;588.431
422180101;Comisiones de préstamos con letras de crédito para vivienda;85.660
422180102;Comisiones de préstamos con letras de crédito para fines generales;502.771
422250100;Comisiones por líneas de crédito y sobregiros en cuenta corriente;286.676.117
422250101;Líneas de crédito;286.676.117
422250102;Sobregiros pactados;0
422280100;Comisiones por avales y cartas de crédito;12.015.235.289
422280101;Cartas de crédito de operaciones de circulación de mercancías;138.789.158
422280102;Avales y fianzas;0
422280103;Cartas de crédito stand-by;4.694.321.650
422280104;Boletas de garantía enteradas con pagaré u otro título de crédito a favor del banco;1.598.392.084
422280105;Boletas de garantía enteradas con depósito en dinero;5.394.301.108
422280190;Otros;189.431.289
422350100;Comisiones por servicios de tarjetas;143.516.879.436
422350101;Tarjetas de cajeros automáticos;12.988.393.091
422350102;Tarjetas de crédito - comisiones de titulares;29.063.084.063
422350103;Tarjetas de crédito - comisiones de establecimientos;53.359.272.493
422350104;Tarjetas de débito - comisiones de titulares;6.636.820.265
422350105;Tarjetas de débito - comisiones de establecimientos;39.852.201.424
422350106;Tarjetas de pago con provisión de fondos para tarjetas nominativas ¿ comisiones de titulares;0
422350107;Tarjetas de pago con provisión de fondos para tarjetas innominadas ¿ comisiones de titulares;0
