
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;26.242;32.668;1.111;7.157;67.178
4100100;Contratos de retrocompra;25;0;0;0;25
4100101;Intereses;25;0;0;0;25
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;2;0;0;5;7
4100201;Intereses;2;0;0;5;7
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;19.302;22.245;1.109;6.132;48.788
4100301;Intereses de préstamos comerciales;17.131;9.032;679;4.858;31.700
4100309;Intereses de créditos de comercio exterior;112;0;20;1.264;1.396
4100310;Intereses de créditos en cuentas corrientes;808;0;0;10;818
4100320;Intereses de operaciones de factoraje;0;0;0;0;0
4100325;Intereses de préstamos estudiantiles;0;26;0;0;26
4100330;Intereses por leasing comercial;718;3.811;410;0;4.939
4100340;Intereses de otros créditos y cuentas por cobrar;0;0;0;0;0
4100351;Reajustes de préstamos comerciales;1;6.907;0;0;6.908
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;0;0;0;0
4100375;Reajustes de préstamos estudiantiles;0;26;0;0;26
4100380;Reajustes por leasing comercial;0;2.443;0;0;2.443
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;532;0;0;0;532
4100400;Colocaciones para vivienda;28;10.338;0;0;10.366
4100401;Intereses de préstamos con letras de crédito;0;20;0;0;20
4100402;Comisiones de préstamos con letras de crédito;28;0;0;0;28
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;5.905;0;0;5.905
4100407;Intereses de otros mutuos para vivienda;0;0;0;0;0
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;14;0;0;14
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;4.399;0;0;4.399
4100457;Reajustes de otros mutuos para vivienda;0;0;0;0;0
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;2.361;70;0;813;3.244
4100501;Intereses de créditos de consumo en cuotas;1.783;54;0;0;1.837
4100510;Intereses de créditos en cuentas corrientes;3;0;0;813;816
4100520;Intereses de créditos por tarjetas de crédito;537;0;0;0;537
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;16;0;0;16
4100599;Comisiones por prepago de créditos de consumo;38;0;0;0;38
4100600;Instrumentos de inversión;2.832;5;0;164;3.001
4100601;Intereses de inversiones disponibles para la venta;2.832;5;0;164;3.001
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;0;0;0;0
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.692;10;2;43;1.747
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;42;42
4100810;Otros intereses ganados;1.692;0;2;1;1.695
4100850;Otros reajustes ganados;0;10;0;0;10
4100900;Resultado de coberturas contables;0;0;0;0;0
4150000;GASTOS POR INTERESES Y REAJUSTES;-17.310;-20.875;-443;-2.445;-41.073
4150100;Depósitos a la vista;0;-73;0;0;-73
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-73;0;0;-73
4150200;Contratos de retrocompra;-248;0;0;0;-248
4150201;Intereses;-248;0;0;0;-248
4150251;Reajustes;0;0;0;0;0
4150300;Depósitos y captaciones a plazo;-16.660;-8.520;0;-294;-25.474
4150301;Intereses por depósitos a plazo;-16.660;-3.234;0;-294;-20.188
4150302;Intereses por cuentas de ahorro a plazo;0;-4;0;0;-4
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-5.243;0;0;-5.243
4150352;Reajustes por cuentas de ahorro a plazo;0;-39;0;0;-39
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-10;0;-10;-249;-269
4150401;Intereses;-10;0;-10;-249;-269
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-392;-12.113;0;-1.281;-13.786
4150501;Intereses por letras de crédito;0;-66;0;0;-66
4150511;Intereses por bonos corrientes;-392;-4.506;0;-1.281;-6.179
4150521;Intereses por bonos subordinados;0;-1.883;0;0;-1.883
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-46;0;0;-46
4150561;Reajustes por bonos corrientes;0;-4.341;0;0;-4.341
4150571;Reajustes por bonos subordinados;0;-1.271;0;0;-1.271
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;-169;-433;-621;-1.223
4150601;Intereses;0;-78;-433;-621;-1.132
4150651;Reajustes;0;-91;0;0;-91
4150800;Otros gastos por intereses o reajustes;0;0;0;0;0
4150801;Intereses;0;0;0;0;0
4150851;Reajustes;0;0;0;0;0
4150900;Resultado de coberturas contables;0;0;0;0;0
4200000;INGRESOS POR COMISIONES;10.974;0;10;270;11.254
4200100;Comisiones por líneas de crédito y sobregiros;984;0;0;0;984
4200200;Comisiones por avales y cartas de crédito;42;0;10;118;170
4200300;Comisiones por servicios de tarjetas;1.432;0;0;0;1.432
4200303;Tarjetas de cajeros automáticos;0;0;0;0;0
4200304;Tarjetas de crédito-comisiones a titulares;122;0;0;0;122
4200305;Tarjetas de crédito-comisiones de establecimientos;513;0;0;0;513
4200306;Tarjetas de débito-comisiones de titulares;680;0;0;0;680
4200307;Tarjetas de débito-comisiones de establecimientos;0;0;0;0;0
4200309;Otras tarjetas;117;0;0;0;117
4200400;Comisiones por administración de cuentas;122;0;0;0;122
4200500;Comisiones por cobranzas, recaudaciones y pagos;805;0;0;28;833
4200600;Comisiones por intermediación y manejo de valores;1.521;0;0;0;1.521
4200700;Comisiones por inversiones en fondos mutuos u otros;4.609;0;0;0;4.609
4200800;Remuneraciones por comercialización de seguros;450;0;0;0;450
4200900;Otras comisiones ganadas;1.009;0;0;124;1.133
4250000;GASTOS POR COMISIONES;-1.157;0;0;-676;-1.833
4250100;Remuneraciones por operación de tarjetas;-895;0;0;0;-895
4250101;Comisiones por operación de tarjetas de crédito;-342;0;0;0;-342
4250102;Comisiones por operación de tarjetas de débito y cajeros;-553;0;0;0;-553
4250190;Otras;0;0;0;0;0
4250200;Comisiones por operación con valores;-234;0;0;-51;-285
4250300;Otras comisiones;-28;0;0;-625;-653
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;8.462;719;0;6.637;15.818
4300100;Instrumentos financieros para negociación;3.595;753;0;151;4.499
4300101;Intereses y reajustes;2.121;463;0;39;2.623
4300102;Ajuste a valor razonable;950;0;0;80;1.030
4300103;Utilidad por venta;284;355;0;32;671
4300104;Pérdida por venta;-29;-65;0;0;-94
4300190;Resultado inversiones en Fondos Mutuos;269;0;0;0;269
4300200;Derivados de negociación;4.735;0;0;6.341;11.076
4300300;Venta de instrumentos disponibles para la venta;132;-34;0;145;243
4300400;Venta de cartera de créditos;0;0;0;0;0
4300500;Resultado neto de otras operaciones;0;0;0;0;0
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;-5.661;0;-989;0;-6.650
4350100;Resultado neto de cambio monedas extranjeras;-5.921;0;0;0;-5.921
4350200;Resultados neto por reajustes por tipo de cambio;260;0;-989;0;-729
4350900;Resultado de coberturas contables;0;0;0;0;0
4400000;OTROS INGRESOS OPERACIONALES;982;1;0;153;1.136
4400100;Ingresos por bienes recibidos en pago;266;0;0;0;266
4400200;Liberación de provisiones por contingencias;0;0;0;0;0
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;716;1;0;153;870
4500000;PROVISIONES POR RIESGO DE CREDITO;1.495;0;0;0;1.495
4500100;Provisiones para créditos y cuentas por cobrar;501;0;0;0;501
4500101;Provisiones colocaciones comerciales;1.400;0;0;0;1.400
4500111;Provisiones colocaciones para vivienda;-454;0;0;0;-454
4500112;Provisiones colocaciones de consumo;-440;0;0;0;-440
4500190;Provisiones para créditos otorgados a bancos;-5;0;0;0;-5
4500200;Provisiones para créditos contingentes;-378;0;0;0;-378
4500700;Provisiones adicionales;870;0;0;0;870
4500701;Provisiones adicionales colocaciones comerciales;692;0;0;0;692
4500702;Provisiones adicionales colocaciones para vivienda;172;0;0;0;172
4500703;Provisiones adicionales colocaciones de consumo;6;0;0;0;6
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;502;0;0;0;502
4500901;Recuperación de créditos comerciales castigados;316;0;0;0;316
4500911;Recuperación de créditos para vivienda castigados;92;0;0;0;92
4500921;Recuperación de créditos de consumo castigados;94;0;0;0;94
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-13.177;0;0;0;-13.177
4610000;GASTOS DE ADMINISTRACIÓN;-6.665;-3;0;0;-6.668
4610100;Gastos generales de administración;-4.643;-3;0;0;-4.646
4610200;Servicios subcontratados;-260;0;0;0;-260
4610300;Gastos del Directorio;-202;0;0;0;-202
4610400;Publicidad y propaganda;-882;0;0;0;-882
4610500;Impuestos, contribuciones y aportes;-678;0;0;0;-678
