
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;68.943;177.254;4.677;21.290;272.164
4100100;Contratos de retrocompra;45;0;0;0;45
4100101;Intereses;45;0;0;0;45
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;0;0;0;0;0
4100201;Intereses;0;0;0;0;0
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;61.117;103.625;4.677;18.932;188.351
4100301;Intereses de préstamos comerciales;49.592;29.923;2.443;14.352;96.310
4100309;Intereses de créditos de comercio exterior;96;0;189;4.103;4.388
4100310;Intereses de créditos en cuentas corrientes;1.292;0;0;27;1.319
4100320;Intereses de operaciones de factoraje;3.155;11;0;166;3.332
4100325;Intereses de préstamos estudiantiles;0;202;0;0;202
4100330;Intereses por leasing comercial;3.793;8.071;2.045;0;13.909
4100340;Intereses de otros créditos y cuentas por cobrar;14;0;0;0;14
4100351;Reajustes de préstamos comerciales;11;54.720;0;0;54.731
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;0;0;0;0
4100375;Reajustes de préstamos estudiantiles;0;190;0;0;190
4100380;Reajustes por leasing comercial;0;10.364;0;0;10.364
4100390;Reajustes de otros créditos y cuentas por cobrar;0;2;0;0;2
4100399;Comisiones por prepago de créditos comerciales;3.164;142;0;284;3.590
4100400;Colocaciones para vivienda;14;72.622;0;0;72.636
4100401;Intereses de préstamos con letras de crédito;0;14;0;0;14
4100402;Comisiones de préstamos con letras de crédito;12;0;0;0;12
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;26.574;0;0;26.574
4100407;Intereses de otros mutuos para vivienda;0;0;0;0;0
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;14;0;0;14
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;2;46.019;0;0;46.021
4100457;Reajustes de otros mutuos para vivienda;0;1;0;0;1
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;7.376;437;0;1.577;9.390
4100501;Intereses de créditos de consumo en cuotas;5.482;9;0;0;5.491
4100510;Intereses de créditos en cuentas corrientes;4;0;0;1.577;1.581
4100520;Intereses de créditos por tarjetas de crédito;1.754;0;0;0;1.754
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;1;426;0;0;427
4100599;Comisiones por prepago de créditos de consumo;135;2;0;0;137
4100600;Instrumentos de inversión;5.901;2.027;0;639;8.567
4100601;Intereses de inversiones disponibles para la venta;5.901;589;0;639;7.129
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;1.438;0;0;1.438
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.899;110;0;31;2.040
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;17;17
4100810;Otros intereses ganados;1.299;0;0;14;1.313
4100850;Otros reajustes ganados;600;110;0;0;710
4100900;Resultado de coberturas contables;-7.409;-1.567;0;111;-8.865
4150000;GASTOS POR INTERESES Y REAJUSTES;-4.995;-109.588;-1.647;-6.965;-123.195
4150100;Depósitos a la vista;0;-427;0;0;-427
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-427;0;0;-427
4150200;Contratos de retrocompra;-226;-121;0;0;-347
4150201;Intereses;-226;-117;0;0;-343
4150251;Reajustes;0;-4;0;0;-4
4150300;Depósitos y captaciones a plazo;-730;-30.485;0;-1.097;-32.312
4150301;Intereses por depósitos a plazo;-730;-1.808;0;-1.097;-3.635
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;0;0
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-28.546;0;0;-28.546
4150352;Reajustes por cuentas de ahorro a plazo;0;-131;0;0;-131
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-3.731;0;-12;-393;-4.136
4150401;Intereses;-3.731;0;-12;-393;-4.136
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-1.187;-78.427;0;-5.024;-84.638
4150501;Intereses por letras de crédito;0;-20;0;0;-20
4150511;Intereses por bonos corrientes;-1.187;-19.823;0;-5.024;-26.034
4150521;Intereses por bonos subordinados;0;-6.404;0;0;-6.404
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-23;0;0;-23
4150561;Reajustes por bonos corrientes;0;-44.633;0;0;-44.633
4150571;Reajustes por bonos subordinados;0;-7.524;0;0;-7.524
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;0;-1.635;-430;-2.065
4150601;Intereses;0;0;-1.635;-430;-2.065
4150651;Reajustes;0;0;0;0;0
4150700;Obligaciones por contratos de arrendamiento;0;-128;0;0;-128
4150701;Intereses;0;-128;0;0;-128
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;0;0;-21;-21
4150801;Intereses;0;0;0;-21;-21
4150851;Reajustes;0;0;0;0;0
4150900;Resultado de coberturas contables;879;0;0;0;879
4200000;INGRESOS POR COMISIONES;46.345;2.060;620;8.969;57.994
4200100;Comisiones por líneas de crédito y sobregiros;2.261;2.060;413;3;4.737
4200200;Comisiones por avales y cartas de crédito;141;0;207;327;675
4200300;Comisiones por servicios de tarjetas;9.146;0;0;0;9.146
4200303;Tarjetas de cajeros automáticos;0;0;0;0;0
4200304;Tarjetas de crédito-comisiones a titulares;3.862;0;0;0;3.862
4200305;Tarjetas de crédito-comisiones de establecimientos;2.339;0;0;0;2.339
4200306;Tarjetas de débito-comisiones de titulares;2.657;0;0;0;2.657
4200307;Tarjetas de débito-comisiones de establecimientos;0;0;0;0;0
4200309;Otras tarjetas;288;0;0;0;288
4200400;Comisiones por administración de cuentas;569;0;0;0;569
4200500;Comisiones por cobranzas, recaudaciones y pagos;3.888;0;0;75;3.963
4200600;Comisiones por intermediación y manejo de valores;4.650;0;0;6.330;10.980
4200700;Comisiones por inversiones en fondos mutuos u otros;18.543;0;0;1.484;20.027
4200800;Remuneraciones por comercialización de seguros;2.932;0;0;0;2.932
4200900;Otras comisiones ganadas;4.215;0;0;750;4.965
4250000;GASTOS POR COMISIONES;-4.809;0;0;-2.974;-7.783
