
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;122.176;155.158;5.725;37.983;321.042
4100100;Contratos de retrocompra;46;0;0;0;46
4100101;Intereses;46;0;0;0;46
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;17;0;0;0;17
4100201;Intereses;17;0;0;0;17
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;88.449;94.617;5.720;33.482;222.268
4100301;Intereses de préstamos comerciales;71.753;36.893;3.860;24.657;137.163
4100309;Intereses de créditos de comercio exterior;475;0;78;8.631;9.184
4100310;Intereses de créditos en cuentas corrientes;2.682;0;0;49;2.731
4100320;Intereses de operaciones de factoraje;4.085;18;0;145;4.248
4100325;Intereses de préstamos estudiantiles;0;32;0;0;32
4100330;Intereses por leasing comercial;4.653;14.926;1.782;0;21.361
4100340;Intereses de otros créditos y cuentas por cobrar;2;0;0;0;2
4100351;Reajustes de préstamos comerciales;5;32.765;0;0;32.770
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;0;0;0;0
4100375;Reajustes de préstamos estudiantiles;0;13;0;0;13
4100380;Reajustes por leasing comercial;0;9.969;0;0;9.969
4100390;Reajustes de otros créditos y cuentas por cobrar;0;1;0;0;1
4100399;Comisiones por prepago de créditos comerciales;4.794;0;0;0;4.794
4100400;Colocaciones para vivienda;30;59.603;0;0;59.633
4100401;Intereses de préstamos con letras de crédito;0;44;0;0;44
4100402;Comisiones de préstamos con letras de crédito;30;0;0;0;30
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;32.908;0;0;32.908
4100407;Intereses de otros mutuos para vivienda;0;0;0;0;0
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;30;0;0;30
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;26.621;0;0;26.621
4100457;Reajustes de otros mutuos para vivienda;0;0;0;0;0
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;9.880;223;0;3.224;13.327
4100501;Intereses de créditos de consumo en cuotas;7.015;150;0;0;7.165
4100510;Intereses de créditos en cuentas corrientes;9;0;0;3.220;3.229
4100520;Intereses de créditos por tarjetas de crédito;2.671;0;0;4;2.675
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;73;0;0;73
4100599;Comisiones por prepago de créditos de consumo;185;0;0;0;185
4100600;Instrumentos de inversión;19.591;278;0;686;20.555
4100601;Intereses de inversiones disponibles para la venta;19.591;107;0;686;20.384
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;171;0;0;171
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;4.267;437;5;591;5.300
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;585;585
4100810;Otros intereses ganados;4.256;0;5;6;4.267
4100850;Otros reajustes ganados;11;437;0;0;448
4100900;Resultado de coberturas contables;-104;0;0;0;-104
4150000;GASTOS POR INTERESES Y REAJUSTES;-67.592;-96.644;-2.614;-20.571;-187.421
4150100;Depósitos a la vista;0;-340;0;0;-340
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-340;0;0;-340
4150200;Contratos de retrocompra;-2.212;-143;0;-1;-2.356
4150201;Intereses;-2.212;-105;0;-1;-2.318
4150251;Reajustes;0;-38;0;0;-38
4150300;Depósitos y captaciones a plazo;-60.401;-25.859;0;-8.086;-94.346
4150301;Intereses por depósitos a plazo;-60.401;-6.092;0;-8.086;-74.579
4150302;Intereses por cuentas de ahorro a plazo;0;-1;0;0;-1
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-19.685;0;0;-19.685
4150352;Reajustes por cuentas de ahorro a plazo;0;-81;0;0;-81
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-601;0;-205;-5.172;-5.978
4150401;Intereses;-601;0;-205;-5.172;-5.978
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-4.378;-70.051;0;-4.630;-79.059
4150501;Intereses por letras de crédito;0;-81;0;0;-81
4150511;Intereses por bonos corrientes;-4.378;-27.155;0;-4.630;-36.163
4150521;Intereses por bonos subordinados;0;-8.521;0;0;-8.521
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-54;0;0;-54
4150561;Reajustes por bonos corrientes;0;-28.227;0;0;-28.227
4150571;Reajustes por bonos subordinados;0;-6.013;0;0;-6.013
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;-251;-2.409;-2.608;-5.268
4150601;Intereses;0;-119;-2.409;-2.608;-5.136
4150651;Reajustes;0;-132;0;0;-132
4150800;Otros gastos por intereses o reajustes;0;0;0;-74;-74
4150801;Intereses;0;0;0;-74;-74
4150851;Reajustes;0;0;0;0;0
4150900;Resultado de coberturas contables;0;0;0;0;0
4200000;INGRESOS POR COMISIONES;57.662;3;123;1.022;58.810
4200100;Comisiones por líneas de crédito y sobregiros;4.214;0;0;5;4.219
4200200;Comisiones por avales y cartas de crédito;163;0;123;292;578
4200300;Comisiones por servicios de tarjetas;7.269;0;0;0;7.269
4200303;Tarjetas de cajeros automáticos;0;0;0;0;0
4200304;Tarjetas de crédito-comisiones a titulares;708;0;0;0;708
4200305;Tarjetas de crédito-comisiones de establecimientos;2.791;0;0;0;2.791
