
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;46.757;114.780;3.072;13.869;178.478
4100100;Contratos de retrocompra;19;0;0;0;19
4100101;Intereses;19;0;0;0;19
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;0;0;0;0;0
4100201;Intereses;0;0;0;0;0
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;39.368;67.286;3.072;12.393;122.119
4100301;Intereses de préstamos comerciales;31.434;19.954;1.615;9.422;62.425
4100309;Intereses de créditos de comercio exterior;58;0;83;2.604;2.745
4100310;Intereses de créditos en cuentas corrientes;845;0;0;16;861
4100320;Intereses de operaciones de factoraje;2.004;7;0;100;2.111
4100325;Intereses de préstamos estudiantiles;0;128;0;0;128
4100330;Intereses por leasing comercial;2.489;5.418;1.374;0;9.281
4100340;Intereses de otros créditos y cuentas por cobrar;5;0;0;0;5
4100351;Reajustes de préstamos comerciales;0;34.987;0;0;34.987
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;0;0;0;0
4100375;Reajustes de préstamos estudiantiles;0;112;0;0;112
4100380;Reajustes por leasing comercial;0;6.595;0;0;6.595
4100390;Reajustes de otros créditos y cuentas por cobrar;0;1;0;0;1
4100399;Comisiones por prepago de créditos comerciales;2.533;84;0;251;2.868
4100400;Colocaciones para vivienda;7;46.284;0;0;46.291
4100401;Intereses de préstamos con letras de crédito;0;10;0;0;10
4100402;Comisiones de préstamos con letras de crédito;7;0;0;0;7
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;17.526;0;0;17.526
4100407;Intereses de otros mutuos para vivienda;0;0;0;0;0
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;10;0;0;10
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;28.738;0;0;28.738
4100457;Reajustes de otros mutuos para vivienda;0;0;0;0;0
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;0;0;0;0
4100499;Comisiones por prepago de créditos para vivienda;0;0;0;0;0
4100500;Colocaciones de consumo;4.913;329;0;1.044;6.286
4100501;Intereses de créditos de consumo en cuotas;3.615;9;0;0;3.624
4100510;Intereses de créditos en cuentas corrientes;2;0;0;1.044;1.046
4100520;Intereses de créditos por tarjetas de crédito;1.193;0;0;0;1.193
4100530;Intereses por leasing de consumo;0;0;0;0;0
4100540;Intereses de otros créditos de consumo;0;0;0;0;0
4100590;Reajustes colocaciones de consumo;0;318;0;0;318
4100599;Comisiones por prepago de créditos de consumo;103;2;0;0;105
4100600;Instrumentos de inversión;3.362;1.337;0;411;5.110
4100601;Intereses de inversiones disponibles para la venta;3.362;396;0;411;4.169
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;0;0
4100651;Reajustes de inversiones disponibles para la venta;0;941;0;0;941
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;1.002;46;0;21;1.069
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;0;0;0;13;13
4100810;Otros intereses ganados;650;0;0;8;658
4100850;Otros reajustes ganados;352;46;0;0;398
4100900;Resultado de coberturas contables;-1.914;-502;0;0;-2.416
4150000;GASTOS POR INTERESES Y REAJUSTES;-2.871;-72.970;-1.075;-4.477;-81.393
4150100;Depósitos a la vista;0;-254;0;0;-254
4150101;Intereses por cuentas corrientes;0;0;0;0;0
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;0;0
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-254;0;0;-254
4150200;Contratos de retrocompra;-59;-20;0;0;-79
4150201;Intereses;-59;-18;0;0;-77
4150251;Reajustes;0;-2;0;0;-2
4150300;Depósitos y captaciones a plazo;0;-22.432;0;-655;-23.087
4150301;Intereses por depósitos a plazo;0;-908;0;-655;-1.563
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;0;0
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-21.446;0;0;-21.446
4150352;Reajustes por cuentas de ahorro a plazo;0;-78;0;0;-78
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-2.339;0;-8;-267;-2.614
4150401;Intereses;-2.339;0;-8;-267;-2.614
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-780;-50.176;0;-3.250;-54.206
4150501;Intereses por letras de crédito;0;-15;0;0;-15
4150511;Intereses por bonos corrientes;-780;-13.175;0;-3.250;-17.205
4150521;Intereses por bonos subordinados;0;-4.242;0;0;-4.242
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-16;0;0;-16
4150561;Reajustes por bonos corrientes;0;-27.984;0;0;-27.984
4150571;Reajustes por bonos subordinados;0;-4.744;0;0;-4.744
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;0;-1.067;-298;-1.365
4150601;Intereses;0;0;-1.067;-298;-1.365
4150651;Reajustes;0;0;0;0;0
4150700;Obligaciones por contratos de arrendamiento;0;-88;0;0;-88
4150701;Intereses;0;-88;0;0;-88
4150751;Reajustes;0;0;0;0;0
4150800;Otros gastos por intereses o reajustes;0;0;0;-7;-7
4150801;Intereses;0;0;0;-7;-7
4150851;Reajustes;0;0;0;0;0
4150900;Resultado de coberturas contables;307;0;0;0;307
4200000;INGRESOS POR COMISIONES;31.791;1.326;377;5.750;39.244
4200100;Comisiones por líneas de crédito y sobregiros;1.359;1.326;249;3;2.937
4200200;Comisiones por avales y cartas de crédito;92;0;128;231;451
4200300;Comisiones por servicios de tarjetas;7.473;0;0;0;7.473
4200303;Tarjetas de cajeros automáticos;0;0;0;0;0
4200304;Tarjetas de crédito-comisiones a titulares;4.128;0;0;0;4.128
4200305;Tarjetas de crédito-comisiones de establecimientos;1.455;0;0;0;1.455
4200306;Tarjetas de débito-comisiones de titulares;1.705;0;0;0;1.705
4200307;Tarjetas de débito-comisiones de establecimientos;0;0;0;0;0
4200309;Otras tarjetas;185;0;0;0;185
4200400;Comisiones por administración de cuentas;382;0;0;0;382
4200500;Comisiones por cobranzas, recaudaciones y pagos;2.515;0;0;53;2.568
4200600;Comisiones por intermediación y manejo de valores;3.322;0;0;3.953;7.275
4200700;Comisiones por inversiones en fondos mutuos u otros;12.000;0;0;1.037;13.037
4200800;Remuneraciones por comercialización de seguros;1.865;0;0;0;1.865
4200900;Otras comisiones ganadas;2.783;0;0;473;3.256
4250000;GASTOS POR COMISIONES;-3.203;0;0;-2.115;-5.318
4250100;Remuneraciones por operación de tarjetas;-2.227;0;0;0;-2.227
4250101;Comisiones por operación de tarjetas de crédito;-1.265;0;0;0;-1.265
4250102;Comisiones por operación de tarjetas de débito y cajeros;-962;0;0;0;-962
4250190;Otras;0;0;0;0;0
4250200;Comisiones por operación con valores;-533;0;0;-109;-642
4250300;Otras comisiones;-443;0;0;-2.006;-2.449
4300000;UTILIDAD NETA DE OPERACIONES FINANCIERAS;-15.591;1.225;0;-284;-14.650
4300100;Instrumentos financieros para negociación;-753;1.203;0;-495;-45
4300101;Intereses y reajustes;-247;1.077;0;289;1.119
4300102;Ajuste a valor razonable;-1.060;0;0;-579;-1.639
4300103;Utilidad por venta;1.266;490;0;116;1.872
4300104;Pérdida por venta;-728;-364;0;-321;-1.413
4300190;Resultado inversiones en Fondos Mutuos;16;0;0;0;16
4300200;Derivados de negociación;-15.266;0;0;0;-15.266
4300300;Venta de instrumentos disponibles para la venta;55;22;0;211;288
4300400;Venta de cartera de créditos;373;0;0;0;373
4300500;Resultado neto de otras operaciones;0;0;0;0;0
4350000;UTILIDAD (PÉRDIDA) DE CAMBIO NETA;17.538;0;1.710;0;19.248
4350100;Resultado neto de cambio monedas extranjeras;17.733;0;0;0;17.733
4350200;Resultados neto por reajustes por tipo de cambio;-195;0;1.710;0;1.515
4350900;Resultado de coberturas contables;0;0;0;0;0
4400000;OTROS INGRESOS OPERACIONALES;2.690;8;0;297;2.995
4400100;Ingresos por bienes recibidos en pago;3;0;0;0;3
4400200;Liberación de provisiones por contingencias;0;0;0;0;0
4400290;Otras provisiones por contingencias;0;0;0;0;0
4400300;Otros ingresos;2.687;8;0;297;2.992
4500000;PROVISIONES POR RIESGO DE CREDITO;-8.120;0;0;0;-8.120
4500100;Provisiones para créditos y cuentas por cobrar;-7.609;0;0;0;-7.609
4500101;Provisiones colocaciones comerciales;-4.924;0;0;0;-4.924
4500111;Provisiones colocaciones para vivienda;-86;0;0;0;-86
4500112;Provisiones colocaciones de consumo;-978;0;0;0;-978
4500190;Provisiones para créditos otorgados a bancos;0;0;0;0;0
4500191;Provisiones por deducible de garantÌas FOGAPE Covid-19;-1.621;0;0;0;-1.621
4500200;Provisiones para créditos contingentes;1.017;0;0;0;1.017
4500700;Provisiones adicionales;-1.983;0;0;0;-1.983
4500701;Provisiones adicionales colocaciones comerciales;-1.358;0;0;0;-1.358
4500702;Provisiones adicionales colocaciones para vivienda;-537;0;0;0;-537
4500703;Provisiones adicionales colocaciones de consumo;-88;0;0;0;-88
4500800;Ajuste a provisión mínima cartera normal;0;0;0;0;0
4500801;Ajuste a provisión mínima adeudado por bancos;0;0;0;0;0
4500802;Ajuste a provisión mínima colocaciones comerciales;0;0;0;0;0
4500803;Ajuste a provisión mínima créditos contingentes;0;0;0;0;0
4500900;Recuperación de créditos castigados;455;0;0;0;455
4500901;Recuperación de créditos comerciales castigados;25;0;0;0;25
4500911;Recuperación de créditos para vivienda castigados;0;0;0;0;0
4500921;Recuperación de créditos de consumo castigados;430;0;0;0;430
4500931;Recuperación de otros créditos castigados;0;0;0;0;0
4600000;REMUNERACIONES Y GASTOS DEL PERSONAL;-39.206;0;0;0;-39.206
4610000;GASTOS DE ADMINISTRACIÓN;-18.844;0;0;0;-18.844
4610100;Gastos generales de administración;-12.382;0;0;0;-12.382
4610200;Servicios subcontratados;-1.481;0;0;0;-1.481
4610300;Gastos del Directorio;-493;0;0;0;-493
4610400;Publicidad y propaganda;-2.261;0;0;0;-2.261
4610500;Impuestos, contribuciones y aportes;-2.227;0;0;0;-2.227
4620000;DEPRECIACIONES Y AMORTIZACIONES;-5.255;-240;0;0;-5.495
4630000;DETERIOROS;0;0;0;0;0
4650000;OTROS GASTOS OPERACIONALES;-5.756;0;-1;-2;-5.759
4650100;Provisiones y gastos por bienes recibidos en pago;-181;0;0;0;-181
4650200;Provisiones por contingencias;-27;0;0;0;-27
4650201;Provisiones por riesgo país;-27;0;0;0;-27
4650211;Provisiones especiales para créditos al exterior;0;0;0;0;0
4650290;Otras provisiones por contingencias;0;0;0;0;0
4650900;Otros gastos;-5.548;0;-1;-2;-5.551
4700000;RESULTADO POR INVERSIONES EN SOCIEDADES;121;0;0;0;121
4700100;Utilidades por inversiones en sociedades;121;0;0;0;121
4700101;Sucursales en el exterior;0;0;0;0;0
4700103;Sociedades con influencia significativa;0;0;0;0;0
4700110;Percibido por acciones y derechos en otras sociedades;121;0;0;0;121
4700200;Pérdidas por inversiones en sociedades;0;0;0;0;0
4700201;Sucursales en el exterior;0;0;0;0;0
4700203;Sociedades con influencia significativa;0;0;0;0;0
4700210;Ajustes por deterioro de inversiones en sociedades;0;0;0;0;0
4800000;IMPUESTO A LA RENTA;-11.982;0;0;0;-11.982
4800001;Provisión impuesto a la renta;-9.913;0;0;0;-9.913
4850000;RESULTADO DE OPERACIONES DESCONTINUADAS;0;0;0;0;0
4900000;INTERES NO CONTROLADOR;3;0;0;0;3
5003000;INGRESO NETO POR INTERESES Y REAJUSTES;43.886;41.810;1.997;9.392;97.085
5004000;INGRESO NETO POR COMISIONES;28.588;1.326;377;3.635;33.926
5005000;TOTAL INGRESOS OPERACIONALES;77.111;44.369;4.084;13.040;138.604
5006000;INGRESO OPERACIONAL NETO;68.991;44.369;4.084;13.040;130.484
5007000;RESULTADO OPERACIONAL;-70;44.129;4.083;13.038;61.180
5008000;RESULTADO ANTES DE IMPUESTO A LA RENTA;51;44.129;4.083;13.038;61.301
5009000;RESULTADO DE OPERACIONES CONTINUAS;-11.931;44.129;4.083;13.038;49.319
5010000;UTILIDAD (PERDIDA) CONSOLIDADA DEL EJERCICIO;-11.931;44.129;4.083;13.038;49.319
5020000;RESULTADO DE LOS PROPIETARIOS;-11.934;44.129;4.083;13.038;49.316
