Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

100000000;TOTAL ACTIVOS;28.614.743.578.596;19.121.129.354.316;115.111.474.452;6.453.360.313.338;54.304.344.720.702
105000000;EFECTIVO Y DEPÓSITOS EN BANCOS;1.121.367.536.548;0;0;1.564.849.843.020;2.686.217.379.568
105000100;Efectivo;1.001.692.895.028;0;0;100.013.576.922;1.101.706.471.950
105000101;Efectivo en oficinas;306.450.973.271;0;0;100.013.576.922;406.464.550.193
105000102;Efectivo en empresas transportadoras de valores;695.241.921.757;0;0;0;695.241.921.757
105000103;Efectivo en custodia en otras entidades financieras;0;0;0;0;0
105000200;Depósitos en el Banco Central de Chile;114.722.292.176;0;0;512.527.505.546;627.249.797.722
105000201;Depósitos en cuenta corriente;114.722.292.176;0;0;512.527.505.546;627.249.797.722
105000202;Depósitos overnight;0;0;0;0;0
105000209;Otros depósitos disponibles;0;0;0;0;0
105000300;Depósitos en Bancos Centrales del exterior;0;0;0;0;0
105000301;Depósitos en cuenta corriente;0;0;0;0;0
105000302;Depósitos overnight;0;0;0;0;0
105000309;Otros depósitos disponibles;0;0;0;0;0
105000400;Depósitos en bancos del país;4.952.349.344;0;0;10.610.027.713;15.562.377.057
105000500;Depósitos en bancos del exterior;0;0;0;941.698.732.839;941.698.732.839
107000000;OPERACIONES CON LIQUIDACION EN CURSO;232.919.805.771;0;0;401.783.796.913;634.703.602.684
107000100;Documentos a cargo de otros bancos (canje);104.259.481.388;0;0;19.699.092.369;123.958.573.757
107000101;Canje no deducible;29.517.677;0;0;0;29.517.677
107000102;Canje de la plaza;103.854.907.503;0;0;13.481.889.008;117.336.796.511
107000103;Canje de otras plazas;375.056.208;0;0;6.217.203.361;6.592.259.569
107000200;Transferencias de fondos en curso con una contraparte central;0;0;0;0;0
107000201;Fondos pendientes de transferencia por operaciones en la cámara de swaps;0;0;0;0;0
107000202;Fondos pendientes de transferencia por operaciones en la cámara de forwards;0;0;0;0;0
107000300;Transferencias de fondos en curso a través de una cámara de compensación de alto valor;0;0;0;0;0
107000400;Otras transferencias de fondos en curso con Bancos u Otros;128.660.324.383;0;0;382.084.704.544;510.745.028.927
107000401;Pagos de contrapartes por liquidar - Bancos;84.245.208.786;0;0;0;84.245.208.786
