
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;289.582;122.816;10.553;171.124;594.075
4100100;Contratos de retrocompra;395;1;0;1.901;2.297
4100101;Intereses;395;0;0;1.901;2.296
4100151;Reajustes;0;1;0;0;1
4100200;Créditos otorgados a bancos;2.963;0;4;690;3.657
4100201;Intereses;2.963;0;4;690;3.657
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;169.945;62.385;10.163;98.055;340.548
4100301;Intereses de préstamos comerciales;109.055;24.864;7.856;74.269;216.044
4100309;Intereses de créditos de comercio exterior;12.784;0;2.728;5.012;20.524
4100310;Intereses de créditos en cuentas corrientes;9.628;0;0;1.017;10.645
4100320;Intereses de operaciones de factoraje;2.322;0;11;609;2.942
4100325;Intereses de préstamos estudiantiles;4.644;4.132;0;0;8.776
4100330;Intereses por leasing comercial;8.141;3.103;578;15.483;27.305
4100340;Intereses de otros créditos y cuentas por cobrar;557;0;0;1.634;2.191
4100351;Reajustes de préstamos comerciales;15.677;24.243;0;1;39.921
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;14;93;0;0;107
4100375;Reajustes de préstamos estudiantiles;3.792;3.660;0;0;7.452
4100380;Reajustes por leasing comercial;2.389;2.232;-1.010;0;3.611
4100390;Reajustes de otros créditos y cuentas por cobrar;2;58;0;0;60
4100399;Comisiones por prepago de créditos comerciales;940;0;0;30;970
4100400;Colocaciones para vivienda;33.969;55.274;0;12.121;101.364
4100401;Intereses de préstamos con letras de crédito;596;295;0;0;891
4100402;Comisiones de préstamos con letras de crédito;330;0;0;0;330
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;1.801;194;0;0;1.995
4100407;Intereses de otros mutuos para vivienda;14.975;29.876;0;5.378;50.229
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;1;0;0;6.743;6.744
4100430;Intereses de otros créditos para vivienda;364;0;0;0;364
4100451;Reajustes de préstamos con letras de crédito;480;239;0;0;719
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;1.469;129;0;0;1.598
4100457;Reajustes de otros mutuos para vivienda;13.664;24.541;0;0;38.205
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;282;0;0;0;282
4100499;Comisiones por prepago de créditos para vivienda;7;0;0;0;7
4100500;Colocaciones de consumo;69.505;88;2;38.777;108.372
4100501;Intereses de créditos de consumo en cuotas;37.515;65;0;30.721;68.301
4100510;Intereses de créditos en cuentas corrientes;18.152;0;0;325;18.477
4100520;Intereses de créditos por tarjetas de crédito;13.075;0;0;7.016;20.091
4100530;Intereses por leasing de consumo;24;4;0;499;527
4100540;Intereses de otros créditos de consumo;1;0;0;216;217
4100590;Reajustes colocaciones de consumo;2;19;2;0;23
4100599;Comisiones por prepago de créditos de consumo;736;0;0;0;736
4100600;Instrumentos de inversión;13.430;5.068;97;17.859;36.454
4100601;Intereses de inversiones disponibles para la venta;8.768;543;97;12.897;22.305
4100621;Intereses de inversiones hasta el vencimiento;32;0;0;4.962;4.994
4100651;Reajustes de inversiones disponibles para la venta;4.589;4.525;0;0;9.114
4100671;Reajustes de inversiones hasta el vencimiento;41;0;0;0;41
4100800;Otros ingresos por intereses o reajustes;3.076;0;287;1.684;5.047
4100801;Intereses por saldos en cuentas corrientes;1.497;0;0;0;1.497
4100804;Intereses operaciones overnight;245;0;287;221;753
4100810;Otros intereses ganados;1.127;0;0;1.463;2.590
4100850;Otros reajustes ganados;207;0;0;0;207
4100900;Resultado de coberturas contables;-3.701;0;0;37;-3.664
4150000;GASTOS POR INTERESES Y REAJUSTES;-144.201;-84.696;-11.006;-105.754;-345.657
4150100;Depósitos a la vista;-964;0;0;-29.654;-30.618
4150101;Intereses por cuentas corrientes;-881;0;0;-639;-1.520
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;-29.015;-29.015
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;-83;0;0;0;-83
