
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;266.022;519.408;0;312.987;1.098.417
4100100;Contratos de retrocompra;1.062;0;0;364;1.426
4100101;Intereses;1.062;0;0;364;1.426
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;54;0;0;292;346
4100201;Intereses;54;0;0;292;346
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;161.098;227.504;0;174.776;563.378
4100301;Intereses de préstamos comerciales;134.848;54.488;0;134.465;323.801
4100309;Intereses de créditos de comercio exterior;1.895;0;0;14.356;16.251
4100310;Intereses de créditos en cuentas corrientes;7.795;3;0;509;8.307
4100320;Intereses de operaciones de factoraje;3.423;76;0;1.194;4.693
4100325;Intereses de préstamos estudiantiles;0;21.133;0;0;21.133
4100330;Intereses por leasing comercial;8.679;6.583;0;20.913;36.175
4100340;Intereses de otros créditos y cuentas por cobrar;59;1;0;3.089;3.149
4100351;Reajustes de préstamos comerciales;0;112.522;0;0;112.522
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;8;0;0;8
4100375;Reajustes de préstamos estudiantiles;0;22.878;0;0;22.878
4100380;Reajustes por leasing comercial;0;9.458;0;0;9.458
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;4.399;354;0;250;5.003
4100400;Colocaciones para vivienda;12;263.135;0;40.624;303.771
4100401;Intereses de préstamos con letras de crédito;0;723;0;0;723
4100402;Comisiones de préstamos con letras de crédito;0;245;0;0;245
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;2.778;0;0;2.778
4100407;Intereses de otros mutuos para vivienda;7;90.480;0;20.707;111.194
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;19.917;19.917
4100430;Intereses de otros créditos para vivienda;0;280;0;0;280
4100451;Reajustes de préstamos con letras de crédito;0;709;0;0;709
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;2.760;0;0;2.760
4100457;Reajustes de otros mutuos para vivienda;0;162.338;0;0;162.338
4100458;Reajustes de créditos ANAP;0;0;0;0;0
4100480;Reajustes por leasing para vivienda;0;0;0;0;0
4100490;Reajustes de otros créditos para vivienda;0;1.956;0;0;1.956
4100499;Comisiones por prepago de créditos para vivienda;5;866;0;0;871
4100500;Colocaciones de consumo;147.650;281;0;75.666;223.597
4100501;Intereses de créditos de consumo en cuotas;100.883;156;0;59.615;160.654
4100510;Intereses de créditos en cuentas corrientes;18.332;0;0;237;18.569
4100520;Intereses de créditos por tarjetas de crédito;26.652;0;0;15.660;42.312
4100530;Intereses por leasing de consumo;15;0;0;67;82
4100540;Intereses de otros créditos de consumo;0;0;0;87;87
4100590;Reajustes colocaciones de consumo;0;125;0;0;125
4100599;Comisiones por prepago de créditos de consumo;1.768;0;0;0;1.768
4100600;Instrumentos de inversión;7.980;25.739;0;19.377;53.096
4100601;Intereses de inversiones disponibles para la venta;7.980;0;0;2.421;10.401
4100621;Intereses de inversiones hasta el vencimiento;0;0;0;16.956;16.956
4100651;Reajustes de inversiones disponibles para la venta;0;25.739;0;0;25.739
4100671;Reajustes de inversiones hasta el vencimiento;0;0;0;0;0
4100800;Otros ingresos por intereses o reajustes;2.664;2.749;0;2.196;7.609
4100801;Intereses por saldos en cuentas corrientes;0;0;0;0;0
4100804;Intereses operaciones overnight;2.603;0;0;1;2.604
4100810;Otros intereses ganados;42;0;0;2.195;2.237
4100850;Otros reajustes ganados;19;2.749;0;0;2.768
4100900;Resultado de coberturas contables;-54.498;0;0;-308;-54.806
4150000;GASTOS POR INTERESES Y REAJUSTES;-44.409;-277.778;0;-102.504;-424.691
4150100;Depósitos a la vista;-2.788;-635;0;-16.867;-20.290
4150101;Intereses por cuentas corrientes;-2.788;0;0;-851;-3.639
4150102;Intereses por otros depósitos y cuentas a la vista;0;0;0;-16.016;-16.016
4150103;Intereses por otras obligaciones a la vista;0;0;0;0;0
4150151;Reajustes por obligaciones a la vista;0;-635;0;0;-635
4150200;Contratos de retrocompra;-657;0;0;-2.864;-3.521
4150201;Intereses;-654;0;0;-2.864;-3.518
4150251;Reajustes;-3;0;0;0;-3
4150300;Depósitos y captaciones a plazo;-35.892;-24.664;0;-40.360;-100.916
4150301;Intereses por depósitos a plazo;-35.892;-14.422;0;-40.233;-90.547
4150302;Intereses por cuentas de ahorro a plazo;0;0;0;-127;-127
4150309;Intereses de otros saldos acreedores a plazo;0;0;0;0;0
4150351;Reajustes por depósitos a plazo;0;-10.242;0;0;-10.242
4150352;Reajustes por cuentas de ahorro a plazo;0;0;0;0;0
4150359;Reajustes de otros saldos acreedores a plazo;0;0;0;0;0
4150400;Obligaciones con bancos;-10.410;0;0;-10.190;-20.600
4150401;Intereses;-10.410;0;0;-10.190;-20.600
4150451;Reajustes;0;0;0;0;0
4150500;Instrumentos de deuda emitidos;-39.789;-244.949;0;-31.005;-315.743
4150501;Intereses por letras de crédito;0;-361;0;0;-361
4150511;Intereses por bonos corrientes;-39.789;-45.879;0;-31.005;-116.673
4150521;Intereses por bonos subordinados;0;-27.872;0;0;-27.872
4150522;Intereses por bonos hipotecarios;0;0;0;0;0
4150551;Reajustes por letras de crédito;0;-886;0;0;-886
4150561;Reajustes por bonos corrientes;0;-140.673;0;0;-140.673
4150571;Reajustes por bonos subordinados;0;-29.278;0;0;-29.278
4150572;Reajustes por bonos hipotecarios;0;0;0;0;0
4150600;Otras obligaciones financieras;0;0;0;-38;-38
