
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;724.851;224.977;29.795;511.863;1.491.486
4100100;Contratos de retrocompra;1.696;0;1;23.853;25.550
4100101;Intereses;1.696;0;1;23.853;25.550
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;6.484;0;7;1.689;8.180
4100201;Intereses;6.484;0;7;1.689;8.180
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;433.939;117.773;28.771;281.280;861.763
4100301;Intereses de préstamos comerciales;282.368;50.701;21.047;220.162;574.278
4100309;Intereses de créditos de comercio exterior;35.720;0;7.308;5.489;48.517
4100310;Intereses de créditos en cuentas corrientes;23.831;0;1;2.953;26.785
4100320;Intereses de operaciones de factoraje;4.656;0;21;2.037;6.714
4100325;Intereses de préstamos estudiantiles;15.146;8.846;0;0;23.992
4100330;Intereses por leasing comercial;21.275;6.033;1.200;46.136;74.644
4100340;Intereses de otros créditos y cuentas por cobrar;550;0;0;4.403;4.953
4100351;Reajustes de préstamos comerciales;34.210;41.510;0;2;75.722
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;31;142;0;0;173
4100375;Reajustes de préstamos estudiantiles;9.275;6.694;0;0;15.969
4100380;Reajustes por leasing comercial;4.894;3.732;-806;0;7.820
4100390;Reajustes de otros créditos y cuentas por cobrar;4;115;0;0;119
4100399;Comisiones por prepago de créditos comerciales;1.979;0;0;98;2.077
4100400;Colocaciones para vivienda;88.606;104.927;0;37.019;230.552
4100401;Intereses de préstamos con letras de crédito;1.704;548;0;0;2.252
4100402;Comisiones de préstamos con letras de crédito;869;0;0;0;869
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;5.339;363;0;0;5.702
4100407;Intereses de otros mutuos para vivienda;44.514;60.895;0;16.544;121.953
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;2;0;0;20.475;20.477
4100430;Intereses de otros créditos para vivienda;1.068;0;0;0;1.068
