Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

100000000;TOTAL ACTIVOS;14.761.121.430.563;12.838.084.964.348;9.534.822.030;14.940.943.226.254;42.549.684.443.195
105000000;EFECTIVO Y DEPÓSITOS EN BANCOS;788.641.492.733;0;0;2.557.327.166.474;3.345.968.659.207
105000100;Efectivo;129.006.027.609;0;0;171.453.332.728;300.459.360.337
105000101;Efectivo en oficinas;65.453.217.609;0;0;157.167.927.980;222.621.145.589
105000102;Efectivo en empresas transportadoras de valores;63.552.810.000;0;0;14.285.404.748;77.838.214.748
105000103;Efectivo en custodia en otras entidades financieras;0;0;0;0;0
105000200;Depósitos en el Banco Central de Chile;638.663.899.160;0;0;7.740.123.957;646.404.023.117
105000201;Depósitos en cuenta corriente;638.663.899.160;0;0;7.740.123.957;646.404.023.117
105000202;Depósitos overnight;0;0;0;0;0
105000209;Otros depósitos disponibles;0;0;0;0;0
105000300;Depósitos en Bancos Centrales del exterior;0;0;0;1.908.944.520.632;1.908.944.520.632
105000301;Depósitos en cuenta corriente;0;0;0;1.908.944.520.632;1.908.944.520.632
105000302;Depósitos overnight;0;0;0;0;0
105000309;Otros depósitos disponibles;0;0;0;0;0
105000400;Depósitos en bancos del país;20.803.709.329;0;0;0;20.803.709.329
105000500;Depósitos en bancos del exterior;167.856.635;0;0;469.189.189.157;469.357.045.792
107000000;OPERACIONES CON LIQUIDACION EN CURSO;190.198.958.334;0;0;158.284.452.837;348.483.411.171
107000100;Documentos a cargo de otros bancos (canje);39.787.062.020;0;0;2.934.407.670;42.721.469.690
107000101;Canje no deducible;0;0;0;45.928.285;45.928.285
107000102;Canje de la plaza;39.498.997.092;0;0;1.888.742.801;41.387.739.893
107000103;Canje de otras plazas;288.064.928;0;0;999.736.584;1.287.801.512
107000200;Transferencias de fondos en curso con una contraparte central;78.032.126.000;0;0;46.731.042.900;124.763.168.900
107000201;Fondos pendientes de transferencia por operaciones en la cámara de swaps;0;0;0;0;0
107000202;Fondos pendientes de transferencia por operaciones en la cámara de forwards;78.032.126.000;0;0;46.731.042.900;124.763.168.900
107000300;Transferencias de fondos en curso a través de una cámara de compensación de alto valor;3.331.683.894;0;0;0;3.331.683.894
107000400;Otras transferencias de fondos en curso con Bancos u Otros;69.048.086.420;0;0;108.619.002.267;177.667.088.687
107000401;Pagos de contrapartes por liquidar - Bancos;27.325.992.810;0;0;0;27.325.992.810
107000409;Divisas pendientes de transferencia - Bancos;0;0;0;32.969.656.685;32.969.656.685
107000411;Pagos de contrapartes por liquidar - Otros;41.722.093.610;0;0;61.155.187;41.783.248.797
107000419;Divisas pendientes de transferencia - Otros;0;0;0;75.588.190.395;75.588.190.395
110000000;ACTIVOS FINANCIEROS PARA NEGOCIAR A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;3.930.297.414.681;0;0;828.083.753.095;4.758.381.167.776
111000100;Contratos de derivados financieros;3.842.263.224.789;0;0;137.959.008.732;3.980.222.233.521
111000101;Forwards;739.584.831.003;0;0;26.423.680.558;766.008.511.561
111000102;Swaps;3.102.040.510.204;0;0;111.190.490.625;3.213.231.000.829
111000103;Opciones Call;637.883.582;0;0;339.017.466;976.901.048
111000104;Opciones Put;0;0;0;5.820.083;5.820.083
111000105;Futuros;0;0;0;0;0
111000109;Otros;0;0;0;0;0
112000000;Instrumentos financieros de deuda;23.900.861.635;0;0;690.083.414.949;713.984.276.584
112000100;Del Estado y Banco Central de Chile;23.885.233.872;0;0;0;23.885.233.872
112000101;Instrumentos financieros de deuda del Banco Central de Chile;19.877.669.976;0;0;0;19.877.669.976
112000102;Bonos y pagarés de la Tesorería General de la República;4.007.563.896;0;0;0;4.007.563.896
112000109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
112000200;Otros instrumentos financieros de deuda emitidos en el país;15.627.763;0;0;0;15.627.763
112000201;Instrumentos financieros de deuda de otros bancos del país;0;0;0;0;0
112000202;Bonos y efectos de comercio de empresas del país;15.627.763;0;0;0;15.627.763
112000209;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
