Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

100000000;TOTAL ACTIVOS;14.765.817.367.322;12.639.459.857.933;8.969.172.926;13.623.098.419.875;41.037.344.818.056
105000000;EFECTIVO Y DEPÓSITOS EN BANCOS;490.387.349.346;0;0;2.163.680.608.264;2.654.067.957.610
105000100;Efectivo;103.022.758.694;0;0;240.139.364.840;343.162.123.534
105000101;Efectivo en oficinas;48.690.513.694;0;0;178.877.308.868;227.567.822.562
105000102;Efectivo en empresas transportadoras de valores;54.332.245.000;0;0;61.262.055.972;115.594.300.972
105000103;Efectivo en custodia en otras entidades financieras;0;0;0;0;0
105000200;Depósitos en el Banco Central de Chile;365.633.587.208;0;0;2.001.450.691;367.635.037.899
105000201;Depósitos en cuenta corriente;365.633.587.208;0;0;2.001.450.691;367.635.037.899
105000202;Depósitos overnight;0;0;0;0;0
105000209;Otros depósitos disponibles;0;0;0;0;0
105000300;Depósitos en Bancos Centrales del exterior;0;0;0;1.499.128.249.627;1.499.128.249.627
105000301;Depósitos en cuenta corriente;0;0;0;1.499.128.249.627;1.499.128.249.627
105000302;Depósitos overnight;0;0;0;0;0
105000309;Otros depósitos disponibles;0;0;0;0;0
105000400;Depósitos en bancos del país;21.539.501.348;0;0;0;21.539.501.348
105000500;Depósitos en bancos del exterior;191.502.096;0;0;422.411.543.106;422.603.045.202
107000000;OPERACIONES CON LIQUIDACION EN CURSO;302.929.604.110;0;0;336.107.361.077;639.036.965.187
107000100;Documentos a cargo de otros bancos (canje);31.718.890.676;0;0;4.990.176.350;36.709.067.026
107000101;Canje no deducible;0;0;0;11.267.485;11.267.485
107000102;Canje de la plaza;31.573.785.448;0;0;2.166.690.135;33.740.475.583
107000103;Canje de otras plazas;145.105.228;0;0;2.812.218.730;2.957.323.958
107000200;Transferencias de fondos en curso con una contraparte central;104.803.286.100;0;0;150.931.684.800;255.734.970.900
107000201;Fondos pendientes de transferencia por operaciones en la cámara de swaps;0;0;0;0;0
107000202;Fondos pendientes de transferencia por operaciones en la cámara de forwards;104.803.286.100;0;0;150.931.684.800;255.734.970.900
107000300;Transferencias de fondos en curso a través de una cámara de compensación de alto valor;2.714.330.304;0;0;0;2.714.330.304
107000400;Otras transferencias de fondos en curso con Bancos u Otros;163.693.097.030;0;0;180.185.499.927;343.878.596.957
107000401;Pagos de contrapartes por liquidar - Bancos;77.393.652.917;0;0;0;77.393.652.917
107000409;Divisas pendientes de transferencia - Bancos;0;0;0;58.156.453.502;58.156.453.502
107000411;Pagos de contrapartes por liquidar - Otros;86.299.444.113;0;0;144.687.680;86.444.131.793
107000419;Divisas pendientes de transferencia - Otros;0;0;0;121.884.358.745;121.884.358.745
110000000;ACTIVOS FINANCIEROS PARA NEGOCIAR A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;3.359.845.281.656;0;0;683.360.814.855;4.043.206.096.511
111000100;Contratos de derivados financieros;3.285.149.091.402;0;0;149.702.512.991;3.434.851.604.393
111000101;Forwards;532.094.078.979;0;0;38.829.697.092;570.923.776.071
111000102;Swaps;2.752.918.044.580;0;0;110.717.742.862;2.863.635.787.442
111000103;Opciones Call;136.967.843;0;0;147.066.871;284.034.714
111000104;Opciones Put;0;0;0;8.006.166;8.006.166
111000105;Futuros;0;0;0;0;0
111000109;Otros;0;0;0;0;0
112000000;Instrumentos financieros de deuda;25.491.237.852;0;0;533.418.947.635;558.910.185.487
112000100;Del Estado y Banco Central de Chile;25.481.432.821;0;0;0;25.481.432.821
112000101;Instrumentos financieros de deuda del Banco Central de Chile;20.400.663.982;0;0;0;20.400.663.982
112000102;Bonos y pagarés de la Tesorería General de la República;5.080.768.839;0;0;0;5.080.768.839
112000109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
112000200;Otros instrumentos financieros de deuda emitidos en el país;9.805.031;0;0;0;9.805.031
112000201;Instrumentos financieros de deuda de otros bancos del país;0;0;0;0;0
112000202;Bonos y efectos de comercio de empresas del país;9.805.031;0;0;0;9.805.031
112000209;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
112000300;Instrumentos financieros de deuda emitidos en el exterior;0;0;0;533.418.947.635;533.418.947.635
112000301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0;0;0;794.611.545;794.611.545
112000302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0;0;0;532.624.336.090;532.624.336.090
112000303;Instrumentos financieros de deuda de otros bancos en el exterior;0;0;0;0;0
112000304;Bonos y efectos de comercio de empresas en el exterior;0;0;0;0;0
112000309;Otros instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
113000000;Otros instrumentos financieros;49.204.952.402;0;0;239.354.229;49.444.306.631
113000100;Inversiones en Fondos Mutuos;49.204.952.402;0;0;239.354.229;49.444.306.631
113000101;Fondos mutuos administrados por sociedades relacionadas;49.014.020.793;0;0;0;49.014.020.793
113000102;Fondos mutuos administrados por terceros;190.931.609;0;0;239.354.229;430.285.838
113000200;Instrumentos de patrimonio;0;0;0;0;0
113000201;Instrumentos de patrimonio en el país;0;0;0;0;0
113000202;Instrumentos de patrimonio en el exterior;0;0;0;0;0
113000300;Créditos originados y adquiridos por la entidad;0;0;0;0;0
113000301;Adeudado por bancos;0;0;0;0;0
113000302;Colocaciones comerciales;0;0;0;0;0
113000303;Colocaciones para vivienda;0;0;0;0;0
113000304;Colocaciones de consumo;0;0;0;0;0
113000400;Otros;0;0;0;0;0
115000000;ACTIVOS FINANCIEROS NO DESTINADOS A NEGOCIACIÓN VALORADOS OBLIGATORIAMENTE A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;0;0;0;8.554.682.240;8.554.682.240
115250000;Instrumentos financieros de deuda;0;0;0;0;0
115250100;Del Estado y Banco Central de Chile;0;0;0;0;0
115250101;Instrumentos financieros de deuda del Banco Central de Chile;0;0;0;0;0
115250102;Bonos y pagarés de la Tesorería General de la República;0;0;0;0;0
115250109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
115250200;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
115250201;Instrumentos financieros de deuda de otros bancos del país;0;0;0;0;0
115250202;Bonos y efectos de comercio de empresas del país;0;0;0;0;0
115250209;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
115250300;Instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
115250301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0;0;0;0;0
115250302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0;0;0;0;0
115250303;Instrumentos financieros de deuda de otros bancos en el exterior;0;0;0;0;0
115250304;Bonos y efectos de comercio de empresas en el exterior;0;0;0;0;0
115250309;Otros instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
115500000;Otros instrumentos financieros;0;0;0;8.554.682.240;8.554.682.240
115500100;Inversiones en Fondos Mutuos;0;0;0;0;0
115500101;Fondos mutuos administrados por sociedades relacionadas;0;0;0;0;0
115500102;Fondos mutuos administrados por terceros;0;0;0;0;0
115500300;Créditos originados y adquiridos por la entidad;0;0;0;8.554.682.240;8.554.682.240
115500301;Adeudado por bancos;0;0;0;0;0
115500302;Colocaciones comerciales;0;0;0;8.554.682.240;8.554.682.240
115500303;Colocaciones para vivienda;0;0;0;0;0
115500304;Colocaciones de consumo;0;0;0;0;0
115500400;Otros;0;0;0;0;0
118000000;ACTIVOS FINANCIEROS DESIGNADOS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS;0;0;0;0;0
118250000;Instrumentos financieros de deuda;0;0;0;0;0
118250100;Del Estado y Banco Central de Chile;0;0;0;0;0
118250101;Instrumentos financieros de deuda del Banco Central de Chile;0;0;0;0;0
118250102;Bonos y pagarés de la Tesorería General de la República;0;0;0;0;0
118250109;Otros instrumentos financieros de deuda fiscales;0;0;0;0;0
118250200;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
118250201;Instrumentos financieros de deuda de otros bancos del país;0;0;0;0;0
118250202;Bonos y efectos de comercio de empresas del país;0;0;0;0;0
118250209;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;0;0
118250300;Instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
118250301;Instrumentos financieros de deuda de Bancos Centrales en el exterior;0;0;0;0;0
118250302;Instrumentos financieros de deuda de Gobiernos extranjeros y entidades fiscales en el exterior;0;0;0;0;0
118250303;Instrumentos financieros de deuda de otros bancos en el exterior;0;0;0;0;0
118250304;Bonos y efectos de comercio de empresas en el exterior;0;0;0;0;0
118250309;Otros instrumentos financieros de deuda emitidos en el exterior;0;0;0;0;0
118500000;Otros instrumentos financieros;0;0;0;0;0
118500300;Créditos originados y adquiridos por la entidad;0;0;0;0;0
118500301;Adeudado por bancos;0;0;0;0;0
118500302;Colocaciones comerciales;0;0;0;0;0
118500303;Colocaciones para vivienda;0;0;0;0;0
118500304;Colocaciones de consumo;0;0;0;0;0
118500400;Otros;0;0;0;0;0
120000000;ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN OTRO RESULTADO INTEGRAL;2.075.257.134.295;329.941.943.308;0;1.231.295.551.553;3.636.494.629.156
122000000;Instrumentos financieros de deuda;2.075.257.134.295;329.941.943.308;0;1.231.295.551.553;3.636.494.629.156
122000100;Del Estado y Banco Central de Chile;2.075.257.134.295;329.941.943.308;0;155.454.021.532;2.560.653.099.135
122000101;Instrumentos financieros de deuda del Banco Central de Chile;0;561.453.233;0;0;561.453.233
122000102;Bonos y pagarés de la Tesorería General de la República;2.075.257.134.295;329.380.490.075;0;0;2.404.637.624.370
122000109;Otros instrumentos financieros de deuda fiscales;0;0;0;155.454.021.532;155.454.021.532
122000200;Otros instrumentos financieros de deuda emitidos en el país;0;0;0;28.109.354.790;28.109.354.790
122000201;Instrumentos financieros de deuda de otros bancos del país;0;0;0;0;0
122000202;Bonos y efectos de comercio de empresas del país;0;0;0;0;0
